id,info,rname,sname,star
29688239,童谣,搞*****,ios服,SR
29688240,齐格飞,喜*****,安卓bili服,SR
29688241,海伦娜·布拉瓦茨基,e*****,ios服,SR
29688242,斯忒诺,e*****,ios服,SR
29688243,阿塔兰忒,r*****,安卓bili服,SR
29688244,李书文,B*****,安卓bili服,SR
29688245,罗摩,o*****,安卓bili服,SR
29688246,齐格飞,r*****,安卓bili服,SR
29688247,弗朗西斯·德雷克,d*****,安卓bili服,SSR
29688248,开膛手杰克,苏*****,安卓bili服,SSR
29688249,开膛手杰克,l*****,ios服,SSR
29688250,赫拉克勒斯,没*****,安卓bili服,SR
29688251,赫拉克勒斯,A*****,ios服,SR
29688252,卡米拉,f*****,ios服,SR
29688253,南丁格尔,f*****,ios服,SSR
29688254,安妮·伯妮＆玛莉·瑞德,梦*****,安卓联运服,SR
29688255,伊丽莎白·巴托里,单*****,安卓bili服,SR
29688256,赫拉克勒斯,娄*****,安卓bili服,SR
29688257,安妮·伯妮＆玛莉·瑞德,风*****,安卓联运服,SR
29688258,贞德,M*****,安卓bili服,SSR
29688259,阿周那,x*****,安卓bili服,SSR
29688260,阿斯托尔福,R*****,ios服,SR
29688261,迦尔纳,レ*****,安卓联运服,SSR
29688262,南丁格尔,辉*****,安卓联运服,SSR
29688263,玉藻猫,k*****,ios服,SR
29688264,托马斯·爱迪生,0*****,ios服,SR
29688265,阿尔托莉雅·潘德拉贡〔Alter〕,8*****,ios服,SR
29688266,阿斯托尔福,8*****,ios服,SR
29688267,阿尔托莉雅·潘德拉贡,百*****,安卓bili服,SSR
29688268,阿尔托莉雅·潘德拉贡,远*****,ios服,SSR
29688269,阿蒂拉,a*****,ios服,SSR
29688270,托马斯·爱迪生,d*****,ios服,SR
29688271,卫宫〔Assassin〕,J*****,ios服,SR
29688272,贝奥武夫,7*****,ios服,SR
29688273,阿尔托莉雅·潘德拉贡〔Alter〕,a*****,安卓bili服,SR
29688274,玛尔达,l*****,安卓bili服,SR
29688275,李书文,k*****,安卓bili服,SR
29688276,卫宫,y*****,安卓bili服,SR
29688277,安妮·伯妮＆玛莉·瑞德,y*****,安卓bili服,SR
29688278,齐格飞,9*****,ios服,SR
29688279,兰斯洛特,l*****,安卓bili服,SR
29688280,尼禄·克劳狄乌斯,l*****,安卓bili服,SR
29688281,童谣,泽*****,ios服,SR
29688282,玛尔达,e*****,ios服,SR
29688283,贝奥武夫,范*****,ios服,SR
29688284,骑士迪昂,雕*****,安卓bili服,SR
29688285,玉藻猫,寻*****,安卓bili服,SR
29688286,玛尔达,y*****,ios服,SR
29688287,阿斯托尔福,钠*****,安卓bili服,SR
29688288,南丁格尔,萝*****,安卓bili服,SSR
29688289,阿斯托尔福,萝*****,安卓bili服,SR
29688290,库·丘林[Alter],x*****,安卓bili服,SSR
29688291,童谣,r*****,安卓bili服,SR
29688292,阿斯托尔福,铃*****,ios服,SR
29688293,兰斯洛特,铃*****,ios服,SR
29688294,玛丽·安托瓦内特,U*****,ios服,SR
29688295,玉藻猫,艽*****,安卓bili服,SR
29688296,阿斯托尔福,嗨*****,ios服,SR
29688297,开膛手杰克,切*****,安卓bili服,SSR
29688298,迦尔纳,后*****,安卓bili服,SSR
29688299,伊丽莎白·巴托里,b*****,ios服,SR
29688300,阿塔兰忒,方*****,安卓bili服,SR
29688301,南丁格尔,p*****,安卓bili服,SSR
29688302,兰斯洛特,d*****,ios服,SR
29688303,阿塔兰忒,咕*****,安卓联运服,SR
29688304,阿塔兰忒,咕*****,安卓联运服,SR
29688305,女王梅芙,牛*****,安卓bili服,SSR
29688306,卫宫,p*****,ios服,SR
29688307,斯忒诺,p*****,ios服,SR
29688308,齐格飞,唯*****,安卓bili服,SR
29688309,玛尔达,卑*****,ios服,SR
29688310,卫宫,切*****,安卓bili服,SR
29688311,海伦娜·布拉瓦茨基,u*****,ios服,SR
29688312,齐格飞,森*****,安卓bili服,SR
29688313,弗兰肯斯坦,a*****,ios服,SR
29688314,玛尔达,o*****,ios服,SR
29688315,玛丽·安托瓦内特,N*****,安卓bili服,SR
29688316,伊丽莎白·巴托里,a*****,安卓bili服,SR
29688317,卫宫,f*****,安卓bili服,SR
29688318,阿尔托莉雅·潘德拉贡,宗*****,安卓bili服,SSR
29688319,玛尔达,u*****,安卓bili服,SR
29688320,玛尔达,x*****,安卓bili服,SR
29688321,玛尔达,O*****,安卓bili服,SR
29688322,海伦娜·布拉瓦茨基,欧*****,ios服,SR
29688323,斯忒诺,♧*****,安卓bili服,SR
29688324,迦尔纳,o*****,安卓bili服,SSR
29688325,弗兰肯斯坦,3*****,ios服,SR
29688326,卫宫〔Assassin〕,求*****,安卓bili服,SR
29688327,玉藻猫,9*****,ios服,SR
29688328,弗拉德三世,z*****,安卓联运服,SSR
29688329,齐格飞,争*****,安卓bili服,SR
29688330,卫宫〔Assassin〕,式*****,安卓bili服,SR
29688331,贞德,咕*****,安卓bili服,SSR
29688332,赫拉克勒斯,咕*****,安卓bili服,SR
29688333,骑士迪昂,u*****,安卓bili服,SR
29688334,齐格飞,H*****,安卓bili服,SR
29688335,兰斯洛特,珩*****,安卓bili服,SR
29688336,迦尔纳,M*****,ios服,SSR
29688337,伊丽莎白·巴托里,a*****,安卓bili服,SR
29688338,伊丽莎白·巴托里,4*****,安卓bili服,SR
