id,info,rname,sname,star
11890634,卫宫,九*****,安卓联运服,SR
11890635,阿蒂拉,a*****,安卓bili服,SSR
11890636,芬恩·麦克库尔,高*****,ios服,SR
11890637,卫宫,e*****,安卓bili服,SR
11890638,罗摩,小*****,ios服,SR
11890639,卫宫〔Assassin〕,t*****,安卓bili服,SR
11890640,玉藻前,c*****,安卓bili服,SSR
11890641,开膛手杰克,c*****,安卓bili服,SSR
11890642,玛尔达,南*****,安卓bili服,SR
11890643,赫拉克勒斯,南*****,安卓bili服,SR
11890644,酒吞童子,i*****,安卓bili服,SSR
11890645,海伦娜·布拉瓦茨基,g*****,安卓bili服,SR
11890646,卫宫,u*****,安卓bili服,SR
11890647,玛丽·安托瓦内特,v*****,安卓bili服,SR
11890648,骑士迪昂,z*****,安卓bili服,SR
11890649,伊丽莎白·巴托里,u*****,安卓bili服,SR
11890650,酒吞童子,封*****,安卓bili服,SSR
11890651,酒吞童子,欧*****,安卓bili服,SSR
11890652,酒吞童子,王*****,安卓bili服,SSR
11890653,斯忒诺,排*****,安卓bili服,SR
11890654,海伦娜·布拉瓦茨基,裙*****,安卓bili服,SR
11890655,玛尔达,4*****,ios服,SR
11890656,卫宫,u*****,安卓bili服,SR
11890657,弗兰肯斯坦,三*****,ios服,SR
11890658,阿塔兰忒,让*****,ios服,SR
11890659,罗摩,F*****,安卓bili服,SR
11890660,骑士迪昂,u*****,安卓bili服,SR
11890661,齐格飞,吉*****,安卓bili服,SR
11890662,玛尔达,x*****,安卓bili服,SR
11890663,玉藻猫,x*****,安卓bili服,SR
11890664,玉藻猫,腿*****,安卓bili服,SR
