id,info,rname,sname,star
26594301,茨木童子,左*****,安卓bili服,SR
26594302,茨木童子,萝*****,安卓bili服,SR
26594303,源赖光,侍*****,安卓bili服,SSR
26594304,卡米拉,绝*****,安卓bili服,SR
26594305,伊丽莎白·巴托里,i*****,安卓bili服,SR
26594306,齐格飞,f*****,ios服,SR
26594307,源赖光,a*****,安卓bili服,SSR
26594308,芬恩·麦克库尔,h*****,ios服,SR
26594309,海伦娜·布拉瓦茨基,h*****,ios服,SR
26594310,茨木童子,一*****,安卓bili服,SR
26594311,茨木童子,幻*****,ios服,SR
26594312,玛尔达,阿*****,ios服,SR
26594313,茨木童子,宇*****,安卓bili服,SR
26594314,弗兰肯斯坦,F*****,ios服,SR
26594315,芬恩·麦克库尔,F*****,ios服,SR
26594316,赫拉克勒斯,剑*****,安卓bili服,SR
26594317,伊丽莎白·巴托里,Z*****,ios服,SR
26594318,兰斯洛特,N*****,ios服,SR
26594319,阿塔兰忒,N*****,ios服,SR
26594320,源赖光,袁*****,安卓bili服,SSR
26594321,伊丽莎白·巴托里,华*****,安卓bili服,SR
26594322,源赖光,L*****,ios服,SSR
26594323,源赖光,b*****,ios服,SSR
26594324,诸葛孔明〔埃尔梅罗Ⅱ世〕,弓*****,安卓bili服,SSR
26594325,阿斯托尔福,m*****,安卓bili服,SR
26594326,茨木童子,m*****,安卓bili服,SR
26594327,玛尔达,O*****,安卓bili服,SR
26594328,南丁格尔,a*****,ios服,SSR
26594329,齐格飞,繁*****,安卓bili服,SR
26594330,茨木童子,a*****,ios服,SR
26594331,卫宫〔Assassin〕,M*****,ios服,SR
26594332,阿斯托尔福,北*****,安卓bili服,SR
26594333,卫宫,3*****,ios服,SR
26594334,卡米拉,3*****,ios服,SR
26594335,源赖光,小*****,ios服,SSR
26594336,赫拉克勒斯,8*****,安卓bili服,SR
26594337,斯忒诺,8*****,安卓bili服,SR
26594338,茨木童子,c*****,安卓bili服,SR
26594339,安妮·伯妮＆玛莉·瑞德,幻*****,ios服,SR
26594340,源赖光,固*****,安卓bili服,SSR
26594341,卫宫〔Assassin〕,m*****,安卓bili服,SR
26594342,茨木童子,v*****,ios服,SR
26594343,童谣,戏*****,安卓bili服,SR
26594344,海伦娜·布拉瓦茨基,宣*****,安卓bili服,SR
26594345,斯忒诺,宣*****,安卓bili服,SR
26594346,茨木童子,Y*****,安卓bili服,SR
26594347,托马斯·爱迪生,z*****,安卓bili服,SR
26594348,源赖光,f*****,ios服,SSR
26594349,源赖光,F*****,安卓bili服,SSR
26594350,源赖光,o*****,安卓bili服,SSR
26594351,茨木童子,k*****,安卓bili服,SR
26594352,源赖光,b*****,ios服,SSR
26594353,源赖光,Q*****,安卓bili服,SSR
26594354,茨木童子,c*****,ios服,SR
26594355,芬恩·麦克库尔,a*****,ios服,SR
26594356,美狄亚〔Lily〕,祁*****,安卓bili服,SR
26594357,贝奥武夫,o*****,ios服,SR
26594358,开膛手杰克,o*****,ios服,SSR
26594359,伊丽莎白·巴托里,e*****,安卓bili服,SR
26594360,玉藻猫,8*****,ios服,SR
26594361,源赖光,t*****,安卓bili服,SSR
26594362,罗摩,P*****,安卓bili服,SR
26594363,海伦娜·布拉瓦茨基,r*****,安卓bili服,SR
26594364,茨木童子,垃*****,安卓bili服,SR
26594365,源赖光,l*****,安卓bili服,SSR
26594366,源赖光,l*****,安卓bili服,SSR
26594367,安妮·伯妮＆玛莉·瑞德,腐*****,ios服,SR
26594368,玉藻猫,c*****,安卓bili服,SR
26594369,玉藻猫,t*****,安卓bili服,SR
26594370,茨木童子,o*****,安卓bili服,SR
26594371,芬恩·麦克库尔,h*****,安卓bili服,SR
26594372,茨木童子,ゲ*****,ios服,SR
26594373,源赖光,ゲ*****,ios服,SSR
26594374,迦尔纳,邹*****,安卓bili服,SSR
26594375,罗摩,邹*****,安卓bili服,SR
26594376,伊丽莎白·巴托里,台*****,安卓bili服,SR
26594377,迦尔纳,e*****,安卓bili服,SSR
26594378,斯忒诺,长*****,安卓bili服,SR
26594379,阿斯托尔福,F*****,ios服,SR
26594380,齐格飞,耋*****,安卓bili服,SR
26594381,茨木童子,c*****,ios服,SR
26594382,斯忒诺,旧*****,安卓联运服,SR
26594383,斯忒诺,星*****,ios服,SR
26594384,赫拉克勒斯,n*****,安卓bili服,SR
26594385,茨木童子,7*****,ios服,SR
26594386,弗朗西斯·德雷克,2*****,安卓bili服,SSR
26594387,茨木童子,袧*****,安卓bili服,SR
26594388,茨木童子,4*****,ios服,SR
26594389,茨木童子,4*****,ios服,SR
26594390,源赖光,ラ*****,安卓bili服,SSR
26594391,兰斯洛特,左*****,安卓bili服,SR
26594392,源赖光,T*****,安卓bili服,SSR
26594393,童谣,1*****,ios服,SR
26594394,贞德,O*****,安卓bili服,SSR
26594395,阿尔托莉雅·潘德拉贡,c*****,安卓bili服,SSR
26594396,源赖光,b*****,安卓bili服,SSR
26594397,赫拉克勒斯,n*****,安卓bili服,SR
26594398,茨木童子,R*****,ios服,SR
26594399,茨木童子,R*****,ios服,SR
26594400,源赖光,R*****,ios服,SSR
