id,info,rname,sname,star
14033156,伊丽莎白·巴托里,w*****,安卓bili服,SR
14033157,玛尔达,纹*****,安卓bili服,SR
14033158,斯忒诺,纹*****,安卓bili服,SR
14033159,齐格飞,纹*****,安卓bili服,SR
14033160,赫拉克勒斯, *****,ios服,SR
14033161,贝奥武夫,楓*****,安卓bili服,SR
14033162,玄奘三藏,殷*****,安卓bili服,SSR
14033163,玄奘三藏,n*****,安卓bili服,SSR
14033164,开膛手杰克,i*****,安卓bili服,SSR
14033165,李书文,灬*****,安卓bili服,SR
14033166,李书文,2*****,安卓bili服,SR
14033167,李书文,5*****,ios服,SR
14033168,玄奘三藏,3*****,安卓bili服,SSR
14033169,芬恩·麦克库尔,R*****,安卓bili服,SR
14033170,玄奘三藏,A*****,安卓bili服,SSR
14033171,李书文,b*****,安卓bili服,SR
14033172,玛丽·安托瓦内特,无*****,安卓联运服,SR
14033173,兰斯洛特,0*****,ios服,SR
14033174,伊丽莎白·巴托里,0*****,ios服,SR
14033175,李书文,大*****,ios服,SR
14033176,玄奘三藏,h*****,ios服,SSR
14033177,玄奘三藏,花*****,安卓bili服,SSR
14033178,李书文,S*****,ios服,SR
14033179,李书文,c*****,安卓bili服,SR
14033180,玄奘三藏,M*****,ios服,SSR
14033181,开膛手杰克,m*****,安卓bili服,SSR
14033182,李书文,g*****,ios服,SR
14033183,李书文,t*****,安卓bili服,SR
14033184,童谣,t*****,安卓bili服,SR
14033185,罗摩,贡*****,ios服,SR
14033186,李书文,S*****,安卓bili服,SR
14033187,玄奘三藏,S*****,安卓bili服,SSR
14033188,卡米拉,冷*****,安卓bili服,SR
14033189,阿斯托尔福,7*****,ios服,SR
14033190,玄奘三藏,岸*****,ios服,SSR
14033191,李书文,7*****,ios服,SR
14033192,李书文,t*****,ios服,SR
14033193,伊丽莎白·巴托里,8*****,安卓bili服,SR
14033194,贞德,4*****,ios服,SSR
14033195,伊丽莎白·巴托里,1*****,ios服,SR
14033196,李书文,i*****,ios服,SR
14033197,李书文,a*****,ios服,SR
14033198,玄奘三藏,e*****,安卓bili服,SSR
14033199,卡米拉,无*****,安卓联运服,SR
14033200,玄奘三藏,你*****,ios服,SSR
14033201,罗摩,n*****,安卓bili服,SR
14033202,李书文,r*****,安卓bili服,SR
14033203,芬恩·麦克库尔,m*****,安卓bili服,SR
14033204,李书文,d*****,ios服,SR
14033205,玄奘三藏,t*****,安卓bili服,SSR
14033206,童谣,b*****,ios服,SR
14033207,李书文,N*****,ios服,SR
14033208,李书文,焰*****,安卓bili服,SR
14033209,阿尔托莉雅·潘德拉贡〔Alter〕,6*****,ios服,SR
14033210,海伦娜·布拉瓦茨基,6*****,ios服,SR
14033211,罗摩,h*****,安卓bili服,SR
14033212,童谣,w*****,安卓bili服,SR
14033213,玛丽·安托瓦内特,x*****,安卓bili服,SR
14033214,李书文,h*****,ios服,SR
14033215,童谣,f*****,ios服,SR
14033216,李书文,1*****,ios服,SR
14033217,李书文,e*****,ios服,SR
14033218,赫拉克勒斯,1*****,安卓bili服,SR
14033219,李书文,J*****,ios服,SR
14033220,玄奘三藏,7*****,ios服,SSR
14033221,李书文,7*****,ios服,SR
14033222,阿塔兰忒,7*****,ios服,SR
14033223,李书文,M*****,ios服,SR
14033224,阿周那,3*****,安卓bili服,SSR
14033225,李书文,看*****,ios服,SR
14033226,阿周那,t*****,安卓bili服,SSR
14033227,卡米拉,殳*****,安卓bili服,SR
14033228,卡米拉,南*****,安卓bili服,SR
14033229,弗拉德三世,慕*****,ios服,SSR
14033230,玛尔达,7*****,ios服,SR
14033231,玄奘三藏,欧*****,安卓bili服,SSR
14033232,斯忒诺,牟*****,安卓bili服,SR
14033233,芬恩·麦克库尔,再*****,安卓bili服,SR
14033234,卫宫〔Assassin〕,翁*****,安卓bili服,SR
14033235,南丁格尔,庄*****,ios服,SSR
14033236,童谣,渐*****,安卓bili服,SR
14033237,伊丽莎白·巴托里,s*****,安卓联运服,SR
14033238,齐格飞,辣*****,安卓bili服,SR
14033239,玛丽·安托瓦内特,辣*****,安卓bili服,SR
14033240,卫宫,齐*****,安卓bili服,SR
14033241,赫拉克勒斯,邓*****,安卓bili服,SR
14033242,玛丽·安托瓦内特,程*****,安卓bili服,SR
14033243,兰斯洛特,思*****,安卓bili服,SR
14033244,卡米拉,连*****,安卓bili服,SR
14033245,李书文,1*****,安卓bili服,SR
14033246,玄奘三藏,1*****,安卓bili服,SSR
14033247,齐格飞,东*****,安卓bili服,SR
14033248,伊丽莎白·巴托里,闻*****,安卓bili服,SR
14033249,玛尔达,闻*****,安卓bili服,SR
14033250,卫宫,郜*****,安卓bili服,SR
14033251,骑士迪昂,白*****,安卓bili服,SR
14033252,李书文,1*****,ios服,SR
14033253,伊丽莎白·巴托里,巴*****,安卓bili服,SR
14033254,斯忒诺,巴*****,安卓bili服,SR
14033255,迦尔纳,6*****,ios服,SSR
