id,info,rname,sname,star
16305965,玛尔达,a*****,ios服,SR
16305966,李书文,E*****,ios服,SR
16305967,海伦娜·布拉瓦茨基,b*****,安卓bili服,SR
16305968,海伦娜·布拉瓦茨基,i*****,安卓bili服,SR
16305969,李书文,三*****,安卓bili服,SR
16305970,阿斯托尔福,9*****,ios服,SR
16305971,玄奘三藏,7*****,安卓bili服,SSR
16305972,童谣,拉*****,安卓bili服,SR
16305973,玛尔达,槐*****,安卓bili服,SR
16305974,李书文,槐*****,安卓bili服,SR
16305975,李书文,8*****,ios服,SR
16305976,李书文,8*****,ios服,SR
16305977,阿尔托莉雅·潘德拉贡〔Alter〕,p*****,安卓bili服,SR
16305978,李书文,l*****,ios服,SR
16305979,罗摩,1*****,安卓bili服,SR
16305980,罗摩,j*****,安卓bili服,SR
16305981,芬恩·麦克库尔,樱*****,ios服,SR
16305982,赫拉克勒斯,a*****,安卓bili服,SR
16305983,女王梅芙,2*****,安卓bili服,SSR
16305984,阿尔托莉雅·潘德拉贡,2*****,安卓bili服,SSR
16305985,弗兰肯斯坦,4*****,安卓bili服,SR
16305986,安妮·伯妮＆玛莉·瑞德,1*****,ios服,SR
16305987,海伦娜·布拉瓦茨基,s*****,安卓bili服,SR
16305988,李书文,E*****,ios服,SR
16305989,阿蒂拉,f*****,ios服,SSR
16305990,阿尔托莉雅·潘德拉贡,e*****,安卓bili服,SSR
16305991,托马斯·爱迪生,玉*****,安卓bili服,SR
16305992,安妮·伯妮＆玛莉·瑞德,g*****,ios服,SR
16305993,玛丽·安托瓦内特,1*****,安卓bili服,SR
16305994,弗兰肯斯坦,崩*****,安卓bili服,SR
16305995,赫拉克勒斯,渡*****,安卓bili服,SR
16305996,贝奥武夫,c*****,安卓bili服,SR
16305997,李书文,f*****,安卓bili服,SR
16305998,芬恩·麦克库尔,西*****,ios服,SR
16305999,李书文,欧*****,安卓bili服,SR
16306000,赫拉克勒斯,3*****,ios服,SR
16306001,齐格飞,d*****,安卓bili服,SR
16306002,弗朗西斯·德雷克,A*****,安卓bili服,SSR
16306003,玉藻猫,掉*****,安卓bili服,SR
16306004,阿周那,p*****,安卓bili服,SSR
16306005,开膛手杰克,森*****,安卓bili服,SSR
16306006,赫拉克勒斯,蛋*****,ios服,SR
16306007,开膛手杰克,8*****,安卓bili服,SSR
16306008,阿塔兰忒,a*****,安卓bili服,SR
16306009,齐格飞,8*****,ios服,SR
16306010,李书文,一*****,安卓联运服,SR
16306011,李书文,Y*****,ios服,SR
16306012,伊丽莎白·巴托里,1*****,安卓bili服,SR
16306013,伊丽莎白·巴托里,1*****,ios服,SR
16306014,斯忒诺,小*****,ios服,SR
16306015,斯忒诺,小*****,ios服,SR
16306016,玉藻猫,a*****,安卓bili服,SR
16306017,玄奘三藏,丶*****,安卓bili服,SSR
16306018,迦尔纳,罗*****,ios服,SSR
16306019,李书文,冰*****,安卓bili服,SR
16306020,童谣,0*****,安卓bili服,SR
16306021,李书文,9*****,安卓bili服,SR
16306022,阿尔托莉雅·潘德拉贡〔Alter〕,南*****,ios服,SR
16306023,斯忒诺,r*****,安卓bili服,SR
16306024,李书文,5*****,ios服,SR
16306025,阿塔兰忒,M*****,安卓bili服,SR
16306026,李书文,e*****,ios服,SR
16306027,海伦娜·布拉瓦茨基,8*****,ios服,SR
16306028,斯忒诺,默*****,安卓bili服,SR
16306029,伊丽莎白·巴托里,默*****,安卓bili服,SR
16306030,赫拉克勒斯,梅*****,安卓bili服,SR
16306031,玛尔达,梅*****,安卓bili服,SR
16306032,玛丽·安托瓦内特,c*****,安卓bili服,SR
16306033,海伦娜·布拉瓦茨基,尴*****,ios服,SR
16306034,尼禄·克劳狄乌斯,3*****,安卓bili服,SR
16306035,卡米拉,2*****,安卓bili服,SR
16306036,斯忒诺,墨*****,安卓bili服,SR
16306037,玛尔达,2*****,安卓bili服,SR
16306038,斯忒诺,a*****,ios服,SR
16306039,李书文,e*****,ios服,SR
16306040,李书文,经*****,ios服,SR
16306041,伊丽莎白·巴托里,夫*****,安卓联运服,SR
16306042,齐格飞,宫*****,安卓bili服,SR
16306043,玛丽·安托瓦内特,c*****,安卓bili服,SR
16306044,玄奘三藏,7*****,安卓bili服,SSR
16306045,女王梅芙,查*****,安卓bili服,SSR
16306046,玛尔达,l*****,ios服,SR
16306047,玛丽·安托瓦内特,煌*****,安卓bili服,SR
16306048,童谣,b*****,安卓bili服,SR
16306049,李书文,l*****,ios服,SR
16306050,美狄亚〔Lily〕,r*****,安卓bili服,SR
16306051,罗摩,武*****,ios服,SR
16306052,李书文,三*****,安卓bili服,SR
16306053,斯忒诺,七*****,安卓bili服,SR
16306054,玄奘三藏,零*****,ios服,SSR
16306055,玛丽·安托瓦内特,j*****,安卓bili服,SR
16306056,弗拉德三世,f*****,安卓bili服,SSR
16306057,阿斯托尔福,p*****,安卓bili服,SR
16306058,齐格飞,汝*****,ios服,SR
16306059,弗兰肯斯坦,m*****,安卓bili服,SR
16306060,弗朗西斯·德雷克,了*****,安卓联运服,SSR
16306061,伊丽莎白·巴托里,波*****,安卓bili服,SR
16306062,伊丽莎白·巴托里,波*****,安卓bili服,SR
16306063,玉藻前,s*****,安卓bili服,SSR
16306064,阿尔托莉雅·潘德拉贡,K*****,安卓bili服,SSR
