id,info,rname,sname,star
14118975,南丁格尔,袁*****,ios服,SSR
14118976,齐格飞,袁*****,ios服,SR
14118977,玄奘三藏,3*****,ios服,SSR
14118978,骑士迪昂,3*****,ios服,SR
14118979,李书文,大*****,安卓bili服,SR
14118980,玄奘三藏,y*****,安卓bili服,SSR
14118981,李书文,z*****,安卓bili服,SR
14118982,海伦娜·布拉瓦茨基,终*****,安卓bili服,SR
14118983,美狄亚〔Lily〕,1*****,安卓bili服,SR
14118984,李书文,e*****,安卓bili服,SR
14118985,李书文,0*****,安卓bili服,SR
14118986,玄奘三藏,e*****,安卓bili服,SSR
14118987,李书文,e*****,安卓bili服,SR
14118988,阿塔兰忒,e*****,安卓bili服,SR
14118989,迦尔纳,e*****,安卓bili服,SSR
14118990,斯忒诺,v*****,安卓bili服,SR
14118991,玄奘三藏,Ç*****,安卓bili服,SSR
14118992,骑士迪昂,D*****,ios服,SR
14118993,兰斯洛特,小*****,ios服,SR
14118994,齐格飞,小*****,ios服,SR
14118995,李书文,e*****,ios服,SR
14118996,玄奘三藏,7*****,安卓bili服,SSR
14118997,李书文,u*****,安卓bili服,SR
14118998,玄奘三藏,c*****,安卓bili服,SSR
14118999,李书文,c*****,安卓bili服,SR
14119000,玄奘三藏,y*****,安卓bili服,SSR
14119001,李书文,r*****,安卓bili服,SR
14119002,玄奘三藏,1*****,安卓bili服,SSR
14119003,兰斯洛特,阿*****,安卓bili服,SR
14119004,玄奘三藏,百*****,安卓bili服,SSR
14119005,玛尔达,梦*****,ios服,SR
