id,info,rname,sname,star
9510690,赫拉克勒斯,s*****,安卓bili服,SR
9510691,玉藻猫,比*****,安卓bili服,SR
9510692,玛尔达,无*****,安卓联运服,SR
9510693,卫宫,伪*****,安卓bili服,SR
9510694,弗拉德三世,刃*****,安卓bili服,SSR
9510695,贝奥武夫,两*****,ios服,SR
9510696,玛尔达,弥*****,ios服,SR
9510697,玛丽·安托瓦内特,r*****,ios服,SR
9510698,卫宫,r*****,ios服,SR
9510699,齐格飞,r*****,ios服,SR
9510700,坂田金时,佚*****,安卓bili服,SSR
9510701,玉藻前,郝*****,ios服,SSR
9510702,赫拉克勒斯,t*****,安卓bili服,SR
9510703,卡米拉,毋*****,ios服,SR
9510704,阿斯托尔福,P*****,安卓bili服,SR
9510705,玉藻猫,下*****,ios服,SR
9510706,卫宫,5*****,安卓bili服,SR
9510707,玛尔达,兮*****,安卓bili服,SR
9510708,玉藻猫,d*****,ios服,SR
9510709,芬恩·麦克库尔,缭*****,安卓bili服,SR
9510710,罗摩,u*****,ios服,SR
9510711,坂田金时,y*****,安卓bili服,SSR
9510712,坂田金时,被*****,安卓bili服,SSR
9510713,弗朗西斯·德雷克,被*****,安卓bili服,SSR
9510714,伊丽莎白·巴托里,可*****,ios服,SR
9510715,童谣,孟*****,ios服,SR
9510716,坂田金时,波*****,ios服,SSR
9510717,童谣,浩*****,安卓bili服,SR
9510718,坂田金时,塔*****,ios服,SSR
9510719,开膛手杰克,4*****,安卓bili服,SSR
9510720,骑士迪昂,Ã*****,安卓bili服,SR
9510721,俄里翁,3*****,安卓bili服,SSR
9510722,齐格飞,9*****,安卓bili服,SR
9510723,海伦娜·布拉瓦茨基,9*****,安卓bili服,SR
9510724,兰斯洛特,第*****,ios服,SR
9510725,坂田金时,琉*****,ios服,SSR
9510726,坂田金时,n*****,安卓bili服,SSR
9510727,弗朗西斯·德雷克,n*****,安卓bili服,SSR
9510728,坂田金时,1*****,安卓联运服,SSR
9510729,玛尔达,i*****,安卓bili服,SR
9510730,斯忒诺,i*****,安卓bili服,SR
9510731,莫德雷德,3*****,安卓bili服,SSR
9510732,贝奥武夫,韩*****,安卓bili服,SR
9510733,贝奥武夫,w*****,安卓bili服,SR
9510734,齐格飞,只*****,安卓bili服,SR
9510735,弗朗西斯·德雷克,9*****,安卓bili服,SSR
9510736,赫拉克勒斯,莫*****,安卓bili服,SR
9510737,玛丽·安托瓦内特,夜*****,安卓bili服,SR
9510738,迦尔纳,o*****,安卓bili服,SSR
9510739,玉藻猫,e*****,ios服,SR
9510740,玉藻猫,混*****,安卓bili服,SR
9510741,玉藻前,鐘*****,安卓bili服,SSR
9510742,卫宫,a*****,安卓bili服,SR
9510743,阿尔托莉雅·潘德拉贡〔Alter〕,0*****,ios服,SR
9510744,阿塔兰忒,s*****,安卓bili服,SR
9510745,坂田金时,7*****,安卓bili服,SSR
9510746,坂田金时,u*****,ios服,SSR
9510747,卫宫,小*****,安卓bili服,SR
9510748,齐格飞,e*****,安卓bili服,SR
9510749,海伦娜·布拉瓦茨基,1*****,ios服,SR
9510750,伊丽莎白·巴托里,夢*****,安卓bili服,SR
9510751,卡米拉,c*****,安卓bili服,SR
9510752,斯忒诺,o*****,安卓bili服,SR
9510753,莫德雷德,I*****,安卓bili服,SSR
9510754,弗兰肯斯坦,杨*****,安卓bili服,SR
9510755,阿尔托莉雅·潘德拉贡〔Alter〕,b*****,安卓bili服,SR
9510756,童谣,1*****,ios服,SR
9510757,弗兰肯斯坦,w*****,安卓bili服,SR
9510758,弗兰肯斯坦,双*****,安卓bili服,SR
9510759,诸葛孔明〔埃尔梅罗Ⅱ世〕,1*****,安卓联运服,SSR
9510760,齐格飞,e*****,安卓bili服,SR
9510761,阿塔兰忒,w*****,安卓bili服,SR
9510762,芬恩·麦克库尔,语*****,安卓bili服,SR
9510763,坂田金时,9*****,安卓bili服,SSR
9510764,南丁格尔,9*****,安卓bili服,SSR
9510765,卡米拉,t*****,ios服,SR
9510766,安妮·伯妮＆玛莉·瑞德,2*****,安卓bili服,SR
9510767,玛丽·安托瓦内特,2*****,ios服,SR
9510768,骑士迪昂,n*****,安卓bili服,SR
9510769,伊丽莎白·巴托里,p*****,安卓bili服,SR
9510770,卫宫,g*****,ios服,SR
9510771,莫德雷德,g*****,ios服,SSR
9510772,玉藻猫,三*****,安卓bili服,SR
9510773,坂田金时,陈*****,ios服,SSR
9510774,贝奥武夫,幸*****,安卓bili服,SR
9510775,贝奥武夫,天*****,安卓bili服,SR
9510776,南丁格尔,c*****,ios服,SSR
9510777,芬恩·麦克库尔,j*****,ios服,SR
9510778,迦尔纳,好*****,安卓bili服,SSR
9510779,弗兰肯斯坦,伊*****,ios服,SR
9510780,卫宫〔Assassin〕,E*****,ios服,SR
9510781,卡米拉,E*****,ios服,SR
9510782,伊丽莎白·巴托里,1*****,安卓bili服,SR
9510783,赫拉克勒斯,v*****,安卓bili服,SR
9510784,玛尔达,破*****,安卓联运服,SR
9510785,玛尔达,c*****,安卓bili服,SR
9510786,斯忒诺,a*****,ios服,SR
9510787,骑士迪昂,a*****,安卓bili服,SR
9510788,玛丽·安托瓦内特,b*****,安卓bili服,SR
9510789,赫拉克勒斯,d*****,ios服,SR
