id,info,rname,sname,star
24213255,茨木童子,欧*****,安卓bili服,SR
24213256,茨木童子,U*****,ios服,SR
24213257,茨木童子,不*****,安卓bili服,SR
24213258,卡米拉,逝*****,ios服,SR
24213259,茨木童子,e*****,安卓bili服,SR
24213260,茨木童子,澈*****,安卓bili服,SR
24213261,茨木童子,龙*****,安卓联运服,SR
24213262,阿塔兰忒,布*****,ios服,SR
24213263,贞德,E*****,ios服,SSR
24213264,茨木童子,S*****,ios服,SR
24213265,茨木童子,智*****,ios服,SR
24213266,海伦娜·布拉瓦茨基,智*****,ios服,SR
24213267,茨木童子,若*****,安卓bili服,SR
24213268,芬恩·麦克库尔,5*****,ios服,SR
24213269,阿斯托尔福,f*****,ios服,SR
24213270,阿塔兰忒,弑*****,安卓bili服,SR
24213271,茨木童子,f*****,ios服,SR
24213272,源赖光,c*****,安卓bili服,SSR
24213273,玛尔达,h*****,ios服,SR
24213274,源赖光,老*****,安卓bili服,SSR
24213275,南丁格尔,8*****,安卓bili服,SSR
24213276,阿塔兰忒,8*****,安卓bili服,SR
24213277,童谣,呆*****,安卓bili服,SR
24213278,骑士迪昂,p*****,ios服,SR
24213279,芬恩·麦克库尔,淡*****,安卓bili服,SR
24213280,卫宫,淡*****,安卓bili服,SR
24213281,源赖光,忘*****,安卓联运服,SSR
24213282,罗摩,o*****,安卓bili服,SR
24213283,赫拉克勒斯,o*****,安卓bili服,SR
24213284,卫宫,w*****,ios服,SR
24213285,玉藻猫,w*****,ios服,SR
24213286,茨木童子,列*****,ios服,SR
24213287,茨木童子,列*****,ios服,SR
24213288,茨木童子,猫*****,ios服,SR
24213289,茨木童子,F*****,ios服,SR
24213290,南丁格尔,r*****,安卓bili服,SSR
24213291,茨木童子,老*****,ios服,SR
24213292,阿周那,R*****,安卓bili服,SSR
24213293,斯忒诺,e*****,ios服,SR
24213294,玛丽·安托瓦内特,7*****,ios服,SR
24213295,赫拉克勒斯,沐*****,安卓联运服,SR
24213296,赫拉克勒斯,沐*****,安卓联运服,SR
24213297,芬恩·麦克库尔,尚*****,ios服,SR
24213298,源赖光,尚*****,ios服,SSR
24213299,赫拉克勒斯,司*****,安卓bili服,SR
24213300,弗拉德三世,r*****,安卓bili服,SSR
24213301,源赖光,水*****,ios服,SSR
24213302,源赖光,d*****,ios服,SSR
24213303,阿塔兰忒,有*****,安卓bili服,SR
24213304,兰斯洛特,求*****,ios服,SR
24213305,源赖光,浅*****,安卓bili服,SSR
24213306,玛丽·安托瓦内特,原*****,安卓bili服,SR
24213307,茨木童子,x*****,安卓bili服,SR
24213308,源赖光,江*****,ios服,SSR
24213309,罗摩,夜*****,安卓bili服,SR
24213310,源赖光,辉*****,安卓bili服,SSR
24213311,源赖光,百*****,安卓bili服,SSR
24213312,斯忒诺,9*****,ios服,SR
24213313,骑士迪昂,9*****,ios服,SR
24213314,茨木童子,u*****,安卓bili服,SR
24213315,茨木童子,符*****,安卓bili服,SR
24213316,阿尔托莉雅·潘德拉贡,0*****,ios服,SSR
24213317,源赖光,兩*****,安卓bili服,SSR
24213318,茨木童子,咸*****,安卓bili服,SR
24213319,罗摩,s*****,安卓bili服,SR
24213320,茨木童子,鲜*****,安卓bili服,SR
24213321,源赖光,a*****,ios服,SSR
24213322,茨木童子,大*****,ios服,SR
24213323,玛丽·安托瓦内特,2*****,安卓bili服,SR
24213324,源赖光,e*****,ios服,SSR
24213325,弗兰肯斯坦,美*****,ios服,SR
24213326,源赖光,s*****,安卓bili服,SSR
24213327,阿塔兰忒,鳕*****,ios服,SR
24213328,源赖光,万*****,安卓bili服,SSR
24213329,源赖光,真*****,安卓bili服,SSR
24213330,女王梅芙,f*****,ios服,SSR
24213331,源赖光,H*****,ios服,SSR
24213332,安妮·伯妮＆玛莉·瑞德,s*****,ios服,SR
24213333,茨木童子,s*****,ios服,SR
24213334,茨木童子,邬*****,ios服,SR
24213335,源赖光,J*****,安卓bili服,SSR
24213336,茨木童子,[*****,安卓bili服,SR
24213337,源赖光,0*****,安卓bili服,SSR
24213338,玉藻猫,樱*****,安卓联运服,SR
24213339,弗兰肯斯坦,f*****,安卓bili服,SR
24213340,卫宫,f*****,安卓bili服,SR
24213341,阿塔兰忒,月*****,ios服,SR
24213342,茨木童子,o*****,ios服,SR
24213343,茨木童子,风*****,安卓bili服,SR
24213344,茨木童子,秋*****,安卓bili服,SR
24213345,茨木童子,秋*****,安卓bili服,SR
24213346,兰斯洛特,4*****,安卓bili服,SR
24213347,开膛手杰克,1*****,安卓bili服,SSR
24213348,开膛手杰克,6*****,安卓bili服,SSR
24213349,贞德,笙*****,安卓bili服,SSR
24213350,骑士迪昂,I*****,ios服,SR
24213351,茨木童子,维*****,ios服,SR
24213352,茨木童子,石*****,安卓bili服,SR
24213353,源赖光,N*****,安卓bili服,SSR
24213354,赫拉克勒斯,欧*****,安卓bili服,SR
