id,info,rname,sname,star
26008752,罗摩,最*****,ios服,SR
26008753,阿塔兰忒,博*****,ios服,SR
26008754,伊丽莎白·巴托里,4*****,ios服,SR
26008755,阿尔托莉雅·潘德拉贡,1*****,安卓bili服,SSR
26008756,源赖光,该*****,安卓bili服,SSR
26008757,骑士迪昂,n*****,安卓bili服,SR
26008758,玛尔达,1*****,ios服,SR
26008759,俄里翁,2*****,ios服,SSR
26008760,卫宫,颜*****,安卓bili服,SR
26008761,芬恩·麦克库尔,3*****,安卓bili服,SR
26008762,茨木童子,博*****,ios服,SR
26008763,尼禄·克劳狄乌斯,v*****,安卓bili服,SR
26008764,齐格飞,奔*****,安卓bili服,SR
26008765,玛尔达,清*****,安卓bili服,SR
26008766,斯忒诺,黄*****,安卓联运服,SR
26008767,玉藻前,西*****,安卓bili服,SSR
26008768,美狄亚〔Lily〕,f*****,安卓bili服,SR
26008769,阿周那,B*****,安卓bili服,SSR
26008770,斯忒诺,渣*****,ios服,SR
26008771,源赖光,一*****,ios服,SSR
26008772,源赖光,公*****,安卓bili服,SSR
26008773,玛尔达,肾*****,ios服,SR
26008774,茨木童子,1*****,ios服,SR
26008775,玛丽·安托瓦内特,梦*****,安卓bili服,SR
26008776,伊丽莎白·巴托里,梦*****,安卓bili服,SR
26008777,罗摩,梦*****,安卓bili服,SR
26008778,玉藻猫,2*****,ios服,SR
26008779,阿斯托尔福,我*****,安卓bili服,SR
26008780,玛尔达,b*****,ios服,SR
26008781,芬恩·麦克库尔,n*****,安卓bili服,SR
26008782,弗兰肯斯坦,暗*****,安卓bili服,SR
26008783,弗朗西斯·德雷克,w*****,安卓bili服,SSR
26008784,源赖光,d*****,ios服,SSR
26008785,茨木童子,公*****,安卓bili服,SR
26008786,源赖光,中*****,ios服,SSR
26008787,源赖光,中*****,ios服,SSR
26008788,茨木童子,公*****,安卓bili服,SR
26008789,茨木童子,公*****,安卓bili服,SR
26008790,茨木童子,路*****,安卓bili服,SR
26008791,李书文,3*****,安卓bili服,SR
26008792,卡米拉,晚*****,ios服,SR
26008793,茨木童子,定*****,安卓bili服,SR
26008794,源赖光,h*****,安卓bili服,SSR
26008795,茨木童子,红*****,ios服,SR
26008796,斯忒诺,P*****,ios服,SR
26008797,贞德,b*****,安卓bili服,SSR
26008798,斯忒诺,V*****,安卓bili服,SR
26008799,玉藻猫,1*****,ios服,SR
26008800,源赖光,贝*****,安卓bili服,SSR
26008801,兰斯洛特,家*****,安卓bili服,SR
26008802,女王梅芙,O*****,安卓bili服,SSR
26008803,贞德,O*****,安卓bili服,SSR
26008804,茨木童子,g*****,ios服,SR
26008805,海伦娜·布拉瓦茨基,毛*****,安卓bili服,SR
26008806,伊丽莎白·巴托里,5*****,安卓bili服,SR
26008807,茨木童子,a*****,安卓bili服,SR
26008808,玛丽·安托瓦内特,1*****,ios服,SR
26008809,弗朗西斯·德雷克,想*****,ios服,SSR
26008810,卫宫,u*****,安卓bili服,SR
26008811,卫宫,u*****,安卓bili服,SR
26008812,玛丽·安托瓦内特,M*****,安卓bili服,SR
26008813,源赖光,o*****,安卓bili服,SSR
26008814,卫宫〔Assassin〕,v*****,安卓bili服,SR
26008815,茨木童子,Y*****,ios服,SR
26008816,源赖光,s*****,ios服,SSR
26008817,玉藻猫,妻*****,安卓bili服,SR
26008818,玉藻猫,妻*****,安卓bili服,SR
26008819,卫宫〔Assassin〕,m*****,安卓bili服,SR
26008820,阿塔兰忒,愿*****,安卓联运服,SR
26008821,茨木童子,弦*****,ios服,SR
26008822,茨木童子,H*****,ios服,SR
26008823,茨木童子, *****,安卓bili服,SR
26008824,阿尔托莉雅·潘德拉贡〔Alter〕,1*****,安卓bili服,SR
26008825,阿周那,A*****,安卓bili服,SSR
26008826,茨木童子,一*****,ios服,SR
26008827,阿尔托莉雅·潘德拉贡,崔*****,安卓bili服,SSR
26008828,茨木童子,崔*****,安卓bili服,SR
26008829,源赖光,我*****,安卓bili服,SSR
26008830,齐格飞,d*****,安卓bili服,SR
26008831,贞德,d*****,安卓bili服,SSR
26008832,茨木童子,w*****,安卓bili服,SR
26008833,茨木童子,w*****,安卓bili服,SR
26008834,开膛手杰克,A*****,安卓bili服,SSR
26008835,茨木童子,o*****,安卓bili服,SR
26008836,茨木童子,o*****,安卓bili服,SR
26008837,茨木童子,公*****,安卓bili服,SR
26008838,阿蒂拉,u*****,安卓bili服,SSR
26008839,童谣,西*****,安卓bili服,SR
26008840,茨木童子,凯*****,安卓bili服,SR
26008841,卡米拉,星*****,安卓联运服,SR
26008842,茨木童子,小*****,ios服,SR
26008843,齐格飞,f*****,安卓bili服,SR
26008844,阿尔托莉雅·潘德拉贡〔Alter〕,N*****,安卓bili服,SR
26008845,茨木童子,中*****,ios服,SR
26008846,齐格飞,p*****,安卓联运服,SR
26008847,茨木童子,v*****,安卓bili服,SR
26008848,贝奥武夫,B*****,安卓bili服,SR
26008849,齐格飞,1*****,ios服,SR
26008850,源赖光,D*****,ios服,SSR
26008851,茨木童子,白*****,ios服,SR
