id,info,rname,sname,star
17697616,诸葛孔明〔埃尔梅罗Ⅱ世〕,梓*****,安卓bili服,SSR
17697617,芬恩·麦克库尔,c*****,ios服,SR
17697618,李书文,c*****,ios服,SR
17697619,斯卡哈,a*****,ios服,SSR
17697620,斯忒诺,p*****,安卓bili服,SR
17697621,阿尔托莉雅·潘德拉贡,c*****,安卓bili服,SSR
17697622,玉藻猫,千*****,安卓bili服,SR
17697623,骑士迪昂,d*****,安卓bili服,SR
17697624,齐格飞,地*****,安卓bili服,SR
17697625,海伦娜·布拉瓦茨基,a*****,安卓bili服,SR
17697626,斯忒诺,凌*****,安卓bili服,SR
17697627,赫拉克勒斯,7*****,安卓bili服,SR
17697628,赫拉克勒斯,w*****,安卓bili服,SR
17697629,玛丽·安托瓦内特,帝*****,安卓bili服,SR
17697630,玛丽·安托瓦内特,帝*****,安卓bili服,SR
17697631,斯卡哈,1*****,安卓bili服,SSR
17697632,赫拉克勒斯,8*****,安卓bili服,SR
17697633,罗摩,见*****,ios服,SR
17697634,斯忒诺,见*****,ios服,SR
17697635,赫拉克勒斯,见*****,ios服,SR
17697636,伊丽莎白·巴托里,K*****,ios服,SR
17697637,赫拉克勒斯,o*****,安卓bili服,SR
17697638,罗摩,8*****,安卓bili服,SR
17697639,齐格飞,r*****,安卓bili服,SR
17697640,卫宫,司*****,安卓bili服,SR
17697641,贝奥武夫,司*****,安卓bili服,SR
17697642,安妮·伯妮＆玛莉·瑞德,f*****,安卓bili服,SR
17697643,兰斯洛特,a*****,安卓bili服,SR
17697644,斯卡哈,G*****,ios服,SSR
17697645,玛丽·安托瓦内特,d*****,安卓bili服,SR
17697646,卫宫,赖*****,ios服,SR
17697647,斯卡哈,h*****,ios服,SSR
17697648,卡米拉,c*****,安卓bili服,SR
17697649,南丁格尔,5*****,ios服,SSR
17697650,斯卡哈,爆*****,安卓bili服,SSR
17697651,玛尔达,爆*****,安卓bili服,SR
17697652,伊丽莎白·巴托里,爆*****,安卓bili服,SR
17697653,贝奥武夫,司*****,安卓bili服,SR
17697654,伊丽莎白·巴托里,司*****,安卓bili服,SR
17697655,斯卡哈,柴*****,ios服,SSR
17697656,斯卡哈,中*****,ios服,SSR
17697657,童谣,f*****,ios服,SR
17697658,斯忒诺,8*****,安卓bili服,SR
17697659,罗摩,文*****,安卓bili服,SR
17697660,斯卡哈,文*****,安卓bili服,SSR
17697661,赫拉克勒斯,人*****,安卓联运服,SR
17697662,齐格飞,奇*****,安卓bili服,SR
17697663,斯卡哈,宁*****,ios服,SSR
17697664,卫宫〔Assassin〕,s*****,安卓bili服,SR
17697665,斯卡哈,s*****,安卓bili服,SSR
17697666,俄里翁,2*****,安卓bili服,SSR
17697667,伊丽莎白·巴托里,p*****,安卓bili服,SR
17697668,童谣,阎*****,安卓联运服,SR
17697669,斯卡哈,7*****,ios服,SSR
17697670,罗摩,9*****,安卓bili服,SR
17697671,童谣,b*****,安卓bili服,SR
17697672,阿周那,e*****,安卓bili服,SSR
17697673,童谣,任*****,ios服,SR
17697674,南丁格尔,U*****,ios服,SSR
17697675,卡米拉,大*****,ios服,SR
17697676,阿尔托莉雅·潘德拉贡,r*****,安卓bili服,SSR
17697677,罗摩,樱*****,安卓bili服,SR
17697678,斯卡哈,c*****,ios服,SSR
17697679,贝奥武夫,c*****,ios服,SR
17697680,斯忒诺,c*****,ios服,SR
17697681,骑士迪昂,c*****,ios服,SR
17697682,罗摩,半*****,安卓bili服,SR
17697683,芬恩·麦克库尔,半*****,安卓bili服,SR
17697684,芬恩·麦克库尔,6*****,安卓bili服,SR
17697685,卫宫,L*****,ios服,SR
17697686,卫宫,h*****,安卓bili服,SR
17697687,安妮·伯妮＆玛莉·瑞德,y*****,安卓bili服,SR
17697688,齐格飞,c*****,安卓bili服,SR
17697689,斯卡哈,9*****,安卓bili服,SSR
17697690,齐格飞,9*****,安卓bili服,SR
17697691,芬恩·麦克库尔,吾*****,安卓bili服,SR
17697692,阿尔托莉雅·潘德拉贡,朗*****,安卓bili服,SSR
17697693,迦尔纳,s*****,ios服,SSR
17697694,骑士迪昂,a*****,安卓bili服,SR
17697695,卡米拉,c*****,安卓bili服,SR
17697696,阿尔托莉雅·潘德拉贡,未*****,安卓bili服,SSR
17697697,斯卡哈,c*****,安卓bili服,SSR
17697698,赫拉克勒斯,愉*****,安卓bili服,SR
17697699,安妮·伯妮＆玛莉·瑞德,r*****,安卓bili服,SR
17697700,卡米拉,b*****,安卓bili服,SR
17697701,玛丽·安托瓦内特,b*****,安卓bili服,SR
17697702,贞德,5*****,ios服,SSR
17697703,贝奥武夫,莫*****,ios服,SR
17697704,阿塔兰忒,f*****,安卓bili服,SR
17697705,芬恩·麦克库尔,大*****,安卓bili服,SR
17697706,安妮·伯妮＆玛莉·瑞德,侯*****,ios服,SR
17697707,玛丽·安托瓦内特,涛*****,安卓联运服,SR
17697708,玛丽·安托瓦内特,4*****,安卓bili服,SR
17697709,骑士迪昂,d*****,安卓bili服,SR
17697710,玛尔达,鹊*****,ios服,SR
17697711,玛尔达,d*****,安卓bili服,SR
17697712,卫宫,S*****,ios服,SR
17697713,童谣,g*****,安卓bili服,SR
17697714,玛尔达,q*****,安卓bili服,SR
17697715,伊丽莎白·巴托里,e*****,安卓bili服,SR
