id,info,rname,sname,star
27608002,卡米拉,i*****,ios服,SR
27608003,玛丽·安托瓦内特,i*****,ios服,SR
27608004,茨木童子,非*****,安卓bili服,SR
27608005,齐格飞,A*****,安卓bili服,SR
27608006,罗摩,s*****,安卓bili服,SR
27608007,玛丽·安托瓦内特,b*****,安卓bili服,SR
27608008,玛丽·安托瓦内特,H*****,安卓bili服,SR
27608009,卡米拉,0*****,安卓bili服,SR
27608010,阿塔兰忒,欧*****,安卓bili服,SR
27608011,赫拉克勒斯,7*****,安卓bili服,SR
27608012,源赖光,z*****,安卓联运服,SSR
27608013,海伦娜·布拉瓦茨基,佟*****,ios服,SR
27608014,源赖光,2*****,安卓bili服,SSR
27608015,斯忒诺,n*****,ios服,SR
27608016,伊丽莎白·巴托里,2*****,ios服,SR
27608017,茨木童子,玛*****,安卓bili服,SR
27608018,玛丽·安托瓦内特,7*****,安卓bili服,SR
27608019,玛尔达,7*****,安卓bili服,SR
27608020,伊丽莎白·巴托里,玛*****,安卓bili服,SR
27608021,齐格飞,7*****,安卓bili服,SR
27608022,卫宫〔Assassin〕,6*****,ios服,SR
27608023,安妮·伯妮＆玛莉·瑞德,D*****,安卓bili服,SR
27608024,卡米拉,X*****,安卓bili服,SR
27608025,安妮·伯妮＆玛莉·瑞德,顾*****,安卓bili服,SR
27608026,斯忒诺,l*****,安卓bili服,SR
27608027,玛尔达,l*****,安卓bili服,SR
27608028,弗兰肯斯坦,扶*****,安卓bili服,SR
27608029,玛丽·安托瓦内特,え*****,安卓bili服,SR
27608030,芬恩·麦克库尔,U*****,ios服,SR
27608031,卡米拉,J*****,安卓bili服,SR
27608032,赫拉克勒斯,H*****,ios服,SR
