id,info,rname,sname,star
14914543,卫宫〔Assassin〕,f*****,安卓bili服,SR
14914544,卡米拉,i*****,安卓bili服,SR
14914545,玄奘三藏,d*****,安卓bili服,SSR
14914546,卫宫,唯*****,安卓bili服,SR
14914547,李书文,m*****,安卓bili服,SR
14914548,赫拉克勒斯,诸*****,安卓bili服,SR
14914549,罗摩,z*****,安卓bili服,SR
14914550,海伦娜·布拉瓦茨基,贞*****,安卓联运服,SR
14914551,玛尔达,r*****,安卓bili服,SR
14914552,俄里翁,m*****,安卓bili服,SSR
14914553,芬恩·麦克库尔,9*****,安卓bili服,SR
14914554,芬恩·麦克库尔,s*****,安卓bili服,SR
14914555,童谣,s*****,安卓bili服,SR
14914556,安妮·伯妮＆玛莉·瑞德,c*****,安卓bili服,SR
14914557,卫宫〔Assassin〕,邪*****,安卓联运服,SR
14914558,李书文,g*****,ios服,SR
14914559,骑士迪昂,3*****,ios服,SR
14914560,李书文,西*****,安卓bili服,SR
14914561,卫宫,s*****,安卓bili服,SR
14914562,尼禄·克劳狄乌斯,s*****,安卓bili服,SR
14914563,玉藻猫,i*****,安卓bili服,SR
14914564,玉藻猫,A*****,安卓bili服,SR
14914565,安妮·伯妮＆玛莉·瑞德,G*****,ios服,SR
14914566,莫德雷德,1*****,安卓bili服,SSR
14914567,童谣,d*****,安卓bili服,SR
14914568,卫宫,e*****,安卓bili服,SR
14914569,阿尔托莉雅·潘德拉贡,烟*****,安卓联运服,SSR
14914570,赫拉克勒斯,M*****,ios服,SR
14914571,斯忒诺,i*****,安卓bili服,SR
14914572,伊丽莎白·巴托里,z*****,安卓bili服,SR
14914573,玉藻猫,H*****,ios服,SR
