id,info,rname,sname,star
24504941,源赖光,A*****,安卓bili服,SSR
24504942,齐格飞,p*****,ios服,SR
24504943,玛丽·安托瓦内特,q*****,ios服,SR
24504944,齐格飞,7*****,安卓bili服,SR
24504945,卫宫〔Assassin〕,7*****,安卓bili服,SR
24504946,阿斯托尔福,w*****,ios服,SR
24504947,伊丽莎白·巴托里,V*****,安卓bili服,SR
24504948,弗兰肯斯坦,惆*****,安卓bili服,SR
24504949,安妮·伯妮＆玛莉·瑞德,p*****,安卓bili服,SR
24504950,源赖光,v*****,安卓bili服,SSR
24504951,茨木童子,i*****,安卓bili服,SR
24504952,茨木童子,紫*****,安卓bili服,SR
24504953,源赖光,v*****,安卓bili服,SSR
24504954,茨木童子,风*****,安卓bili服,SR
24504955,茨木童子,g*****,安卓bili服,SR
24504956,源赖光,g*****,安卓bili服,SSR
24504957,库·丘林[Alter],t*****,安卓bili服,SSR
24504958,源赖光,瘴*****,ios服,SSR
24504959,茨木童子,盛*****,ios服,SR
24504960,莫德雷德,丨*****,安卓bili服,SSR
24504961,茨木童子,兰*****,ios服,SR
24504962,玉藻猫,L*****,ios服,SR
24504963,玉藻猫,O*****,安卓bili服,SR
24504964,伊丽莎白·巴托里,l*****,ios服,SR
24504965,源赖光,十*****,ios服,SSR
24504966,齐格飞,s*****,安卓bili服,SR
24504967,源赖光,d*****,安卓bili服,SSR
24504968,赫拉克勒斯,t*****,ios服,SR
24504969,卫宫,一*****,ios服,SR
24504970,阿斯托尔福,a*****,安卓bili服,SR
24504971,齐格飞,n*****,安卓bili服,SR
