id,info,rname,sname,star
29384024,伊丽莎白·巴托里,o*****,安卓bili服,SR
29384025,斯忒诺,o*****,安卓bili服,SR
29384026,童谣,m*****,安卓bili服,SR
29384027,赫拉克勒斯,D*****,安卓bili服,SR
29384028,赫拉克勒斯,8*****,ios服,SR
29384029,玛尔达,8*****,ios服,SR
29384030,玉藻前,8*****,ios服,SSR
29384031,玉藻猫,小*****,ios服,SR
29384032,骑士迪昂,H*****,ios服,SR
29384033,兰斯洛特,l*****,安卓bili服,SR
29384034,安妮·伯妮＆玛莉·瑞德,3*****,ios服,SR
29384035,弗拉德三世,无*****,安卓bili服,SSR
29384036,玛尔达,无*****,安卓bili服,SR
29384037,安妮·伯妮＆玛莉·瑞德,i*****,ios服,SR
29384038,赫拉克勒斯,0*****,安卓bili服,SR
29384039,贝奥武夫,q*****,ios服,SR
29384040,南丁格尔,4*****,安卓bili服,SSR
29384041,诸葛孔明〔埃尔梅罗Ⅱ世〕,焕*****,安卓bili服,SSR
29384042,卡米拉,堇*****,安卓bili服,SR
29384043,安妮·伯妮＆玛莉·瑞德,Q*****,安卓联运服,SR
29384044,诸葛孔明〔埃尔梅罗Ⅱ世〕,郎*****,安卓bili服,SSR
29384045,玛尔达,d*****,安卓bili服,SR
29384046,玉藻猫,o*****,ios服,SR
29384047,卡米拉,幽*****,ios服,SR
29384048,南丁格尔,杜*****,安卓bili服,SSR
29384049,赫拉克勒斯,b*****,ios服,SR
29384050,骑士迪昂,广*****,安卓bili服,SR
29384051,玛尔达,f*****,安卓bili服,SR
29384052,贝奥武夫,f*****,安卓bili服,SR
29384053,齐格飞,深*****,安卓bili服,SR
29384054,齐格飞,深*****,安卓bili服,SR
