id,info,rname,sname,star
13245112,阿周那,白*****,安卓bili服,SSR
13245113,斯忒诺,4*****,安卓bili服,SR
13245114,海伦娜·布拉瓦茨基,s*****,安卓bili服,SR
13245115,卫宫,d*****,ios服,SR
13245116,童谣,仿*****,安卓bili服,SR
13245117,开膛手杰克,l*****,安卓bili服,SSR
13245118,兰斯洛特,d*****,ios服,SR
13245119,骑士迪昂,t*****,安卓bili服,SR
13245120,玛尔达,b*****,安卓bili服,SR
13245121,玉藻猫,4*****,安卓联运服,SR
13245122,卡米拉,n*****,安卓bili服,SR
13245123,阿尔托莉雅·潘德拉贡〔Alter〕,c*****,安卓bili服,SR
13245124,阿蒂拉,l*****,安卓bili服,SSR
13245125,卡米拉,M*****,安卓bili服,SR
13245126,弗拉德三世,u*****,安卓bili服,SSR
13245127,斯忒诺,4*****,ios服,SR
13245128,兰斯洛特,亚*****,安卓bili服,SR
13245129,伊丽莎白·巴托里,f*****,ios服,SR
13245130,玛丽·安托瓦内特,9*****,安卓bili服,SR
13245131,贞德,辰*****,安卓bili服,SSR
13245132,弗拉德三世,c*****,安卓bili服,SSR
13245133,阿周那,0*****,安卓bili服,SSR
13245134,酒吞童子,t*****,安卓bili服,SSR
13245135,卫宫,n*****,安卓bili服,SR
13245136,美狄亚〔Lily〕,r*****,ios服,SR
13245137,酒吞童子,混*****,安卓联运服,SSR
13245138,卡米拉,E*****,ios服,SR
13245139,玛尔达,E*****,ios服,SR
13245140,玛丽·安托瓦内特,8*****,安卓bili服,SR
13245141,酒吞童子,8*****,安卓bili服,SSR
13245142,斯忒诺,天*****,安卓联运服,SR
13245143,骑士迪昂,w*****,安卓bili服,SR
13245144,卫宫,w*****,安卓bili服,SR
13245145,骑士迪昂,t*****,安卓bili服,SR
13245146,骑士迪昂,造*****,安卓联运服,SR
13245147,安妮·伯妮＆玛莉·瑞德,大*****,ios服,SR
13245148,卡米拉,雷*****,安卓bili服,SR
13245149,骑士迪昂,天*****,ios服,SR
13245150,酒吞童子,南*****,安卓bili服,SSR
13245151,酒吞童子,南*****,安卓bili服,SSR
13245152,玛丽·安托瓦内特,让*****,安卓bili服,SR
13245153,玉藻猫,小*****,安卓bili服,SR
13245154,酒吞童子,j*****,安卓bili服,SSR
13245155,齐格飞,富*****,安卓bili服,SR
13245156,阿塔兰忒,6*****,安卓bili服,SR
13245157,玛尔达,贞*****,安卓bili服,SR
13245158,罗摩,小*****,安卓bili服,SR
13245159,酒吞童子,l*****,安卓bili服,SSR
13245160,尼古拉·特斯拉,a*****,安卓bili服,SSR
13245161,阿斯托尔福,圣*****,ios服,SR
13245162,罗摩,污*****,安卓bili服,SR
13245163,酒吞童子,1*****,安卓bili服,SSR
13245164,阿尔托莉雅·潘德拉贡〔Alter〕,9*****,安卓bili服,SR
13245165,酒吞童子,机*****,ios服,SSR
13245166,童谣,非*****,ios服,SR
13245167,迦尔纳,k*****,ios服,SSR
13245168,罗摩,8*****,ios服,SR
13245169,酒吞童子,冥*****,ios服,SSR
13245170,安妮·伯妮＆玛莉·瑞德,冥*****,ios服,SR
13245171,伊丽莎白·巴托里,o*****,安卓bili服,SR
13245172,南丁格尔,*****,ios服,SSR
13245173,玛丽·安托瓦内特,欧*****,安卓bili服,SR
13245174,酒吞童子,初*****,安卓bili服,SSR
13245175,酒吞童子,初*****,安卓bili服,SSR
13245176,卫宫,初*****,安卓bili服,SR
13245177,芬恩·麦克库尔,風*****,安卓bili服,SR
13245178,兰斯洛特,皇*****,ios服,SR
13245179,童谣,皇*****,ios服,SR
13245180,齐格飞,真*****,安卓bili服,SR
13245181,骑士迪昂,远*****,ios服,SR
13245182,玉藻猫,琦*****,安卓bili服,SR
13245183,玛丽·安托瓦内特,妧*****,安卓联运服,SR
13245184,南丁格尔,巩*****,ios服,SSR
13245185,海伦娜·布拉瓦茨基,银*****,ios服,SR
13245186,玛尔达,m*****,安卓bili服,SR
13245187,齐格飞,m*****,安卓bili服,SR
13245188,卡米拉,q*****,安卓bili服,SR
13245189,玛尔达,q*****,安卓bili服,SR
13245190,酒吞童子,1*****,安卓bili服,SSR
13245191,玉藻猫,1*****,安卓bili服,SR
13245192,迦尔纳,r*****,ios服,SSR
13245193,弗朗西斯·德雷克,o*****,安卓bili服,SSR
13245194,安妮·伯妮＆玛莉·瑞德,休*****,安卓bili服,SR
13245195,玉藻前,f*****,安卓bili服,SSR
13245196,伊丽莎白·巴托里,被*****,安卓bili服,SR
13245197,玉藻猫,b*****,安卓bili服,SR
13245198,斯忒诺,z*****,安卓bili服,SR
13245199,斯忒诺,z*****,安卓bili服,SR
13245200,玉藻前,誓*****,安卓bili服,SSR
13245201,弗朗西斯·德雷克,关*****,ios服,SSR
13245202,玉藻猫,b*****,安卓bili服,SR
13245203,斯忒诺,希*****,安卓bili服,SR
13245204,卡米拉,P*****,安卓bili服,SR
13245205,玉藻猫,P*****,安卓bili服,SR
13245206,兰斯洛特,S*****,安卓bili服,SR
13245207,芬恩·麦克库尔,8*****,安卓bili服,SR
13245208,海伦娜·布拉瓦茨基,5*****,安卓bili服,SR
13245209,卫宫,心*****,安卓联运服,SR
13245210,玛丽·安托瓦内特,心*****,安卓联运服,SR
13245211,芬恩·麦克库尔,d*****,安卓联运服,SR
