id,info,rname,sname,star
8618667,齐格飞,g*****,安卓bili服,SR
8618668,阿塔兰忒,智*****,安卓联运服,SR
8618669,安妮·伯妮＆玛莉·瑞德,1*****,ios服,SR
8618670,俄里翁,I*****,ios服,SSR
8618671,玉藻猫,納*****,ios服,SR
8618672,玛尔达,m*****,安卓bili服,SR
8618673,迦尔纳,哈*****,安卓bili服,SSR
8618674,坂田金时,阿*****,安卓bili服,SSR
8618675,卡米拉,源*****,ios服,SR
8618676,玛丽·安托瓦内特,L*****,ios服,SR
8618677,芬恩·麦克库尔,宇*****,安卓bili服,SR
8618678,阿塔兰忒,殒*****,安卓bili服,SR
8618679,伊丽莎白·巴托里,O*****,ios服,SR
8618680,尼古拉·特斯拉,7*****,安卓bili服,SSR
8618681,芬恩·麦克库尔,1*****,安卓bili服,SR
8618682,阿塔兰忒,刚*****,安卓bili服,SR
8618683,玛丽·安托瓦内特,潛*****,安卓联运服,SR
8618684,伊丽莎白·巴托里,m*****,安卓bili服,SR
8618685,坂田金时,莉*****,ios服,SSR
8618686,坂田金时,À*****,安卓bili服,SSR
8618687,坂田金时,克*****,ios服,SSR
8618688,玛丽·安托瓦内特,騙*****,安卓bili服,SR
8618689,坂田金时,镜*****,安卓bili服,SSR
8618690,海伦娜·布拉瓦茨基,希*****,安卓bili服,SR
8618691,兰斯洛特,乐*****,安卓bili服,SR
8618692,骑士迪昂,洛*****,安卓bili服,SR
8618693,安妮·伯妮＆玛莉·瑞德,呆*****,安卓bili服,SR
8618694,罗摩,G*****,ios服,SR
8618695,坂田金时,G*****,ios服,SSR
8618696,坂田金时,是*****,安卓联运服,SSR
8618697,骑士迪昂,n*****,安卓bili服,SR
