id,info,rname,sname,star
19585105,赫拉克勒斯,Z*****,ios服,SR
19585106,弗兰肯斯坦,o*****,安卓bili服,SR
19585107,斯卡哈,又*****,安卓bili服,SSR
19585108,斯卡哈,思*****,安卓bili服,SSR
19585109,贝奥武夫,泳*****,ios服,SR
19585110,玛尔达,9*****,ios服,SR
19585111,卡米拉,m*****,安卓bili服,SR
19585112,骑士迪昂,花*****,ios服,SR
19585113,阿蒂拉,a*****,安卓bili服,SSR
19585114,童谣,半*****,安卓bili服,SR
19585115,弗兰肯斯坦,m*****,安卓bili服,SR
19585116,伊丽莎白·巴托里,o*****,安卓bili服,SR
19585117,斯卡哈,o*****,安卓bili服,SSR
19585118,卫宫〔Assassin〕,慕*****,安卓bili服,SR
19585119,齐格飞,名*****,安卓bili服,SR
19585120,阿斯托尔福,可*****,安卓bili服,SR
19585121,贝奥武夫,c*****,安卓bili服,SR
19585122,安妮·伯妮＆玛莉·瑞德,t*****,ios服,SR
19585123,赫拉克勒斯,t*****,ios服,SR
19585124,玛尔达,5*****,ios服,SR
19585125,兰斯洛特,5*****,ios服,SR
19585126,莫德雷德,心*****,安卓bili服,SSR
19585127,玛尔达,心*****,安卓bili服,SR
19585128,阿尔托莉雅·潘德拉贡〔Alter〕,棉*****,安卓bili服,SR
19585129,贝奥武夫,孤*****,ios服,SR
19585130,伊丽莎白·巴托里,b*****,安卓bili服,SR
19585131,斯卡哈,i*****,安卓bili服,SSR
19585132,卡米拉,i*****,安卓bili服,SR
19585133,斯卡哈,d*****,安卓bili服,SSR
19585134,卡米拉,怎*****,安卓bili服,SR
19585135,骑士迪昂,r*****,安卓bili服,SR
