id,info,rname,sname,star
23633915,齐格飞,Q*****,安卓bili服,SR
23633916,茨木童子,v*****,ios服,SR
23633917,源赖光,骑*****,安卓bili服,SSR
23633918,茨木童子,s*****,ios服,SR
23633919,茨木童子,e*****,安卓bili服,SR
23633920,斯忒诺,0*****,安卓bili服,SR
23633921,贝奥武夫,帝*****,ios服,SR
23633922,茨木童子,c*****,安卓bili服,SR
23633923,卫宫〔Assassin〕,c*****,安卓bili服,SR
23633924,伊丽莎白·巴托里,小*****,ios服,SR
23633925,源赖光,小*****,ios服,SSR
23633926,源赖光,浪*****,安卓联运服,SSR
23633927,茨木童子,远*****,安卓bili服,SR
23633928,玛丽·安托瓦内特,e*****,ios服,SR
23633929,茨木童子,初*****,安卓bili服,SR
23633930,阿塔兰忒,U*****,ios服,SR
23633931,茨木童子,6*****,安卓bili服,SR
23633932,海伦娜·布拉瓦茨基,b*****,安卓bili服,SR
23633933,阿蒂拉,b*****,安卓bili服,SSR
23633934,托马斯·爱迪生,b*****,安卓bili服,SR
23633935,安妮·伯妮＆玛莉·瑞德,T*****,安卓bili服,SR
23633936,卡米拉,i*****,安卓bili服,SR
23633937,茨木童子,曦*****,安卓联运服,SR
23633938,卡米拉,欧*****,ios服,SR
23633939,骑士迪昂,r*****,ios服,SR
23633940,源赖光,L*****,ios服,SSR
23633941,源赖光,小*****,ios服,SSR
23633942,卫宫,泽*****,安卓bili服,SR
23633943,源赖光,Z*****,安卓bili服,SSR
23633944,源赖光,（*****,安卓bili服,SSR
23633945,源赖光,皇*****,安卓bili服,SSR
