id,info,rname,sname,star
25429792,卡米拉,r*****,安卓bili服,SR
25429793,安妮·伯妮＆玛莉·瑞德,肆*****,安卓bili服,SR
25429794,源赖光,e*****,安卓bili服,SSR
25429795,齐格飞,1*****,安卓bili服,SR
25429796,齐格飞,1*****,安卓bili服,SR
25429797,齐格飞,失*****,安卓bili服,SR
25429798,茨木童子,v*****,安卓bili服,SR
25429799,茨木童子,m*****,安卓bili服,SR
25429800,诸葛孔明〔埃尔梅罗Ⅱ世〕,u*****,安卓bili服,SSR
25429801,斯忒诺,「*****,安卓bili服,SR
25429802,赫拉克勒斯,「*****,安卓bili服,SR
25429803,源赖光,h*****,ios服,SSR
25429804,南丁格尔, *****,ios服,SSR
25429805,茨木童子,4*****,ios服,SR
25429806,茨木童子,牟*****,安卓bili服,SR
25429807,源赖光,s*****,安卓bili服,SSR
25429808,阿塔兰忒,n*****,安卓bili服,SR
25429809,茨木童子,邪*****,安卓bili服,SR
25429810,贞德,初*****,安卓bili服,SSR
25429811,阿尔托莉雅·潘德拉贡,i*****,安卓bili服,SSR
25429812,伊丽莎白·巴托里,拉*****,ios服,SR
25429813,卫宫,希*****,ios服,SR
25429814,源赖光,希*****,ios服,SSR
25429815,俄里翁,Z*****,ios服,SSR
25429816,安妮·伯妮＆玛莉·瑞德,Z*****,ios服,SR
25429817,伊丽莎白·巴托里,m*****,安卓bili服,SR
25429818,源赖光,m*****,安卓bili服,SSR
25429819,源赖光,T*****,安卓bili服,SSR
25429820,茨木童子,7*****,安卓bili服,SR
25429821,源赖光,p*****,安卓bili服,SSR
25429822,茨木童子,o*****,安卓bili服,SR
