id,info,rname,sname,star
20090750,尼古拉·特斯拉,0*****,安卓bili服,SSR
20090751,兰斯洛特,零*****,安卓bili服,SR
20090752,骑士迪昂,南*****,安卓bili服,SR
20090753,弗兰肯斯坦,I*****,ios服,SR
20090754,伊丽莎白·巴托里,7*****,安卓bili服,SR
20090755,玛尔达,迎*****,安卓bili服,SR
20090756,斯忒诺,大*****,ios服,SR
20090757,迦尔纳,3*****,安卓bili服,SSR
20090758,斯卡哈,u*****,安卓bili服,SSR
20090759,安妮·伯妮＆玛莉·瑞德,花*****,安卓bili服,SR
20090760,阿塔兰忒,5*****,安卓bili服,SR
20090761,芬恩·麦克库尔,o*****,安卓bili服,SR
20090762,阿塔兰忒,毋*****,安卓bili服,SR
20090763,斯卡哈,毋*****,安卓bili服,SSR
20090764,兰斯洛特,御*****,安卓bili服,SR
20090765,南丁格尔,J*****,ios服,SSR
20090766,玉藻猫,3*****,ios服,SR
20090767,骑士迪昂,h*****,安卓bili服,SR
20090768,罗摩,乔*****,安卓bili服,SR
20090769,骑士迪昂,K*****,安卓bili服,SR
20090770,阿斯托尔福,鲁*****,安卓bili服,SR
20090771,卫宫,d*****,ios服,SR
20090772,伊丽莎白·巴托里,r*****,安卓bili服,SR
20090773,兰斯洛特,r*****,安卓bili服,SR
20090774,齐格飞,1*****,安卓bili服,SR
20090775,阿尔托莉雅·潘德拉贡,p*****,安卓bili服,SSR
20090776,兰斯洛特,柰*****,ios服,SR
20090777,玛丽·安托瓦内特,烟*****,ios服,SR
20090778,赫拉克勒斯,d*****,安卓bili服,SR
20090779,阿斯托尔福,八*****,安卓bili服,SR
20090780,卫宫,8*****,安卓bili服,SR
