id,info,rname,sname,star
8876877,卡米拉,7*****,ios服,SR
8876878,赫拉克勒斯,7*****,ios服,SR
8876879,赫拉克勒斯,v*****,安卓bili服,SR
8876880,贞德,崔*****,ios服,SSR
8876881,阿塔兰忒,j*****,ios服,SR
8876882,俄里翁,V*****,安卓bili服,SSR
8876883,南丁格尔,玉*****,安卓bili服,SSR
8876884,罗摩,至*****,安卓bili服,SR
8876885,玉藻猫,k*****,ios服,SR
8876886,卡米拉,s*****,ios服,SR
8876887,坂田金时,W*****,ios服,SSR
8876888,卫宫,康*****,安卓bili服,SR
8876889,童谣,紫*****,ios服,SR
8876890,阿尔托莉雅·潘德拉贡,小*****,ios服,SSR
8876891,阿塔兰忒,小*****,ios服,SR
8876892,贞德,n*****,安卓bili服,SSR
8876893,童谣,白*****,ios服,SR
8876894,卫宫,北*****,ios服,SR
8876895,贞德,尼*****,ios服,SSR
8876896,玛丽·安托瓦内特,1*****,ios服,SR
8876897,玛丽·安托瓦内特,1*****,ios服,SR
8876898,齐格飞,p*****,安卓bili服,SR
8876899,安妮·伯妮＆玛莉·瑞德,一*****,安卓bili服,SR
8876900,阿尔托莉雅·潘德拉贡〔Alter〕,n*****,安卓bili服,SR
8876901,诸葛孔明〔埃尔梅罗Ⅱ世〕,先*****,安卓bili服,SSR
8876902,南丁格尔,我*****,安卓bili服,SSR
8876903,卡米拉,上*****,安卓bili服,SR
8876904,坂田金时,y*****,安卓bili服,SSR
8876905,卫宫〔Assassin〕,y*****,安卓bili服,SR
8876906,坂田金时,r*****,安卓bili服,SSR
8876907,玉藻猫,i*****,安卓bili服,SR
