id,info,rname,sname,star
17000554,弗兰肯斯坦,瓜*****,安卓bili服,SR
17000555,贝奥武夫,3*****,安卓bili服,SR
17000556,斯卡哈,鳗*****,ios服,SSR
17000557,斯卡哈,a*****,ios服,SSR
17000558,骑士迪昂,4*****,安卓bili服,SR
17000559,美狄亚〔Lily〕,a*****,安卓bili服,SR
17000560,玛尔达,a*****,安卓bili服,SR
17000561,阿尔托莉雅·潘德拉贡,t*****,安卓bili服,SSR
17000562,阿斯托尔福,东*****,ios服,SR
17000563,弗拉德三世,c*****,安卓bili服,SSR
17000564,骑士迪昂,c*****,安卓bili服,SR
17000565,弗兰肯斯坦,c*****,安卓bili服,SR
17000566,斯忒诺,c*****,安卓bili服,SR
17000567,骑士迪昂,a*****,安卓bili服,SR
17000568,斯卡哈,a*****,安卓bili服,SSR
17000569,齐格飞,v*****,安卓bili服,SR
17000570,斯卡哈,l*****,安卓bili服,SSR
17000571,兰斯洛特,R*****,ios服,SR
17000572,罗摩,6*****,安卓bili服,SR
17000573,伊丽莎白·巴托里,u*****,ios服,SR
17000574,斯忒诺,亚*****,安卓bili服,SR
17000575,斯卡哈,魔*****,ios服,SSR
17000576,贞德,e*****,安卓联运服,SSR
17000577,斯忒诺,泽*****,安卓bili服,SR
17000578,玛丽·安托瓦内特,尼*****,安卓bili服,SR
17000579,罗摩,4*****,ios服,SR
17000580,伊丽莎白·巴托里,a*****,安卓bili服,SR
17000581,骑士迪昂,妙*****,ios服,SR
17000582,莫德雷德,s*****,安卓bili服,SSR
17000583,卫宫,s*****,安卓bili服,SR
17000584,阿尔托莉雅·潘德拉贡〔Alter〕,s*****,安卓bili服,SR
