id,info,rname,sname,star
19126887,海伦娜·布拉瓦茨基,我*****,安卓bili服,SR
19126888,斯卡哈,q*****,安卓bili服,SSR
19126889,斯卡哈,甘*****,ios服,SSR
19126890,安妮·伯妮＆玛莉·瑞德,c*****,安卓bili服,SR
19126891,伊丽莎白·巴托里,翠*****,安卓bili服,SR
19126892,斯卡哈,z*****,安卓bili服,SSR
19126893,骑士迪昂,M*****,安卓bili服,SR
19126894,斯忒诺,没*****,安卓bili服,SR
19126895,伊丽莎白·巴托里,1*****,安卓bili服,SR
19126896,阿塔兰忒,o*****,安卓bili服,SR
19126897,阿塔兰忒,u*****,安卓bili服,SR
19126898,安妮·伯妮＆玛莉·瑞德,段*****,安卓bili服,SR
19126899,斯卡哈,邵*****,安卓bili服,SSR
19126900,兰斯洛特,邵*****,安卓bili服,SR
19126901,兰斯洛特,8*****,ios服,SR
19126902,斯卡哈,果*****,安卓bili服,SSR
19126903,阿塔兰忒,S*****,安卓bili服,SR
19126904,芬恩·麦克库尔,北*****,安卓bili服,SR
19126905,玉藻猫,珫*****,安卓联运服,SR
19126906,斯卡哈,叨*****,安卓bili服,SSR
19126907,莫德雷德,c*****,安卓bili服,SSR
19126908,童谣,e*****,安卓bili服,SR
19126909,阿尔托莉雅·潘德拉贡,e*****,安卓bili服,SSR
19126910,斯忒诺,苏*****,安卓bili服,SR
19126911,安妮·伯妮＆玛莉·瑞德,苏*****,安卓bili服,SR
19126912,南丁格尔,苏*****,安卓bili服,SSR
19126913,齐格飞,M*****,ios服,SR
19126914,斯卡哈,t*****,安卓bili服,SSR
19126915,阿塔兰忒,T*****,安卓bili服,SR
19126916,玛尔达,雪*****,ios服,SR
19126917,斯忒诺,雪*****,ios服,SR
