id,info,rname,sname,star
8181106,兰斯洛特,l*****,安卓bili服,SR
8181107,卡米拉,宗*****,ios服,SR
8181108,伊丽莎白·巴托里,用*****,安卓联运服,SR
8181109,玉藻猫,智*****,安卓bili服,SR
8181110,玉藻前,公*****,安卓bili服,SSR
8181111,坂田金时,波*****,ios服,SSR
8181112,伊丽莎白·巴托里,靳*****,安卓bili服,SR
8181113,玛尔达,1*****,ios服,SR
8181114,兰斯洛特,今*****,安卓bili服,SR
8181115,伊丽莎白·巴托里,今*****,安卓bili服,SR
8181116,卡米拉,6*****,ios服,SR
8181117,李书文,孙*****,安卓bili服,SR
8181118,坂田金时,等*****,安卓联运服,SSR
8181119,芬恩·麦克库尔,滑*****,ios服,SR
8181120,贞德,王*****,安卓bili服,SSR
8181121,罗摩,秀*****,安卓bili服,SR
8181122,海伦娜·布拉瓦茨基,c*****,ios服,SR
8181123,卡米拉,坤*****,ios服,SR
8181124,童谣,b*****,ios服,SR
8181125,玛尔达,自*****,ios服,SR
8181126,坂田金时,卫*****,安卓bili服,SSR
8181127,伊丽莎白·巴托里,无*****,安卓bili服,SR
8181128,坂田金时,哀*****,安卓bili服,SSR
8181129,坂田金时,x*****,安卓bili服,SSR
8181130,阿斯托尔福,e*****,安卓bili服,SR
8181131,罗摩,5*****,ios服,SR
8181132,坂田金时,D*****,安卓bili服,SSR
8181133,弗兰肯斯坦,Q*****,安卓bili服,SR
8181134,玉藻猫,p*****,安卓bili服,SR
8181135,卫宫,R*****,安卓bili服,SR
8181136,卡米拉,R*****,安卓bili服,SR
