id,info,rname,sname,star
18212457,卡米拉,1*****,安卓bili服,SR
18212458,海伦娜·布拉瓦茨基,君*****,安卓联运服,SR
18212459,俄里翁,1*****,安卓bili服,SSR
18212460,莫德雷德,被*****,ios服,SSR
18212461,斯忒诺,被*****,ios服,SR
18212462,赫拉克勒斯,P*****,ios服,SR
18212463,齐格飞,1*****,安卓bili服,SR
18212464,安妮·伯妮＆玛莉·瑞德,魂*****,安卓bili服,SR
18212465,玛丽·安托瓦内特,宫*****,安卓bili服,SR
18212466,斯卡哈,沈*****,安卓bili服,SSR
18212467,伊丽莎白·巴托里,幻*****,ios服,SR
18212468,弗兰肯斯坦,花*****,安卓bili服,SR
18212469,海伦娜·布拉瓦茨基,幻*****,ios服,SR
18212470,贝奥武夫,花*****,安卓bili服,SR
18212471,玛尔达,期*****,安卓bili服,SR
18212472,海伦娜·布拉瓦茨基,莫*****,安卓bili服,SR
18212473,卡米拉,A*****,ios服,SR
18212474,童谣,影*****,安卓联运服,SR
18212475,童谣,暮*****,安卓bili服,SR
18212476,卡米拉,严*****,安卓bili服,SR
18212477,迦尔纳,王*****,安卓bili服,SSR
18212478,阿周那,郑*****,安卓bili服,SSR
18212479,芬恩·麦克库尔,1*****,安卓bili服,SR
18212480,斯卡哈,水*****,安卓bili服,SSR
18212481,阿蒂拉,猫*****,安卓bili服,SSR
18212482,玛丽·安托瓦内特,I*****,ios服,SR
18212483,芬恩·麦克库尔,4*****,安卓bili服,SR
18212484,阿斯托尔福,a*****,安卓bili服,SR
18212485,伊丽莎白·巴托里,a*****,安卓bili服,SR
18212486,玛尔达,D*****,安卓bili服,SR
18212487,斯忒诺,n*****,ios服,SR
