id,info,rname,sname,star
8056441,阿周那,璃*****,ios服,SSR
8056442,罗摩,中*****,ios服,SR
8056443,卫宫〔Assassin〕,红*****,安卓bili服,SR
8056444,芬恩·麦克库尔,白*****,安卓bili服,SR
8056445,阿斯托尔福,白*****,安卓bili服,SR
8056446,贞德,s*****,安卓bili服,SSR
8056447,阿塔兰忒,t*****,安卓bili服,SR
8056448,童谣,愛*****,ios服,SR
8056449,玛丽·安托瓦内特,6*****,安卓bili服,SR
8056450,卡米拉,温*****,安卓bili服,SR
8056451,骑士迪昂,R*****,安卓bili服,SR
8056452,卡米拉,h*****,ios服,SR
8056453,坂田金时,0*****,ios服,SSR
8056454,卡米拉,神*****,ios服,SR
8056455,斯忒诺,给*****,安卓bili服,SR
8056456,阿尔托莉雅·潘德拉贡,蛋*****,ios服,SSR
8056457,赫拉克勒斯,r*****,安卓bili服,SR
8056458,南丁格尔,氪*****,ios服,SSR
8056459,卡米拉,S*****,安卓bili服,SR
8056460,美狄亚〔Lily〕,a*****,ios服,SR
8056461,安妮·伯妮＆玛莉·瑞德,酥*****,安卓bili服,SR
8056462,俄里翁,ア*****,安卓bili服,SSR
8056463,玛丽·安托瓦内特,o*****,ios服,SR
8056464,坂田金时,o*****,ios服,SSR
8056465,坂田金时,非*****,安卓bili服,SSR
8056466,齐格飞,凡*****,ios服,SR
8056467,阿斯托尔福,军*****,安卓bili服,SR
8056468,卫宫〔Assassin〕,圣*****,ios服,SR
8056469,卫宫,浪*****,安卓bili服,SR
8056470,罗摩,t*****,安卓bili服,SR
8056471,兰斯洛特,骑*****,安卓bili服,SR
