id,info,rname,sname,star
9179537,斯忒诺,k*****,安卓bili服,SR
9179538,海伦娜·布拉瓦茨基,u*****,ios服,SR
9179539,开膛手杰克,z*****,ios服,SSR
9179540,玛丽·安托瓦内特,a*****,ios服,SR
9179541,卫宫,s*****,ios服,SR
9179542,伊丽莎白·巴托里,准*****,安卓bili服,SR
9179543,卡米拉,c*****,安卓bili服,SR
9179544,卡米拉,3*****,安卓bili服,SR
9179545,卫宫,3*****,安卓bili服,SR
9179546,坂田金时,a*****,ios服,SSR
9179547,坂田金时,s*****,安卓bili服,SSR
9179548,坂田金时,q*****,安卓bili服,SSR
9179549,坂田金时,b*****,安卓bili服,SSR
9179550,玉藻前,t*****,ios服,SSR
9179551,伊丽莎白·巴托里,矮*****,安卓bili服,SR
9179552,玛丽·安托瓦内特,x*****,安卓bili服,SR
9179553,斯忒诺,b*****,安卓bili服,SR
9179554,玛尔达,k*****,安卓bili服,SR
9179555,玛尔达,e*****,安卓bili服,SR
9179556,坂田金时,c*****,ios服,SSR
9179557,卫宫,c*****,ios服,SR
9179558,兰斯洛特,s*****,安卓bili服,SR
9179559,齐格飞,a*****,安卓bili服,SR
9179560,南丁格尔,卡*****,ios服,SSR
9179561,卡米拉,s*****,ios服,SR
9179562,阿斯托尔福,j*****,ios服,SR
9179563,贝奥武夫,1*****,安卓bili服,SR
9179564,齐格飞,d*****,安卓bili服,SR
9179565,骑士迪昂,k*****,安卓bili服,SR
9179566,伊丽莎白·巴托里,v*****,安卓bili服,SR
9179567,玉藻猫,f*****,安卓bili服,SR
