id,info,rname,sname,star
11951801,玉藻前,北*****,安卓bili服,SSR
11951802,骑士迪昂,o*****,安卓bili服,SR
11951803,玛丽·安托瓦内特,奏*****,ios服,SR
11951804,齐格飞,6*****,安卓bili服,SR
11951805,卫宫,僵*****,安卓bili服,SR
11951806,酒吞童子,¾*****,安卓联运服,SSR
11951807,齐格飞,a*****,安卓bili服,SR
11951808,阿尔托莉雅·潘德拉贡〔Alter〕,c*****,ios服,SR
11951809,弗拉德三世,4*****,ios服,SSR
11951810,伊丽莎白·巴托里,R*****,ios服,SR
11951811,酒吞童子,1*****,安卓bili服,SSR
11951812,贝奥武夫,r*****,安卓bili服,SR
11951813,酒吞童子,迷*****,安卓bili服,SSR
11951814,玉藻猫,一*****,ios服,SR
11951815,卫宫〔Assassin〕,F*****,安卓bili服,SR
11951816,海伦娜·布拉瓦茨基,M*****,ios服,SR
11951817,尼禄·克劳狄乌斯,n*****,安卓bili服,SR
11951818,卫宫,v*****,安卓bili服,SR
11951819,玉藻猫,f*****,安卓bili服,SR
11951820,酒吞童子,z*****,安卓bili服,SSR
11951821,酒吞童子,e*****,ios服,SSR
11951822,玛尔达,g*****,安卓bili服,SR
11951823,兰斯洛特,1*****,安卓bili服,SR
11951824,卡米拉,永*****,安卓bili服,SR
11951825,阿斯托尔福,2*****,ios服,SR
11951826,罗摩,澹*****,ios服,SR
11951827,玛丽·安托瓦内特,贞*****,安卓bili服,SR
11951828,童谣,r*****,ios服,SR
11951829,卫宫〔Assassin〕,青*****,安卓bili服,SR
11951830,赫拉克勒斯,真*****,安卓bili服,SR
11951831,卫宫〔Assassin〕,c*****,ios服,SR
