id,info,rname,sname,star
30320538,童谣,与*****,安卓bili服,SR
30320539,迦尔纳,与*****,安卓bili服,SSR
30320540,迦尔纳,i*****,安卓bili服,SSR
30320541,兰斯洛特,c*****,安卓bili服,SR
30320542,俄里翁,穆*****,ios服,SSR
30320543,玛尔达,c*****,安卓bili服,SR
30320544,安妮·伯妮＆玛莉·瑞德,帅*****,安卓bili服,SR
30320545,赫拉克勒斯,G*****,ios服,SR
30320546,卫宫,渊*****,安卓bili服,SR
30320547,斯忒诺,博*****,ios服,SR
30320548,海伦娜·布拉瓦茨基,土*****,ios服,SR
30320549,阿尔托莉雅·潘德拉贡〔Alter〕,r*****,安卓bili服,SR
30320550,童谣,帽*****,安卓bili服,SR
30320551,罗摩,快*****,ios服,SR
30320552,迦尔纳,万*****,安卓bili服,SSR
30320553,芬恩·麦克库尔,桜*****,ios服,SR
30320554,玛尔达,桜*****,ios服,SR
30320555,阿尔托莉雅·潘德拉贡〔Alter〕,a*****,安卓bili服,SR
30320556,阿尔托莉雅·潘德拉贡〔Alter〕,荷*****,ios服,SR
30320557,童谣,ナ*****,安卓bili服,SR
30320558,南丁格尔,魔*****,安卓bili服,SSR
30320559,齐格飞,•*****,ios服,SR
30320560,玉藻猫,•*****,ios服,SR
30320561,斯忒诺,•*****,ios服,SR
30320562,阿斯托尔福,s*****,安卓bili服,SR
30320563,罗摩,1*****,安卓bili服,SR
30320564,弗朗西斯·德雷克,W*****,安卓bili服,SSR
30320565,齐格飞,0*****,ios服,SR
30320566,玉藻猫,0*****,ios服,SR
30320567,斯忒诺,0*****,ios服,SR
30320568,阿周那,通*****,安卓bili服,SSR
30320569,芬恩·麦克库尔,阿*****,安卓bili服,SR
30320570,俄里翁,a*****,ios服,SSR
30320571,安妮·伯妮＆玛莉·瑞德,a*****,ios服,SR
30320572,兰斯洛特,猹*****,安卓bili服,SR
30320573,阿尔托莉雅·潘德拉贡,s*****,ios服,SSR
30320574,卫宫〔Assassin〕,庄*****,安卓bili服,SR
30320575,俄里翁,庄*****,安卓bili服,SSR
30320576,海伦娜·布拉瓦茨基,4*****,ios服,SR
30320577,莫德雷德,n*****,安卓bili服,SSR
30320578,弗拉德三世,5*****,ios服,SSR
30320579,贞德,唐*****,ios服,SSR
30320580,卫宫,综*****,安卓bili服,SR
30320581,贞德,三*****,安卓bili服,SSR
30320582,赫拉克勒斯,寒*****,ios服,SR
30320583,诸葛孔明〔埃尔梅罗Ⅱ世〕,3*****,ios服,SSR
30320584,莫德雷德,如*****,安卓bili服,SSR
30320585,芬恩·麦克库尔,O*****,ios服,SR
30320586,海伦娜·布拉瓦茨基,e*****,安卓bili服,SR
30320587,李书文,d*****,ios服,SR
30320588,安妮·伯妮＆玛莉·瑞德,丿*****,安卓bili服,SR
30320589,童谣,留*****,ios服,SR
30320590,迦尔纳,真*****,ios服,SSR
30320591,开膛手杰克,真*****,ios服,SSR
30320592,童谣,R*****,ios服,SR
30320593,美狄亚〔Lily〕,小*****,ios服,SR
30320594,迦尔纳,0*****,安卓bili服,SSR
30320595,玛尔达,把*****,ios服,SR
30320596,兰斯洛特,沉*****,安卓bili服,SR
30320597,李书文,风*****,安卓bili服,SR
30320598,玉藻前,e*****,ios服,SSR
30320599,齐格飞,e*****,ios服,SR
30320600,卫宫,巨*****,安卓bili服,SR
30320601,卫宫,巨*****,安卓bili服,SR
30320602,赫拉克勒斯,a*****,ios服,SR
30320603,贝奥武夫,a*****,ios服,SR
30320604,迦尔纳,里*****,ios服,SSR
30320605,阿尔托莉雅·潘德拉贡〔Alter〕,v*****,安卓bili服,SR
30320606,罗摩,c*****,安卓bili服,SR
30320607,玉藻前,c*****,安卓bili服,SSR
30320608,赫拉克勒斯,c*****,安卓bili服,SR
30320609,斯忒诺,B*****,ios服,SR
30320610,卫宫,跪*****,安卓联运服,SR
30320611,罗摩,天*****,安卓bili服,SR
30320612,阿斯托尔福,天*****,安卓bili服,SR
30320613,赫拉克勒斯,庆*****,安卓bili服,SR
30320614,玉藻前,a*****,安卓bili服,SSR
30320615,南丁格尔,冶*****,安卓bili服,SSR
30320616,卫宫,奥*****,ios服,SR
30320617,弗兰肯斯坦,3*****,ios服,SR
30320618,阿尔托莉雅·潘德拉贡,Z*****,ios服,SSR
30320619,卫宫〔Assassin〕,柏*****,安卓bili服,SR
30320620,玉藻前,c*****,ios服,SSR
30320621,迦尔纳,8*****,安卓bili服,SSR
30320622,贝奥武夫,e*****,安卓bili服,SR
30320623,斯忒诺,g*****,安卓bili服,SR
30320624,尼禄·克劳狄乌斯,g*****,安卓bili服,SR
30320625,阿尔托莉雅·潘德拉贡〔Alter〕,真*****,ios服,SR
30320626,尼禄·克劳狄乌斯,真*****,ios服,SR
30320627,齐格飞,D*****,ios服,SR
30320628,莫德雷德,J*****,ios服,SSR
30320629,阿尔托莉雅·潘德拉贡,花*****,ios服,SSR
30320630,安妮·伯妮＆玛莉·瑞德,4*****,安卓bili服,SR
30320631,贝奥武夫,咕*****,安卓bili服,SR
30320632,玉藻前,l*****,安卓bili服,SSR
30320633,安妮·伯妮＆玛莉·瑞德,o*****,安卓bili服,SR
30320634,齐格飞,爱*****,ios服,SR
30320635,阿周那,琴*****,安卓bili服,SSR
30320636,卫宫〔Assassin〕,琴*****,安卓bili服,SR
30320637,玉藻前,U*****,ios服,SSR
