id,info,rname,sname,star
15918177,贞德,d*****,安卓bili服,SSR
15918178,阿斯托尔福,夜*****,ios服,SR
15918179,兰斯洛特,f*****,安卓bili服,SR
15918180,阿塔兰忒,i*****,安卓bili服,SR
15918181,美狄亚〔Lily〕,1*****,安卓bili服,SR
15918182,弗兰肯斯坦,d*****,安卓bili服,SR
15918183,安妮·伯妮＆玛莉·瑞德,d*****,安卓bili服,SR
15918184,玄奘三藏,q*****,ios服,SSR
15918185,玉藻猫,鱼*****,安卓联运服,SR
15918186,齐格飞,朗*****,ios服,SR
15918187,阿周那,世*****,ios服,SSR
15918188,阿斯托尔福,亖*****,安卓联运服,SR
15918189,贞德,亖*****,安卓联运服,SSR
15918190,阿周那,k*****,ios服,SSR
15918191,海伦娜·布拉瓦茨基,5*****,ios服,SR
15918192,李书文,u*****,安卓bili服,SR
15918193,卫宫,云*****,ios服,SR
15918194,伊丽莎白·巴托里,云*****,ios服,SR
15918195,李书文,D*****,ios服,SR
15918196,兰斯洛特,千*****,ios服,SR
15918197,弗兰肯斯坦,混*****,安卓bili服,SR
15918198,弗兰肯斯坦,c*****,安卓bili服,SR
15918199,玄奘三藏,a*****,安卓bili服,SSR
15918200,兰斯洛特,a*****,安卓bili服,SR
15918201,阿斯托尔福,Q*****,ios服,SR
15918202,玄奘三藏,a*****,ios服,SSR
15918203,骑士迪昂,m*****,ios服,SR
15918204,卡米拉,k*****,ios服,SR
15918205,伊丽莎白·巴托里,Z*****,ios服,SR
15918206,斯忒诺,树*****,安卓bili服,SR
15918207,贝奥武夫,小*****,ios服,SR
