id,info,rname,sname,star
16267615,南丁格尔,1*****,安卓bili服,SSR
16267616,迦尔纳,f*****,安卓bili服,SSR
16267617,贞德,f*****,安卓bili服,SSR
16267618,安妮·伯妮＆玛莉·瑞德,f*****,安卓bili服,SR
16267619,童谣,C*****,安卓联运服,SR
16267620,李书文,3*****,安卓bili服,SR
16267621,阿斯托尔福,信*****,安卓bili服,SR
16267622,李书文,信*****,安卓bili服,SR
16267623,玄奘三藏,活*****,安卓bili服,SSR
16267624,卡米拉,润*****,安卓联运服,SR
16267625,李书文,S*****,ios服,SR
16267626,卫宫〔Assassin〕,r*****,ios服,SR
16267627,阿尔托莉雅·潘德拉贡,b*****,安卓bili服,SSR
16267628,玉藻猫,c*****,ios服,SR
16267629,迦尔纳,剑*****,ios服,SSR
16267630,安妮·伯妮＆玛莉·瑞德,7*****,ios服,SR
16267631,伊丽莎白·巴托里,以*****,安卓bili服,SR
16267632,玉藻猫,世*****,安卓bili服,SR
16267633,玄奘三藏,世*****,安卓bili服,SSR
16267634,李书文,呆*****,安卓bili服,SR
16267635,李书文,银*****,安卓bili服,SR
16267636,阿斯托尔福,钟*****,ios服,SR
16267637,玛丽·安托瓦内特,y*****,安卓bili服,SR
16267638,斯忒诺,t*****,安卓bili服,SR
16267639,玛丽·安托瓦内特,小*****,ios服,SR
16267640,玛丽·安托瓦内特,S*****,ios服,SR
16267641,齐格飞,乐*****,安卓联运服,SR
16267642,李书文,贲*****,安卓bili服,SR
16267643,芬恩·麦克库尔,贲*****,安卓bili服,SR
16267644,玛尔达,1*****,安卓bili服,SR
16267645,赫拉克勒斯,t*****,安卓bili服,SR
16267646,李书文,博*****,ios服,SR
16267647,南丁格尔,氷*****,ios服,SSR
16267648,美狄亚〔Lily〕,u*****,安卓bili服,SR
16267649,李书文,灰*****,安卓bili服,SR
16267650,赫拉克勒斯,3*****,安卓bili服,SR
16267651,玄奘三藏,加*****,安卓联运服,SSR
16267652,李书文,F*****,ios服,SR
16267653,阿斯托尔福,c*****,安卓bili服,SR
16267654,卫宫,8*****,安卓bili服,SR
16267655,童谣,9*****,安卓bili服,SR
16267656,阿斯托尔福,9*****,ios服,SR
16267657,李书文,土*****,安卓bili服,SR
16267658,玄奘三藏,桩*****,ios服,SSR
16267659,赫拉克勒斯,缘*****,ios服,SR
16267660,弗兰肯斯坦,g*****,安卓bili服,SR
16267661,南丁格尔,c*****,安卓bili服,SSR
16267662,阿斯托尔福,1*****,安卓bili服,SR
16267663,赫拉克勒斯,5*****,安卓bili服,SR
16267664,玄奘三藏,远*****,ios服,SSR
16267665,李书文,唯*****,安卓bili服,SR
16267666,玄奘三藏,唯*****,安卓bili服,SSR
16267667,赫拉克勒斯,悲*****,安卓bili服,SR
16267668,斯忒诺,悲*****,安卓bili服,SR
16267669,安妮·伯妮＆玛莉·瑞德,怕*****,安卓bili服,SR
16267670,李书文,罒*****,ios服,SR
16267671,骑士迪昂,暴*****,安卓bili服,SR
16267672,贝奥武夫,3*****,安卓bili服,SR
16267673,弗拉德三世,魅*****,安卓联运服,SSR
16267674,贝奥武夫,y*****,安卓bili服,SR
16267675,卡米拉,幸*****,安卓bili服,SR
16267676,卫宫,6*****,安卓bili服,SR
16267677,卫宫,摆*****,安卓bili服,SR
16267678,弗兰肯斯坦,s*****,安卓bili服,SR
16267679,玄奘三藏,B*****,ios服,SSR
16267680,芬恩·麦克库尔,N*****,ios服,SR
16267681,伊丽莎白·巴托里,p*****,安卓bili服,SR
16267682,库·丘林[Alter],A*****,安卓bili服,SSR
16267683,玄奘三藏,C*****,安卓bili服,SSR
16267684,卫宫,墨*****,安卓联运服,SR
16267685,卫宫,墨*****,安卓联运服,SR
16267686,阿斯托尔福,M*****,安卓bili服,SR
16267687,兰斯洛特,我*****,安卓bili服,SR
16267688,卫宫〔Assassin〕,1*****,安卓bili服,SR
16267689,李书文,N*****,ios服,SR
16267690,阿斯托尔福,×*****,安卓bili服,SR
16267691,安妮·伯妮＆玛莉·瑞德,3*****,安卓bili服,SR
16267692,阿斯托尔福,n*****,安卓bili服,SR
16267693,伊丽莎白·巴托里,隐*****,安卓bili服,SR
16267694,阿塔兰忒,2*****,安卓bili服,SR
16267695,李书文,氢*****,ios服,SR
16267696,阿塔兰忒,嘟*****,安卓bili服,SR
16267697,芬恩·麦克库尔,1*****,ios服,SR
16267698,李书文,l*****,安卓bili服,SR
16267699,伊丽莎白·巴托里,遊*****,安卓bili服,SR
16267700,李书文,川*****,安卓bili服,SR
16267701,斯忒诺,1*****,安卓bili服,SR
16267702,玛丽·安托瓦内特,卫*****,ios服,SR
16267703,赫拉克勒斯,3*****,安卓bili服,SR
16267704,兰斯洛特,p*****,安卓bili服,SR
16267705,伊丽莎白·巴托里,沙*****,安卓bili服,SR
16267706,阿周那,d*****,安卓bili服,SSR
16267707,玛尔达,e*****,ios服,SR
16267708,玉藻前,z*****,安卓bili服,SSR
16267709,李书文,5*****,安卓bili服,SR
16267710,玉藻猫,5*****,安卓bili服,SR
16267711,弗兰肯斯坦,1*****,ios服,SR
16267712,兰斯洛特,f*****,ios服,SR
16267713,玄奘三藏,雪*****,安卓联运服,SSR
16267714,玛尔达,雪*****,安卓联运服,SR
