id,info,rname,sname,star
25759026,芬恩·麦克库尔,o*****,安卓bili服,SR
25759027,卫宫〔Assassin〕,柠*****,安卓bili服,SR
25759028,茨木童子,c*****,安卓bili服,SR
25759029,源赖光,D*****,ios服,SSR
25759030,茨木童子,e*****,安卓bili服,SR
25759031,源赖光,1*****,安卓bili服,SSR
25759032,贝奥武夫,l*****,安卓bili服,SR
25759033,阿蒂拉,n*****,安卓bili服,SSR
25759034,茨木童子,M*****,安卓bili服,SR
25759035,安妮·伯妮＆玛莉·瑞德,v*****,安卓bili服,SR
25759036,赫拉克勒斯,7*****,ios服,SR
25759037,玉藻猫,华*****,安卓bili服,SR
25759038,茨木童子,s*****,ios服,SR
25759039,海伦娜·布拉瓦茨基,8*****,安卓bili服,SR
25759040,玉藻前,8*****,安卓bili服,SSR
25759041,芬恩·麦克库尔,8*****,安卓bili服,SR
25759042,玛丽·安托瓦内特,f*****,ios服,SR
25759043,卫宫〔Assassin〕,c*****,ios服,SR
25759044,骑士迪昂,9*****,安卓bili服,SR
25759045,弗朗西斯·德雷克,6*****,ios服,SSR
25759046,罗摩,S*****,ios服,SR
25759047,茨木童子,e*****,ios服,SR
25759048,斯忒诺,丰*****,ios服,SR
25759049,童谣,e*****,安卓bili服,SR
25759050,阿斯托尔福,2*****,安卓bili服,SR
25759051,源赖光,穷*****,安卓bili服,SSR
25759052,茨木童子,莫*****,安卓bili服,SR
25759053,卫宫〔Assassin〕,3*****,安卓bili服,SR
25759054,阿尔托莉雅·潘德拉贡〔Alter〕,3*****,ios服,SR
25759055,安妮·伯妮＆玛莉·瑞德,0*****,安卓bili服,SR
25759056,弗兰肯斯坦,w*****,安卓bili服,SR
