id,info,rname,sname,star
15392217,李书文,c*****,安卓bili服,SR
15392218,李书文,e*****,安卓bili服,SR
15392219,海伦娜·布拉瓦茨基,m*****,安卓bili服,SR
15392220,李书文,奥*****,安卓bili服,SR
15392221,赫拉克勒斯,崇*****,安卓bili服,SR
15392222,俄里翁,h*****,安卓bili服,SSR
15392223,阿尔托莉雅·潘德拉贡〔Alter〕,h*****,安卓bili服,SR
15392224,俄里翁,h*****,安卓bili服,SSR
15392225,玄奘三藏,c*****,安卓bili服,SSR
15392226,库·丘林[Alter],檷*****,安卓bili服,SSR
15392227,贝奥武夫,o*****,安卓bili服,SR
15392228,玛尔达,P*****,ios服,SR
15392229,玉藻猫,P*****,ios服,SR
15392230,李书文,i*****,安卓bili服,SR
15392231,骑士迪昂,奶*****,ios服,SR
15392232,李书文,奶*****,ios服,SR
15392233,玛丽·安托瓦内特,触*****,安卓bili服,SR
15392234,卫宫,触*****,安卓bili服,SR
15392235,芬恩·麦克库尔,人*****,安卓bili服,SR
15392236,开膛手杰克,洵*****,安卓bili服,SSR
15392237,李书文,2*****,ios服,SR
15392238,阿塔兰忒,西*****,ios服,SR
15392239,尼古拉·特斯拉,6*****,安卓bili服,SSR
15392240,玉藻前,0*****,安卓bili服,SSR
15392241,海伦娜·布拉瓦茨基,3*****,ios服,SR
15392242,赫拉克勒斯,8*****,安卓bili服,SR
15392243,开膛手杰克,a*****,安卓bili服,SSR
15392244,玄奘三藏,M*****,安卓bili服,SSR
15392245,卡米拉,7*****,ios服,SR
15392246,李书文,7*****,ios服,SR
15392247,斯忒诺,1*****,ios服,SR
