id,info,rname,sname,star
14034152,李书文,d*****,安卓bili服,SR
14034153,卫宫〔Assassin〕,d*****,安卓bili服,SR
14034154,玛丽·安托瓦内特,9*****,ios服,SR
14034155,李书文,f*****,ios服,SR
14034156,弗拉德三世,i*****,安卓bili服,SSR
14034157,斯忒诺,思*****,安卓bili服,SR
14034158,弗兰肯斯坦,雪*****,安卓bili服,SR
14034159,玄奘三藏,雪*****,安卓bili服,SSR
14034160,贝奥武夫,胥*****,ios服,SR
14034161,迦尔纳,胥*****,ios服,SSR
14034162,李书文,e*****,安卓bili服,SR
14034163,阿尔托莉雅·潘德拉贡,s*****,安卓bili服,SSR
14034164,齐格飞,i*****,安卓bili服,SR
14034165,玉藻前,非*****,安卓联运服,SSR
14034166,玄奘三藏,f*****,ios服,SSR
14034167,芬恩·麦克库尔,秋*****,安卓bili服,SR
14034168,贝奥武夫,7*****,安卓bili服,SR
14034169,弗朗西斯·德雷克,7*****,安卓bili服,SSR
14034170,弗兰肯斯坦,s*****,安卓bili服,SR
14034171,李书文,s*****,安卓bili服,SR
14034172,兰斯洛特,v*****,ios服,SR
14034173,李书文,m*****,ios服,SR
14034174,弗拉德三世,4*****,ios服,SSR
14034175,李书文,欧*****,安卓bili服,SR
14034176,童谣,o*****,安卓bili服,SR
14034177,兰斯洛特,漫*****,安卓联运服,SR
14034178,女王梅芙,h*****,安卓bili服,SSR
14034179,诸葛孔明〔埃尔梅罗Ⅱ世〕,8*****,ios服,SSR
14034180,玛丽·安托瓦内特,陌*****,安卓bili服,SR
14034181,李书文,b*****,安卓bili服,SR
14034182,芬恩·麦克库尔,d*****,ios服,SR
