id,info,rname,sname,star
11472658,赫拉克勒斯,0*****,ios服,SR
11472659,玛尔达,汤*****,安卓bili服,SR
11472660,芬恩·麦克库尔,g*****,安卓bili服,SR
11472661,卫宫〔Assassin〕,8*****,安卓bili服,SR
11472662,卫宫,1*****,ios服,SR
11472663,弗兰肯斯坦,e*****,ios服,SR
11472664,酒吞童子,2*****,安卓bili服,SSR
11472665,酒吞童子,c*****,安卓bili服,SSR
11472666,开膛手杰克,W*****,ios服,SSR
11472667,弗兰肯斯坦,横*****,安卓bili服,SR
11472668,卫宫〔Assassin〕,b*****,ios服,SR
11472669,齐格飞,饺*****,安卓bili服,SR
11472670,阿蒂拉,北*****,安卓bili服,SSR
11472671,童谣,7*****,安卓bili服,SR
11472672,阿周那,b*****,安卓bili服,SSR
11472673,李书文,b*****,安卓bili服,SR
11472674,酒吞童子,e*****,安卓bili服,SSR
11472675,阿蒂拉,e*****,安卓bili服,SSR
11472676,弗兰肯斯坦,5*****,安卓bili服,SR
11472677,安妮·伯妮＆玛莉·瑞德,大*****,安卓联运服,SR
11472678,贝奥武夫,d*****,ios服,SR
11472679,齐格飞,e*****,ios服,SR
11472680,贞德,提*****,安卓bili服,SSR
11472681,迦尔纳,h*****,ios服,SSR
11472682,弗朗西斯·德雷克,h*****,ios服,SSR
11472683,骑士迪昂,c*****,安卓bili服,SR
11472684,弗兰肯斯坦,深*****,安卓bili服,SR
11472685,贞德,六*****,ios服,SSR
11472686,弗拉德三世,四*****,安卓联运服,SSR
11472687,阿周那,四*****,安卓联运服,SSR
11472688,酒吞童子,蔺*****,安卓bili服,SSR
