id,info,rname,sname,star
30356289,斯忒诺,1*****,安卓bili服,SR
30356290,斯忒诺,1*****,安卓bili服,SR
30356291,玉藻猫,1*****,安卓bili服,SR
30356292,玉藻猫,1*****,安卓bili服,SR
30356293,齐格飞,1*****,安卓bili服,SR
30356294,赫拉克勒斯,1*****,安卓bili服,SR
30356295,齐格飞,1*****,安卓bili服,SR
30356296,玉藻猫,1*****,安卓bili服,SR
30356297,斯忒诺,1*****,安卓bili服,SR
30356298,玉藻猫,1*****,安卓bili服,SR
30356299,赫拉克勒斯,e*****,ios服,SR
30356300,玛丽·安托瓦内特,艹*****,安卓bili服,SR
30356301,贞德,U*****,安卓bili服,SSR
30356302,斯忒诺,U*****,安卓bili服,SR
30356303,阿尔托莉雅·潘德拉贡〔Alter〕,御*****,ios服,SR
30356304,伊丽莎白·巴托里,W*****,ios服,SR
30356305,海伦娜·布拉瓦茨基,楓*****,安卓bili服,SR
30356306,弗拉德三世,月*****,ios服,SSR
30356307,卫宫〔Assassin〕,a*****,ios服,SR
30356308,莫德雷德,1*****,安卓bili服,SSR
30356309,玛丽·安托瓦内特,洛*****,安卓bili服,SR
30356310,诸葛孔明〔埃尔梅罗Ⅱ世〕,t*****,安卓bili服,SSR
30356311,骑士迪昂,h*****,ios服,SR
30356312,伊丽莎白·巴托里,h*****,ios服,SR
30356313,赫拉克勒斯,明*****,安卓bili服,SR
30356314,骑士迪昂,g*****,安卓bili服,SR
30356315,兰斯洛特,暮*****,ios服,SR
30356316,卫宫,易*****,ios服,SR
30356317,尼禄·克劳狄乌斯,易*****,ios服,SR
30356318,斯忒诺,b*****,ios服,SR
30356319,童谣,l*****,安卓bili服,SR
30356320,贝奥武夫,l*****,安卓bili服,SR
30356321,阿斯托尔福,l*****,安卓bili服,SR
30356322,玛丽·安托瓦内特,9*****,安卓bili服,SR
30356323,卫宫,T*****,安卓bili服,SR
30356324,玛尔达,n*****,ios服,SR
30356325,弗兰肯斯坦,哥*****,安卓bili服,SR
30356326,玛尔达,0*****,ios服,SR
30356327,骑士迪昂,l*****,ios服,SR
30356328,卡米拉,l*****,ios服,SR
30356329,兰斯洛特,鈴*****,ios服,SR
30356330,安妮·伯妮＆玛莉·瑞德,0*****,ios服,SR
30356331,卫宫,f*****,安卓bili服,SR
30356332,卫宫,f*****,安卓bili服,SR
30356333,玛尔达,7*****,安卓bili服,SR
30356334,玛尔达,1*****,安卓bili服,SR
30356335,卡米拉,1*****,安卓bili服,SR
30356336,卡米拉,1*****,安卓bili服,SR
30356337,芬恩·麦克库尔,C*****,ios服,SR
30356338,卫宫〔Assassin〕,哀*****,安卓bili服,SR
30356339,斯忒诺,哀*****,安卓bili服,SR
30356340,卡米拉,K*****,ios服,SR
30356341,骑士迪昂,n*****,ios服,SR
30356342,斯忒诺,n*****,ios服,SR
30356343,玛丽·安托瓦内特,2*****,安卓bili服,SR
30356344,赫拉克勒斯,2*****,安卓bili服,SR
30356345,赫拉克勒斯,r*****,ios服,SR
30356346,阿斯托尔福,慈*****,ios服,SR
30356347,阿塔兰忒,卫*****,安卓联运服,SR
30356348,斯忒诺,j*****,安卓bili服,SR
30356349,卡米拉,j*****,安卓bili服,SR
30356350,兰斯洛特,我*****,安卓bili服,SR
30356351,玉藻猫,2*****,ios服,SR
30356352,玛丽·安托瓦内特,2*****,ios服,SR
30356353,卫宫〔Assassin〕,埃*****,ios服,SR
30356354,卫宫,G*****,ios服,SR
30356355,海伦娜·布拉瓦茨基,白*****,ios服,SR
30356356,玛尔达,U*****,安卓bili服,SR
30356357,卡米拉,B*****,ios服,SR
30356358,伊丽莎白·巴托里,K*****,安卓bili服,SR
30356359,伊丽莎白·巴托里,地*****,安卓bili服,SR
30356360,童谣,h*****,安卓bili服,SR
30356361,阿尔托莉雅·潘德拉贡〔Alter〕,魂*****,安卓bili服,SR
30356362,弗兰肯斯坦,A*****,安卓bili服,SR
30356363,玛丽·安托瓦内特,m*****,ios服,SR
30356364,卡米拉,m*****,ios服,SR
30356365,伊丽莎白·巴托里,H*****,安卓bili服,SR
30356366,齐格飞,H*****,安卓bili服,SR
30356367,伊丽莎白·巴托里,白*****,安卓bili服,SR
30356368,贝奥武夫,超*****,ios服,SR
30356369,卫宫,4*****,ios服,SR
30356370,赫拉克勒斯,1*****,安卓bili服,SR
30356371,玉藻前,貪*****,安卓联运服,SSR
30356372,骑士迪昂,k*****,安卓bili服,SR
30356373,弗兰肯斯坦,冰*****,安卓bili服,SR
30356374,玉藻猫,C*****,ios服,SR
30356375,俄里翁,0*****,ios服,SSR
30356376,齐格飞,N*****,安卓bili服,SR
30356377,玉藻猫,7*****,ios服,SR
30356378,骑士迪昂,7*****,ios服,SR
30356379,卫宫,2*****,安卓bili服,SR
30356380,弗兰肯斯坦,克*****,安卓bili服,SR
30356381,童谣,太*****,安卓bili服,SR
30356382,尼禄·克劳狄乌斯,p*****,安卓bili服,SR
30356383,弗朗西斯·德雷克,无*****,安卓bili服,SSR
30356384,赫拉克勒斯,K*****,安卓bili服,SR
30356385,托马斯·爱迪生,3*****,ios服,SR
30356386,阿蒂拉,a*****,安卓bili服,SSR
30356387,玛丽·安托瓦内特,a*****,安卓bili服,SR
30356388,齐格飞,1*****,安卓bili服,SR
