id,info,rname,sname,star
16307773,弗兰肯斯坦,R*****,安卓bili服,SR
16307774,李书文,月*****,ios服,SR
16307775,李书文,月*****,ios服,SR
16307776,玄奘三藏,月*****,ios服,SSR
16307777,兰斯洛特,f*****,安卓bili服,SR
16307778,南丁格尔,f*****,安卓bili服,SSR
16307779,安妮·伯妮＆玛莉·瑞德,溟*****,ios服,SR
16307780,伊丽莎白·巴托里,大*****,ios服,SR
16307781,玄奘三藏,召*****,安卓bili服,SSR
16307782,李书文,k*****,安卓bili服,SR
16307783,玄奘三藏,3*****,ios服,SSR
16307784,芬恩·麦克库尔,罗*****,ios服,SR
16307785,骑士迪昂,f*****,安卓bili服,SR
16307786,阿尔托莉雅·潘德拉贡〔Alter〕,4*****,ios服,SR
16307787,李书文,七*****,安卓bili服,SR
16307788,李书文,7*****,安卓bili服,SR
16307789,赫拉克勒斯,叫*****,安卓联运服,SR
16307790,李书文,壹*****,ios服,SR
16307791,卫宫,我*****,安卓bili服,SR
16307792,玉藻猫,我*****,安卓bili服,SR
16307793,贝奥武夫,至*****,安卓bili服,SR
16307794,骑士迪昂,d*****,安卓bili服,SR
16307795,斯忒诺,闾*****,安卓bili服,SR
16307796,尼古拉·特斯拉,p*****,安卓bili服,SSR
16307797,卫宫,戏*****,安卓bili服,SR
16307798,李书文,t*****,安卓bili服,SR
16307799,玄奘三藏,橘*****,安卓bili服,SSR
16307800,齐格飞,t*****,安卓bili服,SR
16307801,弗兰肯斯坦,e*****,ios服,SR
16307802,玉藻猫,污*****,ios服,SR
16307803,齐格飞,y*****,安卓bili服,SR
16307804,玄奘三藏,水*****,安卓bili服,SSR
16307805,罗摩,游*****,安卓联运服,SR
16307806,弗拉德三世,7*****,ios服,SSR
16307807,弗兰肯斯坦,伊*****,安卓bili服,SR
16307808,阿蒂拉,伊*****,安卓bili服,SSR
16307809,迦尔纳,5*****,ios服,SSR
16307810,玄奘三藏,c*****,ios服,SSR
16307811,卫宫〔Assassin〕,l*****,安卓bili服,SR
16307812,玛丽·安托瓦内特,a*****,安卓bili服,SR
16307813,芬恩·麦克库尔,b*****,安卓bili服,SR
16307814,阿蒂拉,b*****,安卓bili服,SSR
16307815,开膛手杰克,仲*****,ios服,SSR
16307816,玉藻猫,月*****,安卓bili服,SR
16307817,赫拉克勒斯,月*****,安卓bili服,SR
16307818,玉藻猫,月*****,安卓bili服,SR
16307819,李书文,l*****,安卓bili服,SR
16307820,贝奥武夫,o*****,ios服,SR
16307821,芬恩·麦克库尔,主*****,安卓bili服,SR
16307822,卡米拉,华*****,安卓bili服,SR
16307823,迦尔纳,惊*****,安卓bili服,SSR
16307824,玄奘三藏,f*****,安卓bili服,SSR
16307825,弗拉德三世,闾*****,安卓bili服,SSR
16307826,迦尔纳,4*****,安卓bili服,SSR
16307827,阿尔托莉雅·潘德拉贡〔Alter〕,7*****,ios服,SR
16307828,阿尔托莉雅·潘德拉贡,小*****,安卓bili服,SSR
16307829,卫宫〔Assassin〕,兩*****,ios服,SR
16307830,俄里翁,d*****,ios服,SSR
16307831,诸葛孔明〔埃尔梅罗Ⅱ世〕,无*****,安卓bili服,SSR
16307832,海伦娜·布拉瓦茨基,咎*****,安卓bili服,SR
16307833,弗朗西斯·德雷克,云*****,安卓bili服,SSR
16307834,玛丽·安托瓦内特,志*****,安卓bili服,SR
16307835,弗兰肯斯坦,r*****,安卓bili服,SR
16307836,卫宫〔Assassin〕,i*****,安卓bili服,SR
16307837,卫宫,太*****,ios服,SR
16307838,罗摩,h*****,安卓bili服,SR
16307839,玛丽·安托瓦内特,褚*****,安卓bili服,SR
16307840,斯忒诺,7*****,安卓bili服,SR
16307841,赫拉克勒斯,0*****,安卓bili服,SR
16307842,齐格飞,T*****,ios服,SR
16307843,玛尔达,T*****,ios服,SR
16307844,骑士迪昂,T*****,ios服,SR
16307845,伊丽莎白·巴托里,浩*****,安卓联运服,SR
16307846,玛丽·安托瓦内特,a*****,安卓bili服,SR
16307847,骑士迪昂,b*****,安卓bili服,SR
16307848,美狄亚〔Lily〕,1*****,ios服,SR
16307849,开膛手杰克,靳*****,安卓bili服,SSR
16307850,卫宫,不*****,安卓联运服,SR
16307851,玄奘三藏,f*****,安卓bili服,SSR
16307852,李书文,f*****,安卓bili服,SR
16307853,贞德,滑*****,ios服,SSR
16307854,开膛手杰克,惡*****,安卓bili服,SSR
16307855,玄奘三藏,铃*****,安卓bili服,SSR
16307856,玄奘三藏,望*****,安卓bili服,SSR
16307857,玄奘三藏,e*****,ios服,SSR
16307858,玛丽·安托瓦内特,乱*****,ios服,SR
16307859,海伦娜·布拉瓦茨基,e*****,安卓bili服,SR
16307860,李书文,涟*****,安卓bili服,SR
16307861,玛尔达,d*****,安卓bili服,SR
16307862,赫拉克勒斯,s*****,ios服,SR
16307863,李书文,h*****,安卓bili服,SR
16307864,玛尔达,L*****,ios服,SR
16307865,玄奘三藏,3*****,安卓bili服,SSR
16307866,李书文,凌*****,ios服,SR
16307867,阿尔托莉雅·潘德拉贡,o*****,ios服,SSR
16307868,玄奘三藏,D*****,ios服,SSR
16307869,李书文,净*****,安卓bili服,SR
16307870,齐格飞,宏*****,安卓bili服,SR
16307871,弗兰肯斯坦,c*****,安卓bili服,SR
16307872,弗朗西斯·德雷克,3*****,ios服,SSR
