id,info,rname,sname,star
15106030,李书文,c*****,安卓bili服,SR
15106031,李书文,c*****,安卓bili服,SR
15106032,玄奘三藏,世*****,安卓bili服,SSR
15106033,李书文,灵*****,安卓联运服,SR
15106034,贞德,夜*****,安卓联运服,SSR
15106035,阿塔兰忒,1*****,安卓bili服,SR
15106036,伊丽莎白·巴托里,i*****,安卓bili服,SR
15106037,赫拉克勒斯,u*****,安卓bili服,SR
15106038,骑士迪昂,u*****,安卓bili服,SR
15106039,玛尔达,k*****,安卓bili服,SR
15106040,李书文,雨*****,安卓bili服,SR
15106041,斯忒诺,z*****,安卓bili服,SR
15106042,骑士迪昂,v*****,安卓bili服,SR
15106043,齐格飞,美*****,安卓bili服,SR
15106044,伊丽莎白·巴托里,美*****,安卓bili服,SR
15106045,玄奘三藏,美*****,安卓bili服,SSR
15106046,李书文,远*****,安卓bili服,SR
15106047,卡米拉,u*****,安卓bili服,SR
15106048,玛丽·安托瓦内特,h*****,安卓bili服,SR
15106049,卫宫,h*****,安卓bili服,SR
15106050,斯忒诺,b*****,安卓bili服,SR
15106051,玉藻猫,h*****,安卓bili服,SR
15106052,齐格飞,z*****,安卓bili服,SR
15106053,玛丽·安托瓦内特,s*****,安卓bili服,SR
15106054,伊丽莎白·巴托里,r*****,安卓bili服,SR
15106055,玉藻猫,m*****,安卓bili服,SR
15106056,骑士迪昂,o*****,安卓bili服,SR
15106057,李书文,4*****,ios服,SR
15106058,骑士迪昂,w*****,安卓bili服,SR
15106059,弗兰肯斯坦,达*****,安卓bili服,SR
15106060,李书文,1*****,安卓bili服,SR
