id,info,rname,sname,star
24868190,卡米拉,r*****,安卓bili服,SR
24868191,茨木童子,I*****,ios服,SR
24868192,茨木童子,高*****,ios服,SR
24868193,玉藻猫,暴*****,安卓联运服,SR
24868194,茨木童子,E*****,安卓bili服,SR
24868195,玉藻猫,f*****,安卓bili服,SR
24868196,骑士迪昂,3*****,ios服,SR
24868197,茨木童子,d*****,ios服,SR
24868198,茨木童子,d*****,ios服,SR
24868199,罗摩,c*****,安卓bili服,SR
24868200,茨木童子,我*****,安卓bili服,SR
24868201,茨木童子,r*****,安卓bili服,SR
24868202,阿斯托尔福,天*****,安卓bili服,SR
24868203,贞德,a*****,安卓bili服,SSR
24868204,茨木童子,1*****,安卓bili服,SR
24868205,南丁格尔,d*****,ios服,SSR
24868206,源赖光,g*****,ios服,SSR
24868207,弗朗西斯·德雷克,7*****,安卓bili服,SSR
24868208,迦尔纳,2*****,安卓bili服,SSR
24868209,芬恩·麦克库尔,非*****,安卓bili服,SR
24868210,阿蒂拉,K*****,安卓bili服,SSR
24868211,源赖光,赤*****,安卓bili服,SSR
24868212,开膛手杰克,g*****,安卓bili服,SSR
24868213,茨木童子,醉*****,安卓bili服,SR
24868214,茨木童子,冯*****,ios服,SR
24868215,茨木童子,c*****,安卓bili服,SR
24868216,阿斯托尔福,膜*****,ios服,SR
24868217,茨木童子,t*****,ios服,SR
24868218,俄里翁,m*****,安卓bili服,SSR
24868219,源赖光,七*****,安卓bili服,SSR
24868220,伊丽莎白·巴托里,谷*****,安卓bili服,SR
24868221,南丁格尔,谷*****,安卓bili服,SSR
24868222,童谣,时*****,安卓bili服,SR
24868223,童谣,四*****,ios服,SR
24868224,源赖光,刀*****,安卓bili服,SSR
24868225,贞德,3*****,ios服,SSR
24868226,茨木童子,傲*****,安卓bili服,SR
24868227,芬恩·麦克库尔,寿*****,安卓bili服,SR
24868228,源赖光,u*****,ios服,SSR
24868229,斯忒诺,e*****,安卓bili服,SR
24868230,源赖光,c*****,安卓bili服,SSR
24868231,童谣,7*****,ios服,SR
24868232,玛尔达,d*****,ios服,SR
24868233,海伦娜·布拉瓦茨基,d*****,ios服,SR
24868234,齐格飞,a*****,ios服,SR
24868235,源赖光,咕*****,安卓bili服,SSR
24868236,库·丘林[Alter],1*****,安卓bili服,SSR
24868237,茨木童子,m*****,ios服,SR
24868238,茨木童子,呂*****,安卓bili服,SR
24868239,阿尔托莉雅·潘德拉贡,p*****,安卓bili服,SSR
24868240,兰斯洛特,2*****,安卓bili服,SR
24868241,茨木童子,8*****,ios服,SR
24868242,源赖光,茨*****,安卓bili服,SSR
24868243,弗兰肯斯坦,i*****,安卓bili服,SR
24868244,兰斯洛特,i*****,安卓bili服,SR
24868245,茨木童子,污*****,安卓bili服,SR
24868246,茨木童子,W*****,安卓bili服,SR
24868247,茨木童子,博*****,ios服,SR
24868248,阿蒂拉,灰*****,安卓bili服,SSR
24868249,贝奥武夫,m*****,安卓bili服,SR
24868250,托马斯·爱迪生,m*****,安卓bili服,SR
24868251,阿塔兰忒,e*****,安卓bili服,SR
24868252,兰斯洛特,s*****,ios服,SR
24868253,源赖光,s*****,ios服,SSR
24868254,罗摩,e*****,安卓bili服,SR
24868255,贝奥武夫,五*****,ios服,SR
24868256,玉藻猫,夏*****,安卓联运服,SR
24868257,童谣,Q*****,ios服,SR
24868258,茨木童子,普*****,安卓联运服,SR
24868259,迦尔纳,n*****,安卓bili服,SSR
24868260,齐格飞,琰*****,安卓联运服,SR
24868261,茨木童子,萌*****,安卓bili服,SR
24868262,罗摩,音*****,安卓bili服,SR
24868263,茨木童子,非*****,安卓bili服,SR
24868264,童谣,P*****,安卓bili服,SR
24868265,茨木童子,g*****,安卓bili服,SR
24868266,茨木童子,g*****,安卓bili服,SR
24868267,茨木童子,a*****,安卓bili服,SR
24868268,齐格飞,b*****,安卓bili服,SR
24868269,源赖光,酆*****,ios服,SSR
24868270,伊丽莎白·巴托里,W*****,ios服,SR
24868271,迦尔纳,a*****,安卓bili服,SSR
24868272,源赖光,I*****,ios服,SSR
24868273,玛尔达,月*****,安卓bili服,SR
24868274,茨木童子,2*****,安卓bili服,SR
24868275,茨木童子,坨*****,安卓bili服,SR
24868276,茨木童子,月*****,安卓联运服,SR
24868277,源赖光,a*****,安卓bili服,SSR
24868278,茨木童子,V*****,ios服,SR
24868279,斯忒诺,V*****,ios服,SR
24868280,茨木童子,d*****,安卓bili服,SR
24868281,源赖光,骑*****,安卓bili服,SSR
24868282,齐格飞,一*****,安卓bili服,SR
24868283,源赖光,f*****,ios服,SSR
24868284,源赖光,0*****,安卓bili服,SSR
24868285,弗朗西斯·德雷克,2*****,ios服,SSR
24868286,茨木童子,v*****,安卓bili服,SR
24868287,茨木童子,幻*****,安卓bili服,SR
24868288,源赖光,T*****,ios服,SSR
24868289,茨木童子,虞*****,安卓bili服,SR
