id,info,rname,sname,star
11026148,贝奥武夫,念*****,安卓bili服,SR
11026149,阿斯托尔福,f*****,安卓bili服,SR
11026150,卫宫,幼*****,安卓bili服,SR
11026151,伊丽莎白·巴托里,天*****,安卓bili服,SR
11026152,阿尔托莉雅·潘德拉贡,库*****,ios服,SSR
11026153,玛尔达,s*****,安卓bili服,SR
11026154,赫拉克勒斯,独*****,安卓bili服,SR
11026155,罗摩,卡*****,安卓bili服,SR
11026156,玛丽·安托瓦内特,e*****,安卓bili服,SR
11026157,卫宫,e*****,安卓bili服,SR
11026158,海伦娜·布拉瓦茨基,d*****,ios服,SR
11026159,玉藻猫,s*****,ios服,SR
11026160,阿蒂拉,再*****,ios服,SSR
11026161,酒吞童子,绅*****,ios服,SSR
11026162,卫宫〔Assassin〕,1*****,安卓bili服,SR
11026163,斯忒诺,9*****,安卓bili服,SR
11026164,玛尔达,r*****,安卓bili服,SR
11026165,玛丽·安托瓦内特,t*****,安卓bili服,SR
11026166,南丁格尔,a*****,安卓bili服,SSR
11026167,酒吞童子,黑*****,ios服,SSR
11026168,酒吞童子,m*****,安卓联运服,SSR
11026169,伊丽莎白·巴托里,梦*****,安卓bili服,SR
11026170,玛尔达,t*****,安卓bili服,SR
11026171,斯忒诺,t*****,安卓bili服,SR
11026172,骑士迪昂,乜*****,安卓bili服,SR
11026173,齐格飞,蓝*****,ios服,SR
11026174,卫宫〔Assassin〕,幸*****,安卓bili服,SR
11026175,罗摩,疯*****,安卓bili服,SR
11026176,玛尔达,u*****,安卓bili服,SR
11026177,芬恩·麦克库尔,小*****,安卓bili服,SR
11026178,骑士迪昂,B*****,ios服,SR
