id,info,rname,sname,star
8194978,卫宫,4*****,ios服,SR
8194979,坂田金时,残*****,安卓bili服,SSR
8194980,安妮·伯妮＆玛莉·瑞德,残*****,安卓bili服,SR
8194981,赫拉克勒斯,观*****,安卓bili服,SR
8194982,安妮·伯妮＆玛莉·瑞德,观*****,安卓bili服,SR
8194983,赫拉克勒斯,d*****,安卓bili服,SR
8194984,兰斯洛特,z*****,安卓bili服,SR
8194985,坂田金时,e*****,安卓bili服,SSR
8194986,斯忒诺,晚*****,安卓bili服,SR
8194987,斯忒诺,咕*****,安卓bili服,SR
8194988,海伦娜·布拉瓦茨基,戳*****,安卓bili服,SR
8194989,童谣,黑*****,安卓bili服,SR
8194990,骑士迪昂,自*****,安卓bili服,SR
8194991,芬恩·麦克库尔,S*****,ios服,SR
8194992,阿塔兰忒,曦*****,安卓bili服,SR
8194993,卡米拉,鱼*****,安卓bili服,SR
8194994,坂田金时,究*****,安卓bili服,SSR
8194995,阿塔兰忒,c*****,ios服,SR
8194996,南丁格尔,b*****,安卓bili服,SSR
8194997,坂田金时,司*****,安卓联运服,SSR
8194998,玛尔达,宝*****,ios服,SR
8194999,斯忒诺,^*****,安卓bili服,SR
8195000,迦尔纳,^*****,安卓bili服,SSR
8195001,海伦娜·布拉瓦茨基,樱*****,安卓联运服,SR
8195002,齐格飞,无*****,安卓bili服,SR
8195003,齐格飞,魔*****,ios服,SR
8195004,贝奥武夫,o*****,ios服,SR
8195005,卡米拉,o*****,ios服,SR
8195006,骑士迪昂,斉*****,安卓bili服,SR
8195007,骑士迪昂,橹*****,安卓bili服,SR
8195008,玛尔达,4*****,安卓bili服,SR
