id,info,rname,sname,star
9353533,阿塔兰忒,漓*****,ios服,SR
9353534,罗摩,风*****,安卓bili服,SR
9353535,卡米拉,风*****,安卓bili服,SR
9353536,骑士迪昂,风*****,安卓bili服,SR
9353537,阿塔兰忒,海*****,安卓bili服,SR
9353538,卡米拉,透*****,安卓bili服,SR
9353539,童谣,u*****,ios服,SR
9353540,童谣,k*****,ios服,SR
9353541,开膛手杰克,d*****,安卓bili服,SSR
9353542,罗摩,大*****,安卓bili服,SR
9353543,罗摩,s*****,安卓bili服,SR
9353544,卫宫〔Assassin〕,s*****,安卓bili服,SR
9353545,卡米拉,e*****,安卓bili服,SR
9353546,骑士迪昂,f*****,安卓bili服,SR
9353547,玛尔达,n*****,安卓bili服,SR
9353548,齐格飞,n*****,安卓bili服,SR
9353549,阿蒂拉,n*****,安卓bili服,SSR
9353550,玛尔达,s*****,安卓bili服,SR
9353551,伊丽莎白·巴托里,耿*****,ios服,SR
9353552,坂田金时,K*****,安卓bili服,SSR
9353553,罗摩,宫*****,安卓联运服,SR
9353554,兰斯洛特,1*****,ios服,SR
9353555,坂田金时,诗*****,安卓bili服,SSR
9353556,童谣,u*****,ios服,SR
9353557,玛丽·安托瓦内特,q*****,安卓bili服,SR
9353558,坂田金时,翩*****,安卓bili服,SSR
9353559,安妮·伯妮＆玛莉·瑞德,欧*****,安卓bili服,SR
9353560,罗摩,a*****,安卓bili服,SR
9353561,伊丽莎白·巴托里,师*****,安卓bili服,SR
9353562,坂田金时,j*****,安卓bili服,SSR
9353563,卡米拉,N*****,ios服,SR
