id,info,rname,sname,star
20067960,卡米拉,9*****,安卓bili服,SR
20067961,斯卡哈,b*****,安卓bili服,SSR
20067962,斯卡哈,星*****,安卓bili服,SSR
20067963,齐格飞,m*****,安卓bili服,SR
20067964,赫拉克勒斯,十*****,安卓bili服,SR
20067965,玛尔达,因*****,ios服,SR
20067966,贝奥武夫,雨*****,安卓bili服,SR
20067967,赫拉克勒斯,雨*****,安卓bili服,SR
20067968,卫宫〔Assassin〕,l*****,安卓bili服,SR
20067969,童谣,许*****,安卓bili服,SR
20067970,俄里翁,l*****,安卓bili服,SSR
20067971,斯忒诺,4*****,安卓bili服,SR
20067972,伊丽莎白·巴托里,a*****,安卓bili服,SR
20067973,尼古拉·特斯拉,6*****,安卓bili服,SSR
20067974,玛丽·安托瓦内特,狐*****,ios服,SR
20067975,玉藻猫,狐*****,ios服,SR
20067976,阿塔兰忒,小*****,ios服,SR
20067977,贝奥武夫,0*****,安卓bili服,SR
20067978,童谣,雷*****,安卓bili服,SR
20067979,斯卡哈,雷*****,安卓bili服,SSR
20067980,斯卡哈,S*****,ios服,SSR
20067981,卡米拉,喜*****,安卓bili服,SR
20067982,芬恩·麦克库尔,7*****,安卓bili服,SR
20067983,齐格飞,浮*****,安卓bili服,SR
20067984,赫拉克勒斯,1*****,ios服,SR
20067985,骑士迪昂,大*****,ios服,SR
20067986,阿尔托莉雅·潘德拉贡,凛*****,ios服,SSR
20067987,斯忒诺,赤*****,ios服,SR
20067988,安妮·伯妮＆玛莉·瑞德,小*****,安卓bili服,SR
20067989,阿斯托尔福,m*****,安卓bili服,SR
20067990,骑士迪昂,屈*****,安卓bili服,SR
20067991,阿尔托莉雅·潘德拉贡,京*****,ios服,SSR
20067992,俄里翁,京*****,ios服,SSR
20067993,迦尔纳,京*****,ios服,SSR
20067994,海伦娜·布拉瓦茨基,8*****,安卓bili服,SR
20067995,玛丽·安托瓦内特,り*****,ios服,SR
20067996,贝奥武夫,3*****,安卓bili服,SR
20067997,斯卡哈,2*****,安卓bili服,SSR
20067998,斯卡哈,2*****,安卓bili服,SSR
20067999,玛丽·安托瓦内特,柠*****,安卓bili服,SR
20068000,卡米拉,之*****,安卓bili服,SR
20068001,诸葛孔明〔埃尔梅罗Ⅱ世〕,之*****,安卓bili服,SSR
20068002,海伦娜·布拉瓦茨基,燚*****,安卓bili服,SR
20068003,骑士迪昂,褒*****,安卓bili服,SR
20068004,斯忒诺,褒*****,安卓bili服,SR
20068005,开膛手杰克,R*****,ios服,SSR
20068006,兰斯洛特,e*****,安卓bili服,SR
20068007,斯卡哈,e*****,安卓bili服,SSR
20068008,玛丽·安托瓦内特,n*****,安卓bili服,SR
20068009,伊丽莎白·巴托里,雨*****,ios服,SR
20068010,玉藻猫,雨*****,ios服,SR
20068011,弗兰肯斯坦,2*****,安卓bili服,SR
20068012,海伦娜·布拉瓦茨基,小*****,ios服,SR
20068013,卫宫,6*****,安卓bili服,SR
20068014,莫德雷德,蓝*****,安卓联运服,SSR
20068015,玉藻前,y*****,安卓bili服,SSR
20068016,斯卡哈,r*****,ios服,SSR
20068017,弗朗西斯·德雷克,2*****,安卓bili服,SSR
20068018,阿尔托莉雅·潘德拉贡,n*****,安卓bili服,SSR
20068019,俄里翁,依*****,安卓bili服,SSR
20068020,斯卡哈,初*****,ios服,SSR
20068021,卫宫〔Assassin〕,p*****,安卓bili服,SR
20068022,齐格飞,8*****,安卓bili服,SR
20068023,俄里翁,e*****,安卓bili服,SSR
20068024,阿蒂拉,风*****,安卓联运服,SSR
20068025,罗摩,大*****,ios服,SR
20068026,弗兰肯斯坦,拔*****,安卓bili服,SR
20068027,斯卡哈,l*****,安卓bili服,SSR
20068028,伊丽莎白·巴托里,连*****,安卓bili服,SR
20068029,斯卡哈,连*****,安卓bili服,SSR
20068030,斯忒诺,5*****,安卓bili服,SR
20068031,齐格飞,y*****,安卓bili服,SR
20068032,玉藻前,W*****,ios服,SSR
20068033,斯卡哈,i*****,安卓bili服,SSR
20068034,斯卡哈,i*****,安卓bili服,SSR
20068035,安妮·伯妮＆玛莉·瑞德,n*****,ios服,SR
20068036,海伦娜·布拉瓦茨基,b*****,安卓bili服,SR
20068037,斯卡哈,2*****,安卓bili服,SSR
20068038,斯卡哈,一*****,安卓bili服,SSR
20068039,骑士迪昂,c*****,安卓bili服,SR
20068040,童谣,a*****,安卓bili服,SR
20068041,兰斯洛特,a*****,安卓bili服,SR
20068042,玛尔达,F*****,安卓bili服,SR
20068043,弗兰肯斯坦,O*****,ios服,SR
20068044,芬恩·麦克库尔,d*****,ios服,SR
20068045,斯卡哈,j*****,安卓bili服,SSR
20068046,阿斯托尔福,S*****,安卓bili服,SR
20068047,玛丽·安托瓦内特,S*****,安卓bili服,SR
20068048,玛尔达,S*****,安卓bili服,SR
20068049,斯卡哈,d*****,安卓bili服,SSR
20068050,安妮·伯妮＆玛莉·瑞德,5*****,ios服,SR
20068051,卫宫〔Assassin〕,莫*****,安卓bili服,SR
20068052,卡米拉,1*****,ios服,SR
20068053,玉藻猫,1*****,ios服,SR
20068054,卫宫〔Assassin〕,G*****,安卓bili服,SR
20068055,玛丽·安托瓦内特,鸾*****,ios服,SR
20068056,阿塔兰忒,0*****,安卓bili服,SR
20068057,卡米拉,p*****,安卓bili服,SR
20068058,兰斯洛特,风*****,安卓bili服,SR
20068059,贝奥武夫,那*****,安卓bili服,SR
