id,info,rname,sname,star
11240734,玛丽·安托瓦内特,6*****,安卓bili服,SR
11240735,酒吞童子,k*****,安卓bili服,SSR
11240736,酒吞童子,5*****,ios服,SSR
11240737,阿尔托莉雅·潘德拉贡,冬*****,ios服,SSR
11240738,卡米拉,八*****,安卓bili服,SR
11240739,罗摩,a*****,安卓bili服,SR
11240740,玉藻猫,d*****,安卓联运服,SR
11240741,海伦娜·布拉瓦茨基,V*****,ios服,SR
11240742,莫德雷德,七*****,安卓bili服,SSR
11240743,伊丽莎白·巴托里,酒*****,安卓联运服,SR
11240744,芬恩·麦克库尔,7*****,ios服,SR
11240745,海伦娜·布拉瓦茨基,浅*****,ios服,SR
11240746,赫拉克勒斯,j*****,安卓bili服,SR
11240747,玛丽·安托瓦内特,智*****,安卓bili服,SR
11240748,玉藻猫,划*****,安卓bili服,SR
11240749,阿尔托莉雅·潘德拉贡,8*****,安卓bili服,SSR
11240750,阿周那,x*****,安卓bili服,SSR
11240751,卫宫,4*****,ios服,SR
11240752,酒吞童子,玄*****,安卓联运服,SSR
11240753,玛尔达,a*****,安卓bili服,SR
11240754,赫拉克勒斯,o*****,安卓bili服,SR
11240755,海伦娜·布拉瓦茨基,静*****,安卓bili服,SR
11240756,芬恩·麦克库尔,k*****,安卓bili服,SR
11240757,卫宫,小*****,安卓bili服,SR
11240758,童谣,e*****,ios服,SR
11240759,童谣,特*****,安卓联运服,SR
11240760,齐格飞,圣*****,安卓bili服,SR
11240761,安妮·伯妮＆玛莉·瑞德,N*****,安卓bili服,SR
11240762,玛尔达,V*****,ios服,SR
11240763,莫德雷德,n*****,安卓bili服,SSR
11240764,酒吞童子,御*****,安卓bili服,SSR
