id,info,rname,sname,star
29992409,骑士迪昂,w*****,ios服,SR
29992410,玉藻猫,6*****,安卓bili服,SR
29992411,兰斯洛特,a*****,安卓bili服,SR
29992412,玉藻猫,G*****,安卓bili服,SR
29992413,玛尔达,U*****,安卓bili服,SR
29992414,齐格飞,1*****,安卓bili服,SR
29992415,骑士迪昂,r*****,ios服,SR
29992416,卡米拉,b*****,ios服,SR
29992417,罗摩,3*****,ios服,SR
29992418,斯忒诺,Y*****,安卓bili服,SR
29992419,玉藻前,v*****,安卓bili服,SSR
29992420,齐格飞,5*****,ios服,SR
29992421,斯忒诺,n*****,ios服,SR
29992422,卡米拉,n*****,ios服,SR
29992423,玛尔达,j*****,ios服,SR
29992424,玛丽·安托瓦内特,U*****,安卓bili服,SR
29992425,玛尔达,q*****,ios服,SR
29992426,骑士迪昂,1*****,安卓bili服,SR
29992427,安妮·伯妮＆玛莉·瑞德,中*****,ios服,SR
29992428,卫宫,t*****,ios服,SR
29992429,赫拉克勒斯,G*****,ios服,SR
29992430,阿塔兰忒,棱*****,安卓bili服,SR
29992431,弗拉德三世,棱*****,安卓bili服,SSR
29992432,斯忒诺,D*****,ios服,SR
29992433,赫拉克勒斯,神*****,ios服,SR
29992434,伊丽莎白·巴托里,2*****,安卓bili服,SR
29992435,卡米拉,S*****,ios服,SR
29992436,赫拉克勒斯,安*****,安卓bili服,SR
29992437,伊丽莎白·巴托里,安*****,安卓bili服,SR
29992438,卫宫,4*****,ios服,SR
29992439,玛丽·安托瓦内特,F*****,安卓bili服,SR
29992440,赫拉克勒斯,丶*****,安卓bili服,SR
29992441,伊丽莎白·巴托里,I*****,安卓bili服,SR
29992442,骑士迪昂,D*****,安卓bili服,SR
29992443,骑士迪昂,p*****,ios服,SR
29992444,斯忒诺,p*****,ios服,SR
29992445,玛丽·安托瓦内特,m*****,安卓bili服,SR
29992446,赫拉克勒斯,u*****,安卓bili服,SR
29992447,玉藻猫,1*****,ios服,SR
29992448,卡米拉,非*****,安卓bili服,SR
29992449,伊丽莎白·巴托里,d*****,ios服,SR
29992450,骑士迪昂,d*****,ios服,SR
29992451,弗兰肯斯坦,t*****,ios服,SR
29992452,齐格飞,2*****,安卓bili服,SR
29992453,阿蒂拉,J*****,安卓联运服,SSR
29992454,卫宫,A*****,ios服,SR
29992455,斯忒诺,A*****,ios服,SR
29992456,赫拉克勒斯,d*****,ios服,SR
29992457,罗摩,欧*****,安卓bili服,SR
29992458,玉藻猫,a*****,ios服,SR
29992459,伊丽莎白·巴托里,a*****,ios服,SR
29992460,卡米拉,O*****,ios服,SR
29992461,玛丽·安托瓦内特,O*****,ios服,SR
29992462,卫宫〔Assassin〕,空*****,安卓bili服,SR
29992463,伊丽莎白·巴托里,7*****,安卓bili服,SR
29992464,玛尔达,黑*****,ios服,SR
29992465,赫拉克勒斯,r*****,安卓bili服,SR
29992466,骑士迪昂,0*****,安卓bili服,SR
29992467,阿斯托尔福,u*****,安卓bili服,SR
29992468,阿斯托尔福,F*****,安卓bili服,SR
29992469,莫德雷德,F*****,安卓bili服,SSR
29992470,卫宫,5*****,ios服,SR
29992471,赫拉克勒斯,5*****,ios服,SR
29992472,玉藻猫,随*****,安卓bili服,SR
29992473,卡米拉,x*****,安卓bili服,SR
29992474,卫宫,殇*****,ios服,SR
29992475,兰斯洛特,殇*****,ios服,SR
29992476,玛丽·安托瓦内特,a*****,ios服,SR
29992477,齐格飞,骆*****,安卓bili服,SR
29992478,卫宫〔Assassin〕,还*****,安卓bili服,SR
29992479,齐格飞,E*****,ios服,SR
29992480,齐格飞,E*****,ios服,SR
29992481,赫拉克勒斯,q*****,ios服,SR
29992482,玛尔达,0*****,ios服,SR
29992483,玛尔达,R*****,安卓bili服,SR
29992484,伊丽莎白·巴托里,U*****,安卓bili服,SR
29992485,斯忒诺,4*****,ios服,SR
29992486,卫宫,g*****,ios服,SR
29992487,卡米拉,g*****,ios服,SR
29992488,玛尔达,T*****,ios服,SR
29992489,赫拉克勒斯,T*****,ios服,SR
29992490,卡米拉,3*****,安卓bili服,SR
29992491,骑士迪昂,U*****,安卓bili服,SR
29992492,安妮·伯妮＆玛莉·瑞德,v*****,安卓bili服,SR
29992493,海伦娜·布拉瓦茨基,彩*****,安卓bili服,SR
29992494,卫宫〔Assassin〕,n*****,安卓bili服,SR
29992495,阿蒂拉,n*****,安卓bili服,SSR
29992496,玉藻猫,z*****,ios服,SR
29992497,骑士迪昂,z*****,ios服,SR
29992498,卫宫,k*****,ios服,SR
29992499,骑士迪昂,P*****,安卓bili服,SR
29992500,玛尔达,n*****,安卓bili服,SR
29992501,卡米拉,1*****,安卓bili服,SR
29992502,伊丽莎白·巴托里,9*****,ios服,SR
29992503,卡米拉,L*****,安卓bili服,SR
29992504,玛丽·安托瓦内特,Z*****,ios服,SR
29992505,卫宫,暮*****,安卓bili服,SR
29992506,斯忒诺,E*****,ios服,SR
29992507,伊丽莎白·巴托里,2*****,安卓bili服,SR
29992508,伊丽莎白·巴托里,2*****,安卓bili服,SR
