id,info,rname,sname,star
11547037,玛丽·安托瓦内特,y*****,安卓bili服,SR
11547038,卡米拉,y*****,安卓bili服,SR
11547039,玉藻猫,y*****,安卓bili服,SR
11547040,安妮·伯妮＆玛莉·瑞德,光*****,ios服,SR
11547041,卡米拉,大*****,ios服,SR
11547042,童谣,克*****,ios服,SR
11547043,伊丽莎白·巴托里,金*****,安卓bili服,SR
11547044,童谣,小*****,ios服,SR
11547045,酒吞童子,m*****,安卓bili服,SSR
11547046,卫宫〔Assassin〕,光*****,ios服,SR
11547047,阿塔兰忒,c*****,ios服,SR
11547048,骑士迪昂,a*****,ios服,SR
11547049,罗摩,R*****,ios服,SR
11547050,南丁格尔,q*****,安卓bili服,SSR
11547051,芬恩·麦克库尔,2*****,安卓bili服,SR
11547052,酒吞童子,孙*****,安卓bili服,SSR
11547053,玉藻猫,i*****,安卓bili服,SR
11547054,齐格飞,o*****,安卓bili服,SR
11547055,罗摩,l*****,安卓bili服,SR
11547056,海伦娜·布拉瓦茨基,l*****,安卓bili服,SR
11547057,赫拉克勒斯,e*****,安卓bili服,SR
11547058,尼禄·克劳狄乌斯,司*****,安卓bili服,SR
11547059,伊丽莎白·巴托里,S*****,ios服,SR
11547060,斯忒诺,L*****,ios服,SR
11547061,诸葛孔明〔埃尔梅罗Ⅱ世〕,k*****,ios服,SSR
11547062,阿斯托尔福,B*****,ios服,SR
11547063,弗朗西斯·德雷克,n*****,ios服,SSR
11547064,伊丽莎白·巴托里,n*****,安卓bili服,SR
11547065,玛尔达,n*****,安卓bili服,SR
11547066,玛丽·安托瓦内特,w*****,安卓bili服,SR
11547067,玉藻猫,w*****,安卓bili服,SR
