id,info,rname,sname,star
19774653,阿塔兰忒,R*****,ios服,SR
19774654,斯卡哈,扮*****,安卓bili服,SSR
19774655,斯卡哈,伪*****,安卓bili服,SSR
19774656,芬恩·麦克库尔,1*****,安卓bili服,SR
19774657,卫宫,人*****,安卓bili服,SR
19774658,斯卡哈,甲*****,安卓bili服,SSR
19774659,斯卡哈,a*****,安卓bili服,SSR
19774660,诸葛孔明〔埃尔梅罗Ⅱ世〕,0*****,ios服,SSR
19774661,贞德,永*****,安卓bili服,SSR
19774662,贝奥武夫,1*****,安卓bili服,SR
19774663,卫宫〔Assassin〕,f*****,ios服,SR
19774664,安妮·伯妮＆玛莉·瑞德,1*****,安卓bili服,SR
19774665,童谣,大*****,安卓bili服,SR
19774666,斯忒诺,大*****,安卓bili服,SR
19774667,芬恩·麦克库尔,r*****,ios服,SR
19774668,斯忒诺,亲*****,ios服,SR
19774669,赫拉克勒斯,亲*****,ios服,SR
19774670,安妮·伯妮＆玛莉·瑞德,柳*****,ios服,SR
19774671,玉藻猫,m*****,安卓bili服,SR
19774672,童谣,牛*****,ios服,SR
19774673,阿尔托莉雅·潘德拉贡,l*****,安卓bili服,SSR
19774674,赫拉克勒斯,l*****,安卓bili服,SR
19774675,卡米拉,b*****,安卓bili服,SR
19774676,芬恩·麦克库尔,b*****,安卓bili服,SR
19774677,罗摩,姑*****,安卓bili服,SR
19774678,斯卡哈,X*****,ios服,SSR
19774679,贝奥武夫,7*****,ios服,SR
19774680,玉藻猫,7*****,ios服,SR
19774681,玛丽·安托瓦内特,牢*****,安卓bili服,SR
19774682,玛尔达,龙*****,安卓bili服,SR
19774683,玛尔达,W*****,ios服,SR
19774684,卫宫〔Assassin〕,辕*****,安卓bili服,SR
19774685,玛尔达,c*****,安卓bili服,SR
19774686,阿斯托尔福,闻*****,安卓bili服,SR
19774687,斯忒诺,麋*****,ios服,SR
19774688,芬恩·麦克库尔,o*****,安卓bili服,SR
19774689,卫宫,o*****,安卓bili服,SR
19774690,斯忒诺,1*****,ios服,SR
19774691,斯卡哈,姖*****,安卓联运服,SSR
19774692,芬恩·麦克库尔,大*****,ios服,SR
19774693,南丁格尔,大*****,ios服,SSR
19774694,玛尔达,大*****,ios服,SR
19774695,贝奥武夫,a*****,ios服,SR
19774696,弗朗西斯·德雷克,腾*****,安卓bili服,SSR
19774697,南丁格尔,e*****,ios服,SSR
19774698,伊丽莎白·巴托里,j*****,安卓bili服,SR
19774699,伊丽莎白·巴托里,e*****,安卓bili服,SR
19774700,斯忒诺,幽*****,ios服,SR
19774701,斯卡哈,A*****,ios服,SSR
19774702,斯卡哈,e*****,安卓bili服,SSR
19774703,斯卡哈,吉*****,安卓联运服,SSR
19774704,玉藻猫,解*****,安卓bili服,SR
19774705,斯卡哈,s*****,安卓bili服,SSR
19774706,赫拉克勒斯,断*****,安卓bili服,SR
19774707,斯卡哈,凌*****,安卓bili服,SSR
19774708,贝奥武夫,愉*****,安卓bili服,SR
19774709,斯卡哈,敷*****,安卓bili服,SSR
19774710,卫宫〔Assassin〕,千*****,ios服,SR
19774711,童谣,0*****,ios服,SR
19774712,玛丽·安托瓦内特,0*****,安卓bili服,SR
19774713,斯卡哈,最*****,安卓联运服,SSR
19774714,斯卡哈,孙*****,安卓bili服,SSR
19774715,贝奥武夫,5*****,安卓bili服,SR
19774716,阿周那,9*****,ios服,SSR
19774717,安妮·伯妮＆玛莉·瑞德,l*****,安卓bili服,SR
19774718,罗摩,1*****,ios服,SR
19774719,卡米拉,关*****,安卓bili服,SR
19774720,齐格飞,4*****,ios服,SR
19774721,玛尔达,1*****,ios服,SR
19774722,伊丽莎白·巴托里,1*****,安卓bili服,SR
19774723,尼禄·克劳狄乌斯,f*****,安卓bili服,SR
19774724,玛丽·安托瓦内特,t*****,安卓bili服,SR
19774725,伊丽莎白·巴托里,R*****,安卓bili服,SR
19774726,斯卡哈,R*****,安卓bili服,SSR
19774727,玛丽·安托瓦内特,e*****,安卓bili服,SR
19774728,骑士迪昂,F*****,安卓联运服,SR
19774729,卡米拉,F*****,安卓联运服,SR
19774730,玛尔达,F*****,安卓联运服,SR
19774731,阿蒂拉,伊*****,安卓bili服,SSR
19774732,卫宫,f*****,ios服,SR
19774733,斯忒诺,H*****,ios服,SR
19774734,玉藻猫,l*****,安卓bili服,SR
19774735,骑士迪昂,8*****,ios服,SR
19774736,伊丽莎白·巴托里,F*****,安卓联运服,SR
19774737,卫宫〔Assassin〕,熙*****,安卓bili服,SR
19774738,骑士迪昂,0*****,ios服,SR
19774739,弗拉德三世,s*****,安卓bili服,SSR
19774740,阿斯托尔福,弓*****,安卓bili服,SR
19774741,托马斯·爱迪生,i*****,ios服,SR
19774742,斯忒诺,喵*****,安卓bili服,SR
19774743,弗兰肯斯坦,野*****,安卓bili服,SR
19774744,俄里翁,巨*****,安卓bili服,SSR
19774745,斯卡哈,d*****,安卓bili服,SSR
19774746,卫宫,似*****,ios服,SR
19774747,赫拉克勒斯,f*****,安卓bili服,SR
19774748,童谣,f*****,安卓bili服,SR
19774749,齐格飞,j*****,安卓bili服,SR
19774750,童谣,8*****,安卓bili服,SR
19774751,卫宫〔Assassin〕,书*****,安卓bili服,SR
19774752,李书文,v*****,安卓bili服,SR
