id,info,rname,sname,star
15411129,安妮·伯妮＆玛莉·瑞德,d*****,安卓bili服,SR
15411130,玄奘三藏,凉*****,安卓bili服,SSR
15411131,阿塔兰忒,萨*****,安卓bili服,SR
15411132,美狄亚〔Lily〕,i*****,安卓bili服,SR
15411133,南丁格尔,i*****,安卓bili服,SSR
15411134,骑士迪昂,A*****,安卓联运服,SR
15411135,卡米拉,9*****,安卓bili服,SR
15411136,骑士迪昂,9*****,安卓bili服,SR
15411137,赫拉克勒斯,9*****,安卓bili服,SR
15411138,李书文,小*****,安卓bili服,SR
15411139,赫拉克勒斯,6*****,安卓bili服,SR
15411140,玉藻猫,p*****,安卓bili服,SR
15411141,阿塔兰忒,9*****,安卓bili服,SR
15411142,李书文,9*****,安卓bili服,SR
15411143,玄奘三藏,1*****,ios服,SSR
15411144,阿斯托尔福,残*****,安卓bili服,SR
15411145,李书文,y*****,安卓bili服,SR
15411146,俄里翁,c*****,安卓bili服,SSR
15411147,玄奘三藏,麻*****,安卓bili服,SSR
15411148,伊丽莎白·巴托里,d*****,安卓bili服,SR
15411149,玛尔达,o*****,安卓bili服,SR
15411150,卫宫,哀*****,安卓bili服,SR
15411151,卫宫,1*****,ios服,SR
15411152,李书文,皮*****,安卓bili服,SR
15411153,玄奘三藏,慕*****,安卓bili服,SSR
15411154,玛尔达,I*****,安卓联运服,SR
15411155,齐格飞,星*****,安卓bili服,SR
15411156,兰斯洛特,真*****,安卓bili服,SR
15411157,卡米拉,6*****,安卓bili服,SR
15411158,卫宫〔Assassin〕,l*****,安卓bili服,SR
15411159,伊丽莎白·巴托里,g*****,安卓bili服,SR
15411160,骑士迪昂,8*****,安卓bili服,SR
15411161,骑士迪昂,阿*****,安卓bili服,SR
15411162,玛丽·安托瓦内特,丶*****,ios服,SR
15411163,骑士迪昂,我*****,安卓bili服,SR
15411164,玄奘三藏,f*****,ios服,SSR
15411165,齐格飞,q*****,安卓bili服,SR
15411166,安妮·伯妮＆玛莉·瑞德,时*****,安卓bili服,SR
15411167,玉藻猫,3*****,安卓bili服,SR
15411168,阿塔兰忒,十*****,ios服,SR
15411169,诸葛孔明〔埃尔梅罗Ⅱ世〕,㐅*****,ios服,SSR
15411170,阿塔兰忒,f*****,安卓bili服,SR
15411171,玄奘三藏,凝*****,安卓bili服,SSR
15411172,罗摩,不*****,ios服,SR
15411173,李书文,B*****,安卓bili服,SR
15411174,贝奥武夫,a*****,安卓bili服,SR
15411175,赫拉克勒斯,s*****,安卓bili服,SR
15411176,玛丽·安托瓦内特,墨*****,安卓联运服,SR
15411177,玄奘三藏,E*****,ios服,SSR
15411178,安妮·伯妮＆玛莉·瑞德,0*****,安卓bili服,SR
15411179,李书文,0*****,安卓bili服,SR
15411180,李书文,u*****,ios服,SR
15411181,卡米拉,u*****,ios服,SR
15411182,李书文,y*****,安卓bili服,SR
15411183,玛尔达,x*****,安卓bili服,SR
15411184,玄奘三藏,汲*****,安卓bili服,SSR
15411185,卫宫,逝*****,安卓联运服,SR
15411186,骑士迪昂,p*****,安卓bili服,SR
15411187,罗摩,p*****,安卓bili服,SR
15411188,赫拉克勒斯,王*****,安卓联运服,SR
15411189,卫宫〔Assassin〕,梦*****,ios服,SR
15411190,阿尔托莉雅·潘德拉贡〔Alter〕,i*****,安卓bili服,SR
15411191,伊丽莎白·巴托里,i*****,安卓bili服,SR
15411192,兰斯洛特,k*****,安卓bili服,SR
15411193,齐格飞,㝘*****,安卓联运服,SR
15411194,伊丽莎白·巴托里,黑*****,安卓联运服,SR
15411195,阿蒂拉,时*****,ios服,SSR
15411196,玉藻猫,慕*****,ios服,SR
15411197,伊丽莎白·巴托里,慕*****,ios服,SR
15411198,李书文,安*****,安卓bili服,SR
15411199,玉藻猫,1*****,安卓bili服,SR
15411200,李书文,起*****,安卓bili服,SR
15411201,齐格飞,꧁*****,安卓bili服,SR
15411202,卫宫,0*****,安卓bili服,SR
15411203,玉藻猫,0*****,安卓bili服,SR
15411204,阿尔托莉雅·潘德拉贡〔Alter〕,s*****,安卓bili服,SR
15411205,李书文,寸*****,安卓bili服,SR
15411206,李书文,f*****,安卓bili服,SR
15411207,阿塔兰忒,y*****,安卓bili服,SR
15411208,卫宫〔Assassin〕,堕*****,ios服,SR
15411209,阿塔兰忒,f*****,安卓bili服,SR
15411210,贞德,f*****,安卓bili服,SSR
15411211,李书文,W*****,ios服,SR
15411212,李书文,r*****,ios服,SR
15411213,玄奘三藏,1*****,ios服,SSR
15411214,阿尔托莉雅·潘德拉贡〔Alter〕,4*****,ios服,SR
15411215,卡米拉,L*****,ios服,SR
15411216,玉藻猫,L*****,ios服,SR
15411217,阿塔兰忒,潇*****,安卓bili服,SR
15411218,玄奘三藏,a*****,安卓bili服,SSR
15411219,李书文,f*****,ios服,SR
15411220,玉藻猫,e*****,安卓bili服,SR
15411221,玄奘三藏,h*****,安卓bili服,SSR
15411222,骑士迪昂,豆*****,ios服,SR
15411223,斯忒诺,1*****,安卓bili服,SR
15411224,骑士迪昂,1*****,安卓bili服,SR
15411225,玄奘三藏,橙*****,安卓bili服,SSR
15411226,玄奘三藏,初*****,ios服,SSR
15411227,骑士迪昂,三*****,安卓bili服,SR
15411228,卫宫,三*****,安卓bili服,SR
