id,info,rname,sname,star
13159797,卫宫,v*****,安卓bili服,SR
13159798,斯忒诺,v*****,安卓bili服,SR
13159799,玛尔达,v*****,安卓bili服,SR
13159800,迦尔纳,e*****,安卓bili服,SSR
13159801,伊丽莎白·巴托里,l*****,安卓bili服,SR
13159802,迦尔纳,f*****,ios服,SSR
13159803,阿蒂拉,f*****,ios服,SSR
13159804,卡米拉,2*****,ios服,SR
13159805,罗摩,逯*****,ios服,SR
13159806,阿塔兰忒,w*****,ios服,SR
13159807,卫宫〔Assassin〕,v*****,安卓bili服,SR
13159808,阿蒂拉,e*****,安卓bili服,SSR
13159809,卡米拉,陈*****,安卓bili服,SR
13159810,罗摩,w*****,安卓bili服,SR
13159811,酒吞童子,立*****,安卓bili服,SSR
13159812,酒吞童子,立*****,安卓bili服,SSR
13159813,阿斯托尔福,灾*****,安卓bili服,SR
13159814,玛丽·安托瓦内特,a*****,ios服,SR
13159815,卫宫〔Assassin〕,穆*****,安卓bili服,SR
13159816,玉藻猫,l*****,安卓bili服,SR
13159817,莫德雷德,断*****,ios服,SSR
13159818,贞德,神*****,安卓bili服,SSR
13159819,童谣,f*****,ios服,SR
13159820,卫宫〔Assassin〕,a*****,ios服,SR
13159821,芬恩·麦克库尔,g*****,安卓bili服,SR
13159822,玛丽·安托瓦内特,f*****,ios服,SR
13159823,斯忒诺,f*****,安卓bili服,SR
13159824,兰斯洛特,J*****,安卓bili服,SR
13159825,伊丽莎白·巴托里,P*****,ios服,SR
13159826,罗摩,z*****,安卓bili服,SR
13159827,卫宫,闲*****,安卓联运服,SR
13159828,阿斯托尔福,✔*****,ios服,SR
13159829,玛丽·安托瓦内特,蠢*****,安卓bili服,SR
13159830,齐格飞,s*****,安卓联运服,SR
13159831,阿斯托尔福,5*****,安卓bili服,SR
13159832,玛丽·安托瓦内特,业*****,ios服,SR
13159833,卫宫〔Assassin〕,二*****,安卓bili服,SR
13159834,齐格飞,a*****,安卓bili服,SR
13159835,阿尔托莉雅·潘德拉贡,5*****,安卓bili服,SSR
13159836,阿斯托尔福,f*****,安卓bili服,SR
13159837,酒吞童子,隗*****,安卓bili服,SSR
13159838,罗摩,孔*****,ios服,SR
13159839,兰斯洛特,1*****,ios服,SR
13159840,骑士迪昂,小*****,ios服,SR
13159841,托马斯·爱迪生,o*****,安卓bili服,SR
13159842,诸葛孔明〔埃尔梅罗Ⅱ世〕,b*****,安卓bili服,SSR
13159843,伊丽莎白·巴托里,b*****,安卓bili服,SR
13159844,开膛手杰克,L*****,ios服,SSR
13159845,伊丽莎白·巴托里,t*****,ios服,SR
13159846,玛丽·安托瓦内特,t*****,ios服,SR
13159847,玉藻前,y*****,安卓bili服,SSR
13159848,玛尔达,y*****,安卓bili服,SR
13159849,安妮·伯妮＆玛莉·瑞德,5*****,ios服,SR
13159850,罗摩,卓*****,安卓bili服,SR
13159851,诸葛孔明〔埃尔梅罗Ⅱ世〕,假*****,安卓联运服,SSR
13159852,骑士迪昂,隽*****,安卓bili服,SR
13159853,齐格飞,隽*****,安卓bili服,SR
13159854,玉藻前,黄*****,安卓bili服,SSR
13159855,芬恩·麦克库尔,叽*****,安卓bili服,SR
13159856,酒吞童子,M*****,安卓bili服,SSR
13159857,迦尔纳,u*****,安卓bili服,SSR
13159858,酒吞童子,在*****,安卓bili服,SSR
13159859,齐格飞,萝*****,安卓bili服,SR
13159860,阿斯托尔福,残*****,安卓联运服,SR
13159861,罗摩,快*****,安卓bili服,SR
13159862,齐格飞,1*****,安卓bili服,SR
13159863,卫宫,z*****,安卓bili服,SR
13159864,贝奥武夫,l*****,安卓bili服,SR
13159865,兰斯洛特,a*****,安卓bili服,SR
13159866,海伦娜·布拉瓦茨基,a*****,安卓bili服,SR
13159867,伊丽莎白·巴托里,t*****,安卓bili服,SR
13159868,玉藻猫,溟*****,安卓bili服,SR
13159869,童谣,f*****,ios服,SR
13159870,开膛手杰克,s*****,ios服,SSR
13159871,玛尔达,兰*****,安卓bili服,SR
13159872,罗摩,白*****,安卓bili服,SR
13159873,玉藻前,a*****,ios服,SSR
13159874,卫宫,r*****,安卓bili服,SR
13159875,南丁格尔,a*****,安卓bili服,SSR
13159876,兰斯洛特,a*****,安卓bili服,SR
13159877,玛丽·安托瓦内特,d*****,安卓bili服,SR
13159878,伊丽莎白·巴托里,d*****,安卓bili服,SR
13159879,玉藻猫,e*****,安卓bili服,SR
13159880,海伦娜·布拉瓦茨基,8*****,安卓bili服,SR
13159881,骑士迪昂,w*****,ios服,SR
13159882,莫德雷德,M*****,安卓bili服,SSR
13159883,酒吞童子,w*****,安卓bili服,SSR
13159884,卫宫,1*****,ios服,SR
13159885,斯忒诺,原*****,安卓bili服,SR
13159886,赫拉克勒斯,原*****,安卓bili服,SR
13159887,阿斯托尔福,5*****,安卓bili服,SR
13159888,卡米拉,忘*****,安卓联运服,SR
13159889,阿周那,3*****,安卓bili服,SSR
13159890,诸葛孔明〔埃尔梅罗Ⅱ世〕,6*****,ios服,SSR
13159891,卡米拉,e*****,安卓bili服,SR
13159892,酒吞童子,5*****,安卓bili服,SSR
13159893,童谣,卫*****,ios服,SR
13159894,赫拉克勒斯,暮*****,安卓bili服,SR
13159895,南丁格尔,8*****,ios服,SSR
13159896,玉藻猫,s*****,安卓bili服,SR
