id,info,rname,sname,star
25187813,卡米拉,牟*****,安卓bili服,SR
25187814,伊丽莎白·巴托里,吴*****,ios服,SR
25187815,玉藻猫,吴*****,ios服,SR
25187816,源赖光,青*****,安卓bili服,SSR
25187817,玛丽·安托瓦内特,幻*****,安卓联运服,SR
25187818,赫拉克勒斯,皮*****,安卓联运服,SR
25187819,源赖光,i*****,ios服,SSR
25187820,阿塔兰忒,a*****,安卓bili服,SR
25187821,卫宫,r*****,安卓bili服,SR
25187822,玛丽·安托瓦内特,王*****,安卓联运服,SR
25187823,卡米拉,9*****,安卓bili服,SR
25187824,骑士迪昂,9*****,安卓bili服,SR
25187825,茨木童子,9*****,安卓bili服,SR
25187826,茨木童子,M*****,ios服,SR
25187827,阿塔兰忒,M*****,ios服,SR
25187828,卡米拉,灰*****,安卓bili服,SR
25187829,齐格飞,F*****,ios服,SR
25187830,源赖光,F*****,ios服,SSR
25187831,茨木童子,煤*****,ios服,SR
25187832,莫德雷德,a*****,安卓bili服,SSR
25187833,茨木童子,约*****,安卓bili服,SR
25187834,源赖光,n*****,安卓bili服,SSR
25187835,源赖光,k*****,安卓bili服,SSR
25187836,玛尔达,咕*****,ios服,SR
25187837,弗兰肯斯坦,k*****,安卓bili服,SR
25187838,伊丽莎白·巴托里,E*****,安卓bili服,SR
25187839,童谣,E*****,安卓bili服,SR
25187840,齐格飞,花*****,安卓联运服,SR
25187841,阿斯托尔福,阮*****,安卓bili服,SR
25187842,茨木童子,B*****,ios服,SR
25187843,茨木童子,3*****,ios服,SR
