id,info,rname,sname,star
10989033,玉藻猫,b*****,安卓bili服,SR
10989034,阿蒂拉,b*****,安卓bili服,SSR
10989035,阿周那,4*****,ios服,SSR
10989036,卡米拉,f*****,ios服,SR
10989037,罗摩,花*****,ios服,SR
10989038,兰斯洛特,v*****,安卓bili服,SR
10989039,斯忒诺,i*****,安卓bili服,SR
10989040,阿斯托尔福,s*****,ios服,SR
10989041,酒吞童子,仓*****,ios服,SSR
10989042,卫宫,d*****,安卓bili服,SR
10989043,卡米拉,仲*****,安卓联运服,SR
10989044,弗兰肯斯坦,主*****,安卓bili服,SR
10989045,骑士迪昂,媛*****,安卓bili服,SR
10989046,弗兰肯斯坦,a*****,ios服,SR
10989047,阿塔兰忒,亚*****,ios服,SR
10989048,酒吞童子,t*****,安卓bili服,SSR
10989049,阿塔兰忒,t*****,安卓bili服,SR
10989050,海伦娜·布拉瓦茨基,t*****,安卓bili服,SR
10989051,玛尔达,p*****,安卓bili服,SR
10989052,兰斯洛特,权*****,安卓bili服,SR
10989053,卫宫〔Assassin〕,5*****,ios服,SR
10989054,玛尔达,群*****,安卓联运服,SR
10989055,卫宫,发*****,安卓bili服,SR
10989056,迦尔纳,发*****,安卓bili服,SSR
10989057,兰斯洛特,k*****,安卓bili服,SR
10989058,酒吞童子,l*****,安卓bili服,SSR
10989059,酒吞童子,宝*****,安卓bili服,SSR
10989060,酒吞童子,K*****,安卓bili服,SSR
10989061,赫拉克勒斯,囧*****,安卓bili服,SR
10989062,伊丽莎白·巴托里,火*****,安卓联运服,SR
10989063,兰斯洛特,无*****,安卓bili服,SR
