id,info,rname,sname,star
15833826,李书文,d*****,安卓bili服,SR
15833827,芬恩·麦克库尔,4*****,ios服,SR
15833828,齐格飞,e*****,安卓bili服,SR
15833829,玉藻猫,上*****,安卓bili服,SR
15833830,斯忒诺,最*****,安卓联运服,SR
15833831,贞德,疯*****,安卓bili服,SSR
15833832,阿斯托尔福,4*****,ios服,SR
15833833,玄奘三藏,方*****,安卓bili服,SSR
15833834,玛尔达,消*****,安卓bili服,SR
15833835,玉藻前,S*****,ios服,SSR
15833836,玄奘三藏,安*****,安卓bili服,SSR
15833837,斯忒诺,怀*****,安卓bili服,SR
15833838,斯忒诺,哈*****,安卓bili服,SR
15833839,玛尔达,纪*****,安卓bili服,SR
15833840,齐格飞,m*****,安卓bili服,SR
15833841,玉藻猫,8*****,安卓bili服,SR
15833842,骑士迪昂,天*****,安卓bili服,SR
15833843,弗拉德三世,a*****,安卓bili服,SSR
15833844,卡米拉,支*****,安卓bili服,SR
15833845,贞德,星*****,安卓bili服,SSR
15833846,玛尔达,3*****,ios服,SR
15833847,玄奘三藏,N*****,安卓bili服,SSR
15833848,阿塔兰忒,º*****,安卓bili服,SR
15833849,李书文,e*****,安卓bili服,SR
15833850,阿周那,0*****,安卓bili服,SSR
15833851,芬恩·麦克库尔,0*****,安卓bili服,SR
15833852,阿斯托尔福,果*****,安卓bili服,SR
15833853,卫宫〔Assassin〕,咆*****,安卓bili服,SR
15833854,玄奘三藏,黑*****,安卓bili服,SSR
15833855,玄奘三藏,t*****,安卓bili服,SSR
15833856,弗兰肯斯坦,蘇*****,安卓bili服,SR
15833857,芬恩·麦克库尔,蘇*****,安卓bili服,SR
15833858,玛尔达,蘇*****,安卓bili服,SR
15833859,玄奘三藏,吾*****,安卓bili服,SSR
15833860,玉藻猫,f*****,安卓bili服,SR
15833861,南丁格尔,1*****,安卓bili服,SSR
15833862,李书文,紫*****,ios服,SR
15833863,李书文,白*****,ios服,SR
15833864,卡米拉,季*****,安卓bili服,SR
15833865,阿周那,水*****,ios服,SSR
15833866,玉藻猫,小*****,安卓bili服,SR
15833867,迦尔纳,7*****,安卓bili服,SSR
15833868,诸葛孔明〔埃尔梅罗Ⅱ世〕,班*****,ios服,SSR
15833869,弗兰肯斯坦,b*****,ios服,SR
15833870,卡米拉,超*****,ios服,SR
15833871,兰斯洛特,吴*****,ios服,SR
15833872,李书文,v*****,安卓bili服,SR
15833873,安妮·伯妮＆玛莉·瑞德,诣*****,安卓联运服,SR
15833874,迦尔纳,u*****,安卓bili服,SSR
15833875,玄奘三藏,e*****,安卓bili服,SSR
15833876,卫宫,F*****,安卓联运服,SR
15833877,赫拉克勒斯,q*****,安卓联运服,SR
15833878,尼禄·克劳狄乌斯,k*****,安卓bili服,SR
15833879,托马斯·爱迪生,k*****,安卓bili服,SR
15833880,李书文,5*****,安卓bili服,SR
15833881,李书文,l*****,安卓bili服,SR
15833882,李书文,嬴*****,安卓联运服,SR
15833883,阿尔托莉雅·潘德拉贡,z*****,安卓bili服,SSR
15833884,骑士迪昂,3*****,ios服,SR
15833885,骑士迪昂,自*****,安卓bili服,SR
15833886,李书文,B*****,安卓bili服,SR
15833887,李书文,y*****,安卓bili服,SR
15833888,诸葛孔明〔埃尔梅罗Ⅱ世〕,f*****,安卓bili服,SSR
15833889,齐格飞,无*****,安卓bili服,SR
15833890,阿塔兰忒,a*****,安卓bili服,SR
15833891,伊丽莎白·巴托里,a*****,安卓bili服,SR
15833892,弗拉德三世,吊*****,安卓bili服,SSR
15833893,玉藻猫,0*****,安卓bili服,SR
15833894,诸葛孔明〔埃尔梅罗Ⅱ世〕,4*****,安卓bili服,SSR
15833895,玄奘三藏,和*****,安卓bili服,SSR
15833896,李书文,但*****,安卓bili服,SR
15833897,卫宫,研*****,ios服,SR
15833898,玉藻猫,研*****,ios服,SR
15833899,伊丽莎白·巴托里,宝*****,ios服,SR
15833900,卡米拉,D*****,安卓bili服,SR
15833901,玉藻猫,贫*****,安卓联运服,SR
15833902,卡米拉,f*****,ios服,SR
15833903,阿斯托尔福,f*****,ios服,SR
15833904,李书文,糜*****,安卓bili服,SR
15833905,阿斯托尔福,c*****,ios服,SR
15833906,玄奘三藏,南*****,安卓bili服,SSR
15833907,斯忒诺,b*****,ios服,SR
15833908,阿尔托莉雅·潘德拉贡,W*****,ios服,SSR
15833909,卫宫〔Assassin〕,i*****,ios服,SR
15833910,卫宫,G*****,安卓bili服,SR
15833911,玄奘三藏,g*****,安卓bili服,SSR
15833912,骑士迪昂,u*****,ios服,SR
15833913,弗朗西斯·德雷克,开*****,安卓联运服,SSR
15833914,阿尔托莉雅·潘德拉贡〔Alter〕,5*****,ios服,SR
15833915,安妮·伯妮＆玛莉·瑞德,5*****,ios服,SR
15833916,李书文,x*****,安卓bili服,SR
15833917,玉藻猫,s*****,ios服,SR
15833918,李书文,我*****,安卓bili服,SR
15833919,卫宫,7*****,ios服,SR
15833920,卫宫,焰*****,安卓bili服,SR
15833921,李书文,e*****,ios服,SR
15833922,卫宫〔Assassin〕,4*****,ios服,SR
15833923,贝奥武夫,o*****,安卓bili服,SR
15833924,弗兰肯斯坦,a*****,安卓bili服,SR
15833925,玉藻前,1*****,安卓bili服,SSR
