id,info,rname,sname,star
17466828,齐格飞,x*****,安卓bili服,SR
17466829,斯卡哈,f*****,安卓bili服,SSR
17466830,骑士迪昂,8*****,安卓bili服,SR
17466831,斯卡哈,时*****,安卓bili服,SSR
17466832,齐格飞,S*****,安卓bili服,SR
17466833,卫宫,计*****,ios服,SR
17466834,斯忒诺,a*****,安卓bili服,SR
17466835,斯卡哈,H*****,安卓bili服,SSR
17466836,阿蒂拉,美*****,安卓bili服,SSR
17466837,骑士迪昂,美*****,安卓bili服,SR
17466838,斯卡哈,贤*****,安卓bili服,SSR
17466839,弗拉德三世,4*****,安卓bili服,SSR
17466840,齐格飞,1*****,ios服,SR
17466841,阿塔兰忒,q*****,安卓bili服,SR
17466842,阿塔兰忒,p*****,安卓bili服,SR
17466843,伊丽莎白·巴托里,长*****,安卓bili服,SR
17466844,安妮·伯妮＆玛莉·瑞德,绯*****,ios服,SR
17466845,尼禄·克劳狄乌斯,初*****,安卓bili服,SR
17466846,海伦娜·布拉瓦茨基,樱*****,安卓bili服,SR
17466847,赫拉克勒斯,夏*****,安卓bili服,SR
17466848,骑士迪昂,云*****,安卓bili服,SR
17466849,卫宫〔Assassin〕,Z*****,ios服,SR
17466850,斯卡哈,贞*****,安卓bili服,SSR
17466851,阿塔兰忒,9*****,安卓bili服,SR
17466852,卫宫,F*****,ios服,SR
17466853,斯卡哈,向*****,ios服,SSR
17466854,罗摩,A*****,ios服,SR
17466855,斯卡哈,X*****,ios服,SSR
17466856,俄里翁,x*****,安卓bili服,SSR
17466857,斯卡哈,o*****,安卓bili服,SSR
17466858,罗摩,瞳*****,安卓bili服,SR
17466859,罗摩,5*****,安卓bili服,SR
17466860,阿塔兰忒,l*****,安卓bili服,SR
17466861,玛尔达,t*****,ios服,SR
17466862,弗兰肯斯坦,j*****,安卓bili服,SR
17466863,贝奥武夫,j*****,安卓bili服,SR
17466864,玛丽·安托瓦内特,o*****,安卓bili服,SR
17466865,卫宫〔Assassin〕,o*****,安卓bili服,SR
17466866,海伦娜·布拉瓦茨基,曜*****,ios服,SR
17466867,兰斯洛特,o*****,ios服,SR
17466868,童谣,1*****,ios服,SR
17466869,骑士迪昂,1*****,ios服,SR
17466870,兰斯洛特,y*****,安卓bili服,SR
17466871,斯卡哈,Ε*****,安卓bili服,SSR
17466872,斯卡哈,r*****,安卓bili服,SSR
17466873,齐格飞,浅*****,安卓bili服,SR
17466874,卡米拉,b*****,ios服,SR
17466875,玛丽·安托瓦内特,小*****,ios服,SR
17466876,玉藻猫,g*****,安卓bili服,SR
17466877,弗拉德三世,e*****,安卓bili服,SSR
17466878,玛丽·安托瓦内特,i*****,安卓bili服,SR
17466879,玛丽·安托瓦内特,g*****,ios服,SR
17466880,卫宫〔Assassin〕,无*****,ios服,SR
17466881,阿塔兰忒,h*****,安卓bili服,SR
17466882,斯卡哈,5*****,安卓bili服,SSR
17466883,玛丽·安托瓦内特,w*****,安卓bili服,SR
17466884,贝奥武夫,8*****,ios服,SR
17466885,卫宫,j*****,安卓bili服,SR
17466886,赫拉克勒斯,Z*****,ios服,SR
17466887,玛丽·安托瓦内特,依*****,安卓bili服,SR
17466888,骑士迪昂,j*****,安卓bili服,SR
17466889,阿塔兰忒,H*****,ios服,SR
17466890,玉藻猫,丿*****,ios服,SR
17466891,卡米拉,t*****,安卓bili服,SR
17466892,伊丽莎白·巴托里,我*****,ios服,SR
17466893,齐格飞,我*****,ios服,SR
17466894,伊丽莎白·巴托里,x*****,安卓bili服,SR
17466895,尼古拉·特斯拉,8*****,ios服,SSR
17466896,贞德,3*****,安卓bili服,SSR
17466897,玛丽·安托瓦内特,3*****,安卓bili服,SR
17466898,卫宫,c*****,安卓bili服,SR
17466899,卫宫,稚*****,安卓bili服,SR
17466900,齐格飞,冲*****,安卓bili服,SR
17466901,赫拉克勒斯,D*****,安卓bili服,SR
17466902,赫拉克勒斯,9*****,安卓bili服,SR
17466903,斯忒诺,1*****,安卓bili服,SR
17466904,赫拉克勒斯,弩*****,安卓bili服,SR
17466905,斯忒诺,弩*****,安卓bili服,SR
17466906,卡米拉,r*****,安卓bili服,SR
17466907,俄里翁,焦*****,安卓bili服,SSR
17466908,斯卡哈,天*****,安卓bili服,SSR
17466909,斯卡哈,a*****,安卓bili服,SSR
17466910,罗摩,陆*****,安卓bili服,SR
17466911,兰斯洛特,陆*****,安卓bili服,SR
17466912,斯卡哈,5*****,ios服,SSR
17466913,卫宫〔Assassin〕,5*****,ios服,SR
17466914,南丁格尔,c*****,安卓bili服,SSR
17466915,贞德,c*****,安卓bili服,SSR
17466916,斯忒诺,c*****,安卓bili服,SR
17466917,玛尔达,燕*****,安卓bili服,SR
17466918,弗兰肯斯坦,利*****,安卓bili服,SR
17466919,兰斯洛特,如*****,安卓bili服,SR
17466920,诸葛孔明〔埃尔梅罗Ⅱ世〕,8*****,安卓bili服,SSR
17466921,玛尔达,爱*****,安卓联运服,SR
17466922,齐格飞,d*****,ios服,SR
17466923,阿塔兰忒,涂*****,安卓bili服,SR
17466924,斯卡哈,靖*****,安卓bili服,SSR
17466925,斯卡哈,凤*****,安卓bili服,SSR
17466926,斯卡哈,神*****,安卓bili服,SSR
17466927,骑士迪昂,y*****,安卓bili服,SR
