id,info,rname,sname,star
20429917,阿塔兰忒,f*****,安卓bili服,SR
20429918,童谣,i*****,ios服,SR
20429919,贝奥武夫,诸*****,ios服,SR
20429920,玉藻猫,d*****,安卓bili服,SR
20429921,阿斯托尔福,a*****,安卓bili服,SR
20429922,骑士迪昂,y*****,安卓bili服,SR
20429923,齐格飞,g*****,安卓bili服,SR
20429924,童谣,d*****,安卓bili服,SR
20429925,卫宫〔Assassin〕,w*****,安卓bili服,SR
20429926,齐格飞,f*****,安卓bili服,SR
20429927,斯卡哈,花*****,ios服,SSR
20429928,斯忒诺,d*****,安卓bili服,SR
20429929,玉藻前,3*****,安卓bili服,SSR
20429930,弗拉德三世,v*****,安卓bili服,SSR
20429931,卫宫,v*****,安卓bili服,SR
20429932,海伦娜·布拉瓦茨基,一*****,ios服,SR
20429933,贝奥武夫,v*****,安卓bili服,SR
20429934,斯卡哈,a*****,安卓bili服,SSR
20429935,卡米拉,库*****,安卓bili服,SR
20429936,兰斯洛特,r*****,安卓bili服,SR
20429937,弗兰肯斯坦,r*****,安卓bili服,SR
20429938,斯忒诺,吃*****,安卓bili服,SR
20429939,弗兰肯斯坦,吃*****,安卓bili服,SR
20429940,卫宫〔Assassin〕,伊*****,ios服,SR
20429941,卫宫,屠*****,安卓bili服,SR
20429942,斯卡哈,哑*****,安卓bili服,SSR
20429943,玛尔达,i*****,安卓bili服,SR
20429944,卫宫,新*****,安卓bili服,SR
20429945,安妮·伯妮＆玛莉·瑞德,a*****,安卓bili服,SR
20429946,赫拉克勒斯,w*****,安卓bili服,SR
20429947,阿尔托莉雅·潘德拉贡〔Alter〕,8*****,安卓bili服,SR
20429948,阿斯托尔福,9*****,安卓bili服,SR
20429949,斯卡哈,1*****,安卓bili服,SSR
20429950,安妮·伯妮＆玛莉·瑞德,1*****,安卓bili服,SR
20429951,童谣,1*****,安卓bili服,SR
20429952,斯卡哈,d*****,安卓bili服,SSR
20429953,齐格飞,g*****,安卓bili服,SR
20429954,玉藻前,c*****,ios服,SSR
20429955,斯卡哈,j*****,安卓bili服,SSR
20429956,童谣,天*****,安卓bili服,SR
20429957,安妮·伯妮＆玛莉·瑞德,n*****,安卓bili服,SR
20429958,斯卡哈,呆*****,安卓bili服,SSR
20429959,阿蒂拉,w*****,安卓bili服,SSR
20429960,贝奥武夫,友*****,安卓bili服,SR
20429961,阿尔托莉雅·潘德拉贡〔Alter〕,1*****,ios服,SR
20429962,玛尔达,最*****,安卓联运服,SR
20429963,诸葛孔明〔埃尔梅罗Ⅱ世〕,最*****,安卓联运服,SSR
20429964,赫拉克勒斯,辣*****,ios服,SR
20429965,齐格飞,辣*****,ios服,SR
20429966,斯卡哈,粽*****,安卓bili服,SSR
20429967,玉藻猫,c*****,安卓bili服,SR
20429968,芬恩·麦克库尔,y*****,安卓bili服,SR
20429969,兰斯洛特,w*****,安卓bili服,SR
20429970,玛尔达,抖*****,ios服,SR
20429971,诸葛孔明〔埃尔梅罗Ⅱ世〕,铭*****,安卓bili服,SSR
20429972,罗摩,n*****,安卓bili服,SR
20429973,诸葛孔明〔埃尔梅罗Ⅱ世〕,d*****,ios服,SSR
20429974,安妮·伯妮＆玛莉·瑞德,S*****,ios服,SR
20429975,芬恩·麦克库尔,r*****,安卓bili服,SR
20429976,兰斯洛特,b*****,安卓bili服,SR
20429977,斯卡哈,b*****,安卓bili服,SSR
20429978,童谣,湮*****,安卓bili服,SR
20429979,赫拉克勒斯,从*****,安卓bili服,SR
20429980,弗兰肯斯坦,C*****,安卓bili服,SR
20429981,阿斯托尔福,c*****,安卓bili服,SR
20429982,伊丽莎白·巴托里,g*****,安卓bili服,SR
20429983,卡米拉,a*****,安卓bili服,SR
20429984,齐格飞,大*****,安卓联运服,SR
20429985,童谣,g*****,安卓bili服,SR
20429986,罗摩,钢*****,安卓bili服,SR
20429987,海伦娜·布拉瓦茨基,吉*****,ios服,SR
20429988,斯卡哈,1*****,ios服,SSR
20429989,阿斯托尔福,g*****,安卓bili服,SR
20429990,伊丽莎白·巴托里,b*****,安卓bili服,SR
20429991,玉藻猫,欧*****,ios服,SR
20429992,贝奥武夫,c*****,安卓bili服,SR
20429993,玛尔达,g*****,安卓bili服,SR
20429994,斯忒诺,C*****,安卓bili服,SR
20429995,莫德雷德,o*****,安卓bili服,SSR
20429996,阿斯托尔福,r*****,ios服,SR
20429997,阿斯托尔福,h*****,安卓bili服,SR
20429998,童谣,T*****,安卓bili服,SR
20429999,卫宫〔Assassin〕,g*****,安卓bili服,SR
20430000,斯卡哈,g*****,安卓bili服,SSR
20430001,罗摩,b*****,安卓bili服,SR
20430002,骑士迪昂,h*****,安卓bili服,SR
20430003,兰斯洛特,夜*****,安卓bili服,SR
20430004,安妮·伯妮＆玛莉·瑞德,e*****,安卓bili服,SR
20430005,骑士迪昂,哪*****,安卓联运服,SR
20430006,安妮·伯妮＆玛莉·瑞德,2*****,ios服,SR
20430007,齐格飞,i*****,安卓bili服,SR
20430008,斯卡哈,网*****,安卓bili服,SSR
20430009,兰斯洛特,网*****,安卓bili服,SR
20430010,弗兰肯斯坦,p*****,安卓bili服,SR
20430011,赫拉克勒斯,吉*****,安卓bili服,SR
20430012,卫宫,u*****,安卓bili服,SR
20430013,斯卡哈,h*****,安卓bili服,SSR
20430014,安妮·伯妮＆玛莉·瑞德,c*****,安卓bili服,SR
20430015,伊丽莎白·巴托里,1*****,安卓联运服,SR
20430016,斯卡哈,苦*****,安卓bili服,SSR
