id,info,rname,sname,star
8840038,齐格飞,可*****,安卓联运服,SR
8840039,卫宫〔Assassin〕,N*****,安卓bili服,SR
8840040,南丁格尔,s*****,安卓bili服,SSR
8840041,伊丽莎白·巴托里,火*****,安卓bili服,SR
8840042,卡米拉,惑*****,安卓bili服,SR
8840043,玛丽·安托瓦内特,D*****,ios服,SR
8840044,迦尔纳,擎*****,安卓bili服,SSR
8840045,坂田金时,w*****,安卓bili服,SSR
8840046,坂田金时,s*****,ios服,SSR
8840047,海伦娜·布拉瓦茨基,f*****,安卓bili服,SR
8840048,玉藻猫,f*****,安卓bili服,SR
8840049,斯忒诺,h*****,安卓bili服,SR
8840050,玉藻猫,b*****,安卓bili服,SR
8840051,骑士迪昂,x*****,安卓bili服,SR
8840052,卡米拉,f*****,安卓bili服,SR
8840053,伊丽莎白·巴托里,s*****,安卓bili服,SR
8840054,斯忒诺,不*****,安卓bili服,SR
8840055,阿斯托尔福,落*****,ios服,SR
8840056,赫拉克勒斯,b*****,安卓bili服,SR
8840057,坂田金时,n*****,安卓bili服,SSR
8840058,弗朗西斯·德雷克,6*****,安卓bili服,SSR
8840059,安妮·伯妮＆玛莉·瑞德,筱*****,ios服,SR
8840060,安妮·伯妮＆玛莉·瑞德,e*****,安卓bili服,SR
8840061,卡米拉,小*****,安卓bili服,SR
8840062,玛丽·安托瓦内特,小*****,安卓bili服,SR
8840063,卫宫〔Assassin〕,鏎*****,安卓bili服,SR
8840064,玛丽·安托瓦内特,指*****,ios服,SR
8840065,齐格飞,指*****,ios服,SR
8840066,安妮·伯妮＆玛莉·瑞德,c*****,安卓bili服,SR
8840067,玛丽·安托瓦内特,c*****,安卓bili服,SR
8840068,坂田金时,好*****,安卓bili服,SSR
