id,info,rname,sname,star
12785477,玛尔达,幻*****,ios服,SR
12785478,卫宫,o*****,安卓bili服,SR
12785479,玛尔达,R*****,安卓bili服,SR
12785480,安妮·伯妮＆玛莉·瑞德,6*****,ios服,SR
12785481,玉藻猫,辕*****,ios服,SR
12785482,酒吞童子,辕*****,ios服,SSR
12785483,卫宫,G*****,安卓bili服,SR
12785484,齐格飞,a*****,安卓bili服,SR
12785485,莫德雷德,a*****,安卓bili服,SSR
12785486,开膛手杰克,a*****,安卓bili服,SSR
12785487,斯忒诺,夜*****,ios服,SR
12785488,齐格飞,好*****,ios服,SR
12785489,海伦娜·布拉瓦茨基,果*****,安卓bili服,SR
12785490,开膛手杰克,党*****,ios服,SSR
12785491,玉藻猫,w*****,安卓bili服,SR
12785492,兰斯洛特,淡*****,安卓bili服,SR
12785493,齐格飞,无*****,安卓bili服,SR
12785494,安妮·伯妮＆玛莉·瑞德,0*****,ios服,SR
12785495,酒吞童子,艾*****,安卓bili服,SSR
12785496,齐格飞,l*****,安卓联运服,SR
12785497,骑士迪昂,l*****,安卓联运服,SR
12785498,伊丽莎白·巴托里,听*****,ios服,SR
12785499,斯忒诺,丶*****,安卓联运服,SR
12785500,芬恩·麦克库尔,大*****,ios服,SR
12785501,玉藻猫,A*****,ios服,SR
12785502,尼古拉·特斯拉,e*****,安卓bili服,SSR
12785503,酒吞童子,妖*****,安卓bili服,SSR
12785504,贝奥武夫,黑*****,安卓联运服,SR
12785505,酒吞童子,D*****,ios服,SSR
12785506,齐格飞,t*****,安卓bili服,SR
12785507,玛丽·安托瓦内特,t*****,安卓bili服,SR
