id,info,rname,sname,star
8776946,坂田金时,焱*****,安卓联运服,SSR
8776947,美狄亚〔Lily〕,9*****,安卓bili服,SR
8776948,骑士迪昂,N*****,ios服,SR
8776949,贝奥武夫,我*****,安卓bili服,SR
8776950,卫宫〔Assassin〕,W*****,ios服,SR
8776951,阿斯托尔福,慕*****,ios服,SR
8776952,卫宫〔Assassin〕,纳*****,ios服,SR
8776953,弗拉德三世,墨*****,安卓联运服,SSR
8776954,阿斯托尔福,艾*****,安卓bili服,SR
8776955,罗摩,a*****,安卓bili服,SR
8776956,卡米拉,m*****,安卓bili服,SR
8776957,罗摩,m*****,安卓bili服,SR
8776958,坂田金时,阮*****,安卓bili服,SSR
8776959,卡米拉,1*****,ios服,SR
8776960,卡米拉,子*****,安卓bili服,SR
8776961,玛丽·安托瓦内特,一*****,安卓bili服,SR
8776962,赫拉克勒斯,禄*****,ios服,SR
8776963,弗朗西斯·德雷克,u*****,ios服,SSR
8776964,玉藻猫,S*****,安卓bili服,SR
8776965,玛尔达,暴*****,安卓bili服,SR
8776966,伊丽莎白·巴托里,一*****,安卓bili服,SR
8776967,贝奥武夫,u*****,安卓bili服,SR
8776968,童谣,小*****,安卓bili服,SR
8776969,伊丽莎白·巴托里,哈*****,安卓bili服,SR
8776970,阿斯托尔福,h*****,安卓bili服,SR
8776971,坂田金时,就*****,安卓bili服,SSR
8776972,骑士迪昂,Q*****,ios服,SR
8776973,玉藻猫,黑*****,安卓bili服,SR
8776974,玛尔达,p*****,安卓bili服,SR
8776975,弗朗西斯·德雷克,后*****,ios服,SSR
8776976,伊丽莎白·巴托里,t*****,安卓bili服,SR
