id,info,rname,sname,star
14211853,玉藻猫,t*****,ios服,SR
14211854,玛丽·安托瓦内特,u*****,安卓bili服,SR
14211855,玄奘三藏,1*****,安卓bili服,SSR
14211856,南丁格尔,9*****,ios服,SSR
14211857,弗拉德三世,枪*****,安卓bili服,SSR
14211858,李书文,w*****,安卓bili服,SR
14211859,李书文,f*****,ios服,SR
14211860,玛尔达,乐*****,安卓bili服,SR
14211861,阿斯托尔福,t*****,安卓bili服,SR
14211862,玛丽·安托瓦内特,t*****,安卓bili服,SR
14211863,李书文,暝*****,安卓bili服,SR
14211864,李书文,冬*****,ios服,SR
14211865,赫拉克勒斯,等*****,安卓联运服,SR
14211866,贞德,a*****,安卓bili服,SSR
14211867,斯忒诺,i*****,安卓bili服,SR
14211868,玄奘三藏,y*****,安卓bili服,SSR
14211869,李书文,痕*****,ios服,SR
14211870,玄奘三藏,是*****,安卓bili服,SSR
14211871,玄奘三藏,5*****,ios服,SSR
14211872,阿斯托尔福,e*****,ios服,SR
14211873,李书文,冰*****,ios服,SR
14211874,李书文,T*****,安卓联运服,SR
14211875,玉藻前,f*****,安卓bili服,SSR
14211876,开膛手杰克,尬*****,安卓bili服,SSR
14211877,李书文,d*****,安卓bili服,SR
14211878,安妮·伯妮＆玛莉·瑞德,b*****,安卓bili服,SR
14211879,李书文,M*****,安卓bili服,SR
14211880,玄奘三藏,j*****,安卓bili服,SSR
14211881,玛尔达,j*****,安卓bili服,SR
14211882,李书文,i*****,安卓bili服,SR
14211883,李书文,6*****,ios服,SR
