id,info,rname,sname,star
12072423,阿斯托尔福,未*****,安卓bili服,SR
12072424,卫宫〔Assassin〕,未*****,安卓bili服,SR
12072425,玛尔达,卫*****,安卓bili服,SR
12072426,阿蒂拉,i*****,安卓bili服,SSR
12072427,斯忒诺,十*****,安卓bili服,SR
12072428,玛丽·安托瓦内特,一*****,安卓bili服,SR
12072429,莫德雷德,e*****,安卓bili服,SSR
12072430,芬恩·麦克库尔,飞*****,安卓bili服,SR
12072431,齐格飞,a*****,安卓bili服,SR
12072432,酒吞童子,萌*****,ios服,SSR
12072433,南丁格尔,L*****,ios服,SSR
12072434,李书文,d*****,ios服,SR
12072435,斯忒诺,最*****,安卓bili服,SR
12072436,兰斯洛特,l*****,安卓bili服,SR
12072437,卫宫,a*****,ios服,SR
12072438,酒吞童子,浅*****,安卓bili服,SSR
12072439,赫拉克勒斯,U*****,ios服,SR
12072440,玛尔达,A*****,安卓bili服,SR
12072441,诸葛孔明〔埃尔梅罗Ⅱ世〕,e*****,ios服,SSR
12072442,玛尔达,i*****,安卓bili服,SR
12072443,卫宫〔Assassin〕,i*****,安卓bili服,SR
12072444,弗兰肯斯坦,鸪*****,安卓bili服,SR
12072445,安妮·伯妮＆玛莉·瑞德,7*****,ios服,SR
12072446,玛尔达,阎*****,安卓联运服,SR
12072447,卫宫,t*****,安卓bili服,SR
12072448,赫拉克勒斯,幻*****,安卓bili服,SR
12072449,斯忒诺,谷*****,安卓bili服,SR
12072450,兰斯洛特,f*****,安卓bili服,SR
12072451,斯忒诺,反*****,安卓bili服,SR
12072452,酒吞童子,正*****,安卓bili服,SSR
12072453,弗兰肯斯坦,3*****,ios服,SR
