id,info,rname,sname,star
30685390,骑士迪昂,珊*****,ios服,SR
30685391,阿塔兰忒,3*****,安卓bili服,SR
30685392,卡米拉,S*****,ios服,SR
30685393,贝奥武夫,t*****,ios服,SR
30685394,兰斯洛特,果*****,安卓bili服,SR
30685395,齐格飞,t*****,ios服,SR
30685396,玛丽·安托瓦内特,Q*****,ios服,SR
30685397,迦尔纳,狼*****,安卓联运服,SSR
30685398,海伦娜·布拉瓦茨基,g*****,安卓bili服,SR
30685399,阿尔托莉雅·潘德拉贡〔Alter〕,豆*****,安卓bili服,SR
30685400,卫宫,r*****,安卓bili服,SR
30685401,阿尔托莉雅·潘德拉贡〔Alter〕,M*****,安卓bili服,SR
30685402,俄里翁,C*****,安卓bili服,SSR
30685403,童谣,C*****,安卓bili服,SR
30685404,海伦娜·布拉瓦茨基,白*****,ios服,SR
30685405,阿塔兰忒,白*****,ios服,SR
30685406,海伦娜·布拉瓦茨基,灭*****,安卓bili服,SR
30685407,兰斯洛特,白*****,安卓bili服,SR
30685408,玛尔达,D*****,安卓bili服,SR
30685409,阿周那,m*****,安卓bili服,SSR
30685410,阿尔托莉雅·潘德拉贡,l*****,安卓bili服,SSR
30685411,阿斯托尔福,h*****,安卓bili服,SR
30685412,海伦娜·布拉瓦茨基,a*****,安卓bili服,SR
30685413,卫宫,a*****,安卓bili服,SR
30685414,骑士迪昂,玩*****,安卓bili服,SR
30685415,卫宫〔Assassin〕,p*****,安卓bili服,SR
30685416,托马斯·爱迪生,1*****,安卓bili服,SR
30685417,安妮·伯妮＆玛莉·瑞德,e*****,安卓bili服,SR
30685418,海伦娜·布拉瓦茨基,班*****,安卓bili服,SR
30685419,南丁格尔,p*****,安卓bili服,SSR
30685420,齐格飞,湮*****,安卓bili服,SR
30685421,贝奥武夫,柯*****,ios服,SR
30685422,贝奥武夫,傲*****,安卓联运服,SR
30685423,玛尔达,傲*****,安卓联运服,SR
30685424,阿尔托莉雅·潘德拉贡,傲*****,安卓联运服,SSR
30685425,兰斯洛特,X*****,ios服,SR
30685426,女王梅芙,r*****,安卓bili服,SSR
30685427,李书文,r*****,安卓bili服,SR
30685428,尼禄·克劳狄乌斯,d*****,ios服,SR
30685429,贝奥武夫,慕*****,ios服,SR
30685430,玛丽·安托瓦内特,m*****,ios服,SR
30685431,童谣,偷*****,安卓bili服,SR
30685432,伊丽莎白·巴托里,╋*****,安卓bili服,SR
30685433,兰斯洛特,Q*****,ios服,SR
30685434,赫拉克勒斯,n*****,安卓bili服,SR
30685435,童谣,1*****,ios服,SR
30685436,童谣,伊*****,ios服,SR
30685437,玉藻前,桓*****,安卓bili服,SSR
30685438,弗拉德三世,宇*****,安卓联运服,SSR
30685439,玛尔达,0*****,ios服,SR
30685440,美狄亚〔Lily〕,v*****,安卓bili服,SR
30685441,玛丽·安托瓦内特,玥*****,ios服,SR
30685442,卫宫,u*****,安卓bili服,SR
30685443,齐格飞,一*****,安卓bili服,SR
30685444,骑士迪昂,E*****,安卓bili服,SR
30685445,海伦娜·布拉瓦茨基,红*****,安卓联运服,SR
30685446,齐格飞,m*****,ios服,SR
30685447,兰斯洛特,q*****,ios服,SR
30685448,贞德,艾*****,安卓bili服,SSR
30685449,玉藻猫,y*****,安卓bili服,SR
30685450,玉藻猫,y*****,安卓bili服,SR
30685451,伊丽莎白·巴托里,s*****,安卓bili服,SR
30685452,安妮·伯妮＆玛莉·瑞德,地*****,安卓联运服,SR
30685453,齐格飞,鹿*****,安卓bili服,SR
30685454,尼古拉·特斯拉,a*****,安卓bili服,SSR
30685455,阿塔兰忒,s*****,安卓bili服,SR
30685456,玛丽·安托瓦内特,3*****,安卓bili服,SR
30685457,玛丽·安托瓦内特,b*****,ios服,SR
30685458,海伦娜·布拉瓦茨基,b*****,ios服,SR
30685459,俄里翁,b*****,ios服,SSR
30685460,尼古拉·特斯拉,b*****,安卓bili服,SSR
30685461,开膛手杰克,冉*****,安卓bili服,SSR
30685462,尼禄·克劳狄乌斯,酋*****,安卓bili服,SR
30685463,贞德,0*****,ios服,SSR
30685464,阿尔托莉雅·潘德拉贡〔Alter〕,墨*****,ios服,SR
30685465,斯忒诺,九*****,安卓bili服,SR
30685466,阿尔托莉雅·潘德拉贡,s*****,安卓bili服,SSR
30685467,迦尔纳,想*****,安卓bili服,SSR
30685468,阿斯托尔福,c*****,ios服,SR
30685469,赫拉克勒斯,J*****,安卓bili服,SR
30685470,芬恩·麦克库尔,J*****,安卓bili服,SR
30685471,骑士迪昂,X*****,安卓bili服,SR
30685472,玛尔达,X*****,安卓bili服,SR
30685473,卡米拉,吸*****,安卓bili服,SR
30685474,齐格飞,吸*****,安卓bili服,SR
30685475,库·丘林[Alter],好*****,安卓bili服,SSR
30685476,斯忒诺,炮*****,安卓bili服,SR
30685477,阿尔托莉雅·潘德拉贡〔Alter〕,天*****,安卓bili服,SR
30685478,卫宫,8*****,ios服,SR
30685479,海伦娜·布拉瓦茨基,猫*****,安卓bili服,SR
30685480,开膛手杰克,r*****,安卓bili服,SSR
30685481,兰斯洛特,r*****,安卓bili服,SR
30685482,骑士迪昂,s*****,安卓bili服,SR
30685483,斯忒诺,6*****,安卓bili服,SR
30685484,阿尔托莉雅·潘德拉贡〔Alter〕,西*****,ios服,SR
30685485,齐格飞,D*****,ios服,SR
30685486,玉藻猫,肖*****,安卓bili服,SR
30685487,阿蒂拉,f*****,ios服,SSR
30685488,贞德,柴*****,ios服,SSR
30685489,南丁格尔,巴*****,安卓bili服,SSR
