id,info,rname,sname,star
22383270,源赖光,r*****,安卓bili服,SSR
22383271,茨木童子,s*****,安卓bili服,SR
22383272,开膛手杰克,萌*****,安卓联运服,SSR
22383273,贝奥武夫,夏*****,ios服,SR
22383274,茨木童子,f*****,ios服,SR
22383275,阿周那,1*****,安卓bili服,SSR
22383276,伊丽莎白·巴托里,嫁*****,安卓bili服,SR
22383277,茨木童子,o*****,安卓bili服,SR
22383278,茨木童子,h*****,安卓bili服,SR
22383279,兰斯洛特,花*****,安卓bili服,SR
22383280,茨木童子,y*****,安卓bili服,SR
22383281,源赖光,c*****,安卓bili服,SSR
22383282,玉藻猫,g*****,安卓bili服,SR
22383283,源赖光,膜*****,ios服,SSR
22383284,茨木童子,z*****,安卓bili服,SR
22383285,赫拉克勒斯,e*****,安卓bili服,SR
22383286,茨木童子,e*****,安卓bili服,SR
22383287,茨木童子,t*****,安卓bili服,SR
22383288,阿斯托尔福,t*****,安卓bili服,SR
22383289,卡米拉,x*****,安卓bili服,SR
22383290,源赖光,M*****,安卓bili服,SSR
22383291,源赖光,y*****,安卓bili服,SSR
22383292,齐格飞,4*****,安卓bili服,SR
22383293,茨木童子,k*****,安卓bili服,SR
22383294,茨木童子,c*****,安卓bili服,SR
22383295,玛丽·安托瓦内特,师*****,安卓bili服,SR
22383296,茨木童子,6*****,ios服,SR
22383297,贝奥武夫,大*****,安卓联运服,SR
22383298,茨木童子,b*****,安卓bili服,SR
22383299,贝奥武夫,d*****,安卓bili服,SR
22383300,阿斯托尔福,e*****,安卓bili服,SR
