id,info,rname,sname,star
13373765,罗摩,粱*****,ios服,SR
13373766,玛尔达,粱*****,ios服,SR
13373767,酒吞童子,蒙*****,安卓bili服,SSR
13373768,伊丽莎白·巴托里,G*****,ios服,SR
13373769,玛尔达,g*****,安卓bili服,SR
13373770,弗朗西斯·德雷克,1*****,ios服,SSR
13373771,库·丘林[Alter],z*****,安卓bili服,SSR
13373772,女王梅芙,6*****,安卓bili服,SSR
13373773,骑士迪昂,p*****,ios服,SR
13373774,伊丽莎白·巴托里,†*****,安卓bili服,SR
13373775,玛尔达,†*****,安卓bili服,SR
13373776,卫宫〔Assassin〕,d*****,安卓bili服,SR
13373777,卫宫〔Assassin〕,l*****,安卓bili服,SR
13373778,玛丽·安托瓦内特,e*****,安卓bili服,SR
13373779,俄里翁,1*****,安卓bili服,SSR
13373780,卫宫,冬*****,ios服,SR
13373781,兰斯洛特,真*****,安卓bili服,SR
13373782,俄里翁,凜*****,安卓bili服,SSR
13373783,酒吞童子,凜*****,安卓bili服,SSR
13373784,芬恩·麦克库尔,6*****,安卓bili服,SR
13373785,阿斯托尔福,倒*****,安卓bili服,SR
13373786,李书文,d*****,安卓bili服,SR
13373787,库·丘林[Alter],d*****,安卓bili服,SSR
13373788,齐格飞,m*****,安卓bili服,SR
13373789,阿塔兰忒,阳*****,安卓bili服,SR
13373790,玉藻猫,S*****,ios服,SR
13373791,女王梅芙,2*****,安卓bili服,SSR
13373792,弗拉德三世,阴*****,安卓联运服,SSR
13373793,酒吞童子,厍*****,安卓bili服,SSR
13373794,玛丽·安托瓦内特,厍*****,安卓bili服,SR
13373795,阿塔兰忒,f*****,安卓bili服,SR
13373796,罗摩,混*****,安卓bili服,SR
13373797,阿塔兰忒,7*****,ios服,SR
13373798,斯忒诺,普*****,ios服,SR
13373799,阿塔兰忒,毋*****,安卓bili服,SR
13373800,伊丽莎白·巴托里,毋*****,安卓bili服,SR
13373801,酒吞童子,s*****,安卓bili服,SSR
13373802,兰斯洛特,孔*****,安卓bili服,SR
13373803,伊丽莎白·巴托里,谁*****,安卓联运服,SR
13373804,弗兰肯斯坦,不*****,安卓bili服,SR
13373805,罗摩,i*****,ios服,SR
13373806,安妮·伯妮＆玛莉·瑞德,麻*****,ios服,SR
13373807,弗兰肯斯坦,7*****,安卓bili服,SR
13373808,酒吞童子,w*****,安卓bili服,SSR
13373809,罗摩,帝*****,ios服,SR
13373810,兰斯洛特,b*****,ios服,SR
13373811,迦尔纳,笙*****,安卓bili服,SSR
13373812,贝奥武夫,t*****,安卓bili服,SR
13373813,罗摩,o*****,ios服,SR
13373814,童谣,小*****,安卓bili服,SR
13373815,酒吞童子,游*****,安卓bili服,SSR
13373816,玛丽·安托瓦内特,玄*****,ios服,SR
13373817,卡米拉,j*****,安卓bili服,SR
13373818,酒吞童子,k*****,安卓bili服,SSR
13373819,齐格飞,痴*****,安卓bili服,SR
13373820,卡米拉,痴*****,安卓bili服,SR
13373821,酒吞童子,b*****,安卓bili服,SSR
13373822,贝奥武夫,白*****,安卓bili服,SR
13373823,海伦娜·布拉瓦茨基,丿*****,安卓bili服,SR
13373824,阿塔兰忒,R*****,安卓bili服,SR
13373825,兰斯洛特,d*****,安卓bili服,SR
13373826,酒吞童子,宜*****,安卓bili服,SSR
13373827,兰斯洛特,a*****,安卓bili服,SR
13373828,玛尔达,纳*****,安卓联运服,SR
13373829,酒吞童子,粱*****,ios服,SSR
13373830,芬恩·麦克库尔,c*****,安卓bili服,SR
13373831,安妮·伯妮＆玛莉·瑞德,6*****,ios服,SR
13373832,玉藻猫,y*****,安卓bili服,SR
13373833,罗摩,萧*****,安卓bili服,SR
13373834,玛丽·安托瓦内特,拉*****,安卓bili服,SR
13373835,阿塔兰忒,d*****,安卓bili服,SR
13373836,玉藻猫,b*****,安卓bili服,SR
13373837,俄里翁,果*****,安卓bili服,SSR
13373838,玉藻猫,唯*****,安卓bili服,SR
13373839,童谣,临*****,ios服,SR
13373840,安妮·伯妮＆玛莉·瑞德,掩*****,安卓bili服,SR
13373841,童谣,a*****,安卓bili服,SR
13373842,骑士迪昂,D*****,ios服,SR
13373843,贞德,摆*****,安卓bili服,SSR
13373844,弗兰肯斯坦,p*****,ios服,SR
13373845,芬恩·麦克库尔,p*****,ios服,SR
13373846,齐格飞,p*****,ios服,SR
13373847,安妮·伯妮＆玛莉·瑞德,莫*****,安卓联运服,SR
13373848,玛尔达,t*****,安卓bili服,SR
13373849,安妮·伯妮＆玛莉·瑞德,c*****,安卓bili服,SR
13373850,酒吞童子,吾*****,安卓bili服,SSR
13373851,安妮·伯妮＆玛莉·瑞德,s*****,安卓bili服,SR
13373852,弗拉德三世,夜*****,安卓联运服,SSR
13373853,伊丽莎白·巴托里,那*****,ios服,SR
13373854,伊丽莎白·巴托里,那*****,ios服,SR
13373855,玛尔达,我*****,ios服,SR
13373856,酒吞童子,w*****,安卓bili服,SSR
13373857,玛尔达,1*****,ios服,SR
13373858,酒吞童子,不*****,安卓联运服,SSR
13373859,卫宫,A*****,安卓bili服,SR
13373860,卫宫,爱*****,安卓联运服,SR
13373861,卫宫,爱*****,安卓联运服,SR
13373862,开膛手杰克,1*****,安卓bili服,SSR
13373863,安妮·伯妮＆玛莉·瑞德,心*****,安卓bili服,SR
13373864,斯忒诺,f*****,安卓bili服,SR
