id,info,rname,sname,star
13865374,骑士迪昂,刻*****,安卓bili服,SR
13865375,斯忒诺,刻*****,安卓bili服,SR
13865376,骑士迪昂,慎*****,安卓bili服,SR
13865377,玛尔达,慎*****,安卓bili服,SR
13865378,伊丽莎白·巴托里,厍*****,安卓bili服,SR
13865379,齐格飞,屠*****,安卓bili服,SR
13865380,玛尔达,屠*****,安卓bili服,SR
13865381,玉藻猫,乐*****,安卓bili服,SR
13865382,骑士迪昂,乐*****,安卓bili服,SR
13865383,骑士迪昂,芮*****,安卓bili服,SR
13865384,斯忒诺,o*****,安卓bili服,SR
13865385,玄奘三藏,阿*****,安卓联运服,SSR
13865386,卫宫,郜*****,安卓bili服,SR
13865387,伊丽莎白·巴托里,沉*****,安卓bili服,SR
13865388,李书文,沉*****,安卓bili服,SR
13865389,骑士迪昂,空*****,安卓bili服,SR
13865390,斯忒诺,孟*****,安卓bili服,SR
13865391,玛丽·安托瓦内特,有*****,安卓bili服,SR
13865392,玛丽·安托瓦内特,靳*****,安卓bili服,SR
13865393,卫宫,封*****,安卓bili服,SR
13865394,赫拉克勒斯,祁*****,安卓bili服,SR
13865395,玉藻猫,巫*****,安卓bili服,SR
13865396,卫宫,巫*****,安卓bili服,SR
13865397,斯忒诺,景*****,安卓bili服,SR
13865398,玛尔达,印*****,安卓bili服,SR
13865399,玉藻猫,娄*****,安卓bili服,SR
13865400,玉藻猫,娄*****,安卓bili服,SR
13865401,玛尔达,鬼*****,安卓bili服,SR
13865402,卡米拉,鬼*****,安卓bili服,SR
13865403,卫宫,微*****,安卓bili服,SR
13865404,卫宫,微*****,安卓bili服,SR
