id,info,rname,sname,star
13265704,玉藻猫,o*****,安卓bili服,SR
13265705,卡米拉,m*****,安卓bili服,SR
13265706,开膛手杰克,大*****,安卓bili服,SSR
13265707,玉藻猫,a*****,安卓bili服,SR
13265708,芬恩·麦克库尔,f*****,安卓bili服,SR
13265709,弗朗西斯·德雷克,r*****,ios服,SSR
13265710,斯忒诺,i*****,安卓bili服,SR
13265711,骑士迪昂,z*****,安卓bili服,SR
13265712,玛尔达,f*****,ios服,SR
13265713,童谣,f*****,ios服,SR
13265714,齐格飞,风*****,安卓bili服,SR
13265715,罗摩,风*****,安卓bili服,SR
13265716,罗摩,f*****,安卓bili服,SR
13265717,阿斯托尔福,7*****,安卓bili服,SR
13265718,伊丽莎白·巴托里,南*****,安卓bili服,SR
13265719,赫拉克勒斯,南*****,安卓bili服,SR
13265720,兰斯洛特,郗*****,安卓bili服,SR
13265721,赫拉克勒斯,w*****,安卓bili服,SR
13265722,酒吞童子,小*****,ios服,SSR
13265723,酒吞童子,q*****,安卓bili服,SSR
13265724,贝奥武夫,t*****,安卓bili服,SR
13265725,骑士迪昂,r*****,安卓bili服,SR
13265726,酒吞童子,1*****,安卓bili服,SSR
13265727,酒吞童子,1*****,安卓bili服,SSR
13265728,骑士迪昂,k*****,安卓bili服,SR
13265729,伊丽莎白·巴托里,z*****,安卓bili服,SR
13265730,赫拉克勒斯,t*****,安卓bili服,SR
13265731,卫宫,转*****,ios服,SR
13265732,齐格飞,g*****,安卓bili服,SR
13265733,卫宫,g*****,安卓bili服,SR
13265734,玛尔达,c*****,安卓bili服,SR
13265735,齐格飞,o*****,安卓bili服,SR
13265736,童谣,塔*****,ios服,SR
13265737,阿塔兰忒,G*****,ios服,SR
13265738,赫拉克勒斯,x*****,安卓bili服,SR
13265739,齐格飞,t*****,安卓bili服,SR
13265740,酒吞童子,空*****,ios服,SSR
13265741,伊丽莎白·巴托里,t*****,安卓bili服,SR
13265742,弗兰肯斯坦,s*****,安卓bili服,SR
13265743,齐格飞,狐*****,安卓bili服,SR
13265744,托马斯·爱迪生,4*****,ios服,SR
13265745,弗拉德三世,4*****,ios服,SSR
13265746,玛丽·安托瓦内特,z*****,安卓bili服,SR
13265747,玛丽·安托瓦内特,罪*****,安卓联运服,SR
13265748,赫拉克勒斯,罪*****,安卓联运服,SR
13265749,玛丽·安托瓦内特,g*****,安卓bili服,SR
13265750,卫宫〔Assassin〕,g*****,安卓bili服,SR
13265751,玛丽·安托瓦内特,有*****,安卓bili服,SR
13265752,赫拉克勒斯,芽*****,安卓bili服,SR
13265753,童谣,d*****,ios服,SR
13265754,斯忒诺,峰*****,安卓联运服,SR
13265755,伊丽莎白·巴托里,q*****,安卓bili服,SR
13265756,酒吞童子,峰*****,安卓联运服,SSR
13265757,卡米拉,d*****,安卓bili服,SR
13265758,弗兰肯斯坦,咕*****,安卓bili服,SR
13265759,安妮·伯妮＆玛莉·瑞德,诸*****,ios服,SR
13265760,齐格飞,e*****,安卓bili服,SR
13265761,阿蒂拉,t*****,安卓bili服,SSR
13265762,童谣,7*****,安卓bili服,SR
13265763,南丁格尔,m*****,安卓bili服,SSR
13265764,骑士迪昂,傅*****,ios服,SR
13265765,诸葛孔明〔埃尔梅罗Ⅱ世〕,4*****,ios服,SSR
13265766,海伦娜·布拉瓦茨基,e*****,安卓bili服,SR
13265767,玉藻猫,p*****,安卓bili服,SR
13265768,玛丽·安托瓦内特,p*****,安卓bili服,SR
13265769,兰斯洛特,5*****,安卓bili服,SR
13265770,伊丽莎白·巴托里,o*****,安卓bili服,SR
13265771,贝奥武夫,尤*****,安卓bili服,SR
13265772,阿蒂拉,吃*****,安卓联运服,SSR
13265773,莫德雷德,木*****,安卓联运服,SSR
13265774,酒吞童子,龍*****,安卓bili服,SSR
13265775,童谣,龍*****,安卓bili服,SR
13265776,迦尔纳,弘*****,ios服,SSR
13265777,童谣,s*****,ios服,SR
13265778,骑士迪昂,d*****,安卓bili服,SR
13265779,玛丽·安托瓦内特,o*****,安卓bili服,SR
13265780,酒吞童子,x*****,安卓bili服,SSR
13265781,斯忒诺,c*****,安卓bili服,SR
13265782,玛丽·安托瓦内特,柠*****,ios服,SR
13265783,伊丽莎白·巴托里,柠*****,ios服,SR
13265784,弗兰肯斯坦,r*****,安卓bili服,SR
13265785,玛尔达,w*****,安卓bili服,SR
13265786,赫拉克勒斯,艾*****,安卓bili服,SR
13265787,卫宫,q*****,安卓bili服,SR
13265788,赫拉克勒斯,q*****,安卓bili服,SR
13265789,罗摩,迎*****,安卓bili服,SR
13265790,酒吞童子,n*****,安卓bili服,SSR
13265791,莫德雷德,@*****,安卓bili服,SSR
13265792,美狄亚〔Lily〕,@*****,安卓bili服,SR
13265793,赫拉克勒斯,滋*****,安卓bili服,SR
13265794,童谣,C*****,安卓bili服,SR
13265795,酒吞童子,郗*****,安卓bili服,SSR
13265796,罗摩,风*****,安卓bili服,SR
13265797,卫宫,u*****,安卓bili服,SR
13265798,赫拉克勒斯,伊*****,安卓bili服,SR
13265799,阿斯托尔福,步*****,安卓联运服,SR
13265800,阿尔托莉雅·潘德拉贡,2*****,安卓bili服,SSR
13265801,齐格飞,o*****,安卓bili服,SR
13265802,伊丽莎白·巴托里,涟*****,ios服,SR
13265803,安妮·伯妮＆玛莉·瑞德,F*****,安卓联运服,SR
